,smiles,lumo
116840,C(CO)C#CC(=O)C#N,-0.1069
116841,CCCC#CC(=O)C=O,-0.1013
116842,COCC#CC(=O)C=O,-0.1055
116843,C(CO)C#CC(=O)C=O,-0.1041
116844,CCC(=O)C#CCCO,-0.044
116845,CCC(=O)C#CCOC,-0.0465
116846,CCCC#CC(=N)OC,-0.0122
116847,CCCC#CC(=O)CC,-0.0415
116848,CCCC#CC(=O)CO,-0.0431
116849,CCCC#CC(=O)NC,-0.0115
116850,CCCC#CC(=O)OC,-0.0284
116851,CNC(=O)C#CCCO,-0.0139
116852,CNC(=O)C#CCOC,-0.0165
116853,COC(=N)C#CCCO,-0.0173
116854,COC(=O)C#CCCO,-0.031
116855,COCC#CC(=N)OC,-0.0169
116856,COCC#CC(=O)CO,-0.0481
116857,COCC#CC(=O)OC,-0.0334
116858,C(CO)C#CC(=O)CO,-0.0458
116859,CC(C)(C)C#CCCO,0.0621
116860,CC(C)(C#CCCO)O,0.0452
116861,CCCC#CC(C)(C)C,0.0645
116862,CCCC#CC(C)(C)O,0.0476
116863,CC(C)(C)C#CCOC,0.0414
116864,CC(C)(C#CCOC)O,0.0335
116865,CC(C#C)C#CCCO,0.0375
116866,CC(C#N)C#CCCO,0.0173
116867,CCCC#CC(C)C#C,0.042
116868,CCCC#CC(C)C#N,0.0217
116869,CCCC#CC(N)C#N,0.0072
116870,CCCC#CC(O)C#C,0.0133
116871,CCCC#CC(O)C#N,-0.0085
116872,COCC#CC(C)C#C,0.0289
116873,COCC#CC(C)C#N,0.0113
116874,COCC#CC(N)C#N,0.0026
116875,COCC#CC(O)C#C,0.0095
116876,COCC#CC(O)C#N,-0.0133
116877,NC(C#N)C#CCCO,0.0044
116878,OCCC#CC(O)C#C,0.0106
116879,OCCC#CC(O)C#N,-0.0112
116880,CC(C=O)C#CCCO,-0.0272
116881,CCCC#CC(C)C=O,-0.025
116882,CCCC#CC(O)C=O,-0.0409
116883,COCC#CC(C)C=O,-0.0285
116884,COCC#CC(O)C=O,-0.0449
116885,OCCC#CC(O)C=O,-0.0431
116886,CC(CO)C#CCCO,0.0587
116887,CCC(C)C#CCCO,0.061
116888,CCC(C)C#CCOC,0.0401
116889,CCC(O)C#CCCO,0.04
116890,CCC(O)C#CCOC,0.0319
116891,CCCC#CC(C)CC,0.062
116892,CCCC#CC(C)CO,0.0597
116893,CCCC#CC(C)OC,0.0486
116894,CCCC#CC(O)CC,0.0397
116895,CCCC#CC(O)CO,0.0268
116896,COC(C)C#CCCO,0.0451
116897,COCC#CC(C)CO,0.0383
116898,COCC#CC(C)OC,0.0335
116899,COCC#CC(O)CO,0.0204
116900,OCCC#CC(O)CO,0.0256
116901,CC1(CC1)C#CCCO,0.0575
116902,CC1(CN1)C#CCCO,0.0467
116903,CC1(CO1)C#CCCO,0.0309
116904,CCCC#CC1(CC1)C,0.0602
116905,CCCC#CC1(C)CN1,0.0457
116906,CCCC#CC1(C)CO1,0.0367
116907,CCCC#CC1(CC1)O,0.0441
116908,CC1(CC1)C#CCOC,0.0388
116909,COCC#CC1(C)CN1,0.027
116910,COCC#CC1(C)CO1,0.025
116911,COCC#CC1(CC1)O,0.0314
116912,C1CC1(C#CCCO)O,0.0417
116913,CC1CC1C#CCCO,0.0549
116914,CC1NC1C#CCCO,0.043
116915,CC1OC1C#CCCO,0.0266
116916,CCCC#CC1CC1C,0.0551
116917,CCCC#CC1CC1O,0.0426
116918,CCCC#CC1CN1C,0.0409
116919,CCCC#CC1NC1C,0.0465
116920,CCCC#CC1OC1C,0.0317
116921,CN1CC1C#CCCO,0.0387
116922,COCC#CC1CC1C,0.0369
116923,COCC#CC1CC1O,0.0245
116924,COCC#CC1CN1C,0.0261
116925,COCC#CC1NC1C,0.0279
116926,COCC#CC1OC1C,0.0162
116927,OCCC#CC1CC1O,0.0396
116928,CCCC#CC1CCC1,0.0581
116929,CCCC#CC1CCO1,0.0306
116930,CCCC#CC1COC1,0.047
116931,COCC#CC1CCC1,0.0394
116932,COCC#CC1CCO1,0.0227
116933,COCC#CC1COC1,0.0284
116934,C1CC(C1)C#CCCO,0.0555
116935,OCCC#CC1CCO1,0.0272
116936,C1C(CO1)C#CCCO,0.0447
116937,CC#CCC#CCCO,0.0475
116938,CCCC#CCC#CC,0.0498
116939,CC#CCC#CCOC,0.0357
116940,CC(=O)CC#CCCO,-0.0134
116941,CCCC#CCC(=O)C,-0.0124
116942,CCCC#CCC(=O)N,0.0299
116943,C[NH2+]CC#CCC([O-])=O,-0.0525
116944,CC(=O)CC#CCOC,-0.0145
116945,COCC#CCC(=O)N,0.0259
116946,C(CO)C#CCC(=O)N,0.028
116947,[NH3+]CCC#CCC([O-])=O,0.0298
116948,CC(C)CC#CCCO,0.0591
116949,CC(O)CC#CCCO,0.057
116950,CCCC#CCC(C)C,0.0586
116951,CCCC#CCC(C)O,0.0558
116952,CC(C)CC#CCOC,0.0417
116953,COCC#CCC(C)O,0.0364
116954,CCCC#CCC1CC1,0.0594
116955,CCCC#CCC1CN1,0.0513
116956,CCCC#CCC1CO1,0.0535
116957,CCCC#CCN1CC1,0.0469
116958,COCC#CCC1CC1,0.0418
116959,COCC#CCC1CN1,0.036
116960,COCC#CCC1CO1,0.0371
116961,COCC#CCN1CC1,0.0321
116962,C1CC1CC#CCCO,0.0568
116963,OCCC#CCC1CN1,0.0517
116964,OCCC#CCC1CO1,0.0543
116965,C1CN1CC#CCCO,0.045
116966,CCCC#CCCC#C,0.0446
116967,CCCC#CCCC#N,0.0261
116968,COCC#CCCC#C,0.0323
116969,COCC#CCCC#N,0.0175
116970,C#CCCC#CCCO,0.0422
116971,C(CC#N)C#CCCO,0.0238
116972,CCCC#CCCC=O,-0.0254
116973,CCCC#CCNC=O,0.0266
116974,CCCC#CCOC=N,0.0205
116975,CCCC#CCOC=O,0.0025
116976,COCC#CCCC=O,-0.0277
116977,COCC#CCNC=O,0.0217
116978,COCC#CCOC=N,0.0135
116979,COCC#CCOC=O,-0.0024
116980,C(CC#CCCO)C=O,-0.0269
116981,C(CO)C#CCNC=O,0.0245
116982,OCCC#CCOC=N,0.0182
116983,C(CO)C#CCOC=O,0.0004
116984,CCCC(=O)C#CC#C,-0.0766
116985,CCCC(=O)C#CC#N,-0.1029
116986,CCNC(=O)C#CC#C,-0.0559
116987,CCNC(=O)C#CC#N,-0.0822
116988,CCOC(=N)C#CC#C,-0.0571
116989,CCOC(=N)C#CC#N,-0.0835
116990,CCOC(=O)C#CC#C,-0.0675
116991,CCOC(=O)C#CC#N,-0.0939
116992,CNCC(=O)C#CC#N,-0.1078
116993,COCC(=O)C#CC#C,-0.0794
116994,COCC(=O)C#CC#N,-0.1059
116995,C#CC#CC(=O)CCO,-0.0794
116996,C(CO)C(=O)C#CC#N,-0.1058
116997,CCCC(=O)C#CC=O,-0.0814
116998,CCNC(=O)C#CC=O,-0.0803
116999,CCOC(=N)C#CC=O,-0.0812
117000,CCOC(=O)C#CC=O,-0.0801
117001,CNCC(=O)C#CC=O,-0.0856
117002,COCC(=O)C#CC=O,-0.0874
117003,C(CO)C(=O)C#CC=O,-0.0828
117004,CCC#CC(=O)CCO,-0.0453
117005,CCC#CC(=O)COC,-0.0448
117006,CCCC(=O)C#CCC,-0.0419
117007,CCCC(=O)C#CCO,-0.0458
117008,CCC#CC(=O)NCC,-0.012
117009,CCNC(=O)C#CCO,-0.0159
117010,CCOC(=N)C#CCC,-0.0139
117011,CCOC(=N)C#CCO,-0.0173
117012,CCC#CC(=O)OCC,-0.0272
117013,CCOC(=O)C#CCO,-0.031
117014,COCC(=O)C#CCO,-0.0487
117015,C(CO)C(=O)C#CCO,-0.0492
117016,CCCC(=O)C(=O)C#C,-0.1015
117017,CCCC(=O)C(=O)C#N,-0.1315
117018,CCNC(=N)C(=O)C#C,-0.0868
117019,CCNC(=N)C(=O)C#N,-0.1158
117020,CCNC(=O)C(=O)C#C,-0.0904
117021,CCOC(=N)C(=O)C#C,-0.0909
117022,CCOC(=N)C(=O)C#N,-0.1187
117023,CCOC(=O)C(=O)C#C,-0.0955
117024,CCOC(=O)C(=O)C#N,-0.1258
117025,CNCC(=O)C(=O)C#N,-0.1361
117026,COCC(=O)C(=O)C#C,-0.1057
117027,COCC(=O)C(=O)C#N,-0.1359
117028,C#CC(=O)C(=O)CCO,-0.1041
117029,C(CO)C(=O)C(=O)C#N,-0.1341
117030,CCCC(=O)C(=O)C=O,-0.1125
117031,CCNC(=N)C(=O)C=O,-0.1211
117032,CCNC(=O)C(=O)C=O,-0.1177
117033,CCOC(=N)C(=O)C=O,-0.1101
117034,CCOC(=O)C(=O)C=O,-0.111
117035,COCC(=O)C(=O)C=O,-0.1304
117036,C(CO)C(=O)C(=O)C=O,-0.1286
117037,CCC(=O)C(=O)CCO,-0.0817
117038,CCC(=O)C(=O)COC,-0.0828
117039,CCCC(=O)C(=N)NC,-0.0463
117040,CCCC(=O)C(=N)OC,-0.0526
117041,CCCC(=O)C(=O)CC,-0.0787
117042,CCCC(=O)C(=O)CO,-0.0817
117043,CCCC(=O)C(=O)NC,-0.058
117044,CCCC(=O)C(=O)OC,-0.0681
117045,CCC(=O)C(=N)NCC,-0.0529
117046,CCNC(=N)C(=O)CO,-0.0694
117047,CCNC(=N)C(=O)NC,-0.0179
117048,CCNC(=N)C(=O)OC,-0.0351
117049,CCNC(=O)C(=N)OC,-0.026
117050,CCC(=O)C(=O)NCC,-0.0576
117051,CCNC(=O)C(=O)CO,-0.0598
117052,CCNC(=O)C(=O)NC,-0.025
117053,CCNC(=O)C(=O)OC,-0.0414
117054,CCOC(=N)C(=N)OC,-0.0271
117055,CCOC(=N)C(=O)CC,-0.058
117056,CCOC(=N)C(=O)CO,-0.0743
117057,CCOC(=N)C(=O)NC,-0.0262
117058,CCOC(=N)C(=O)OC,-0.0432
117059,CCOC(=O)C(=N)NC,-0.0284
117060,CCOC(=O)C(=N)OC,-0.0382
117061,CCC(=O)C(=O)OCC,-0.0667
117062,CCOC(=O)C(=O)CO,-0.0834
117063,CCOC(=O)C(=O)NC,-0.0397
117064,CCOC(=O)C(=O)OC,-0.0533
117065,CNC(=N)C(=O)CCO,-0.0566
117066,CNC(=N)C(=O)COC,-0.0565
117067,CNC(=O)C(=O)CCO,-0.0614
117068,CNC(=O)C(=O)COC,-0.0615
117069,COC(=N)C(=O)CCO,-0.0618
117070,COC(=O)C(=O)CCO,-0.0713
117071,COCC(=O)C(=N)OC,-0.0595
117072,COCC(=O)C(=O)CO,-0.0858
117073,COCC(=O)C(=O)OC,-0.0719
117074,C(CO)C(=O)C(=O)CO,-0.0848
117075,CC(C)(C)C(=O)CCO,-0.0098
117076,CC(C)(C(=O)CCO)O,-0.0149
117077,CCCC(=O)C(C)(C)C,-0.0062
117078,CCCC(=O)C(C)(C)O,-0.0085
117079,CCNC(=O)C(C)(C)C,0.0379
117080,CCNC(=O)C(C)(C)O,0.0368
117081,CCOC(=N)C(C)(C)C,0.0375
117082,CCOC(=N)C(C)(C)O,0.0264
117083,CCOC(=O)C(C)(C)C,0.0203
117084,CCOC(=O)C(C)(C)O,0.0099
117085,CC(C)(C)C(=O)COC,-0.0089
117086,CC(C)(C(=O)COC)O,-0.0109
117087,CCCC(=O)C(=NC)N,-0.0476
117088,CCNC(=O)C(=NC)N,-0.0164
117089,CCOC(=O)C(=NC)N,-0.031
117090,CN=C(C(=O)CCO)N,-0.0507
117091,CN=C(C(=O)COC)N,-0.0508
117092,CC(C#C)C(=O)CCO,-0.0195
117093,CC(C#N)C(=O)CCO,-0.0377
117094,CCCC(=O)C(C)C#C,-0.0159
117095,CCCC(=O)C(C)C#N,-0.0337
117096,CCCC(=O)C(O)C#C,-0.0336
117097,CCCC(=O)C(O)C#N,-0.0537
117098,CCNC(=N)C(O)C#N,-0.0106
117099,CCNC(=O)C(C)C#C,0.0306
117100,CCNC(=O)C(C)C#N,0.0129
117101,CCNC(=O)C(N)C#C,0.0223
117102,CCNC(=O)C(N)C#N,-0.0053
117103,CCNC(=O)C(O)C#C,0.0129
117104,CCNC(=O)C(O)C#N,-0.0073
117105,CCOC(=N)C(C)C#C,0.0295
117106,CCOC(=N)C(C)C#N,0.0112
117107,CCOC(=N)C(N)C#C,0.0177
117108,CCOC(=N)C(N)C#N,-0.0021
117109,CCOC(=N)C(O)C#C,0.0203
117110,CCOC(=N)C(O)C#N,-0.0032
117111,CCOC(=O)C(C)C#C,0.0058
117112,CCOC(=O)C(C)C#N,-0.0093
117113,CCOC(=O)C(N)C#C,0.0054
117114,CCOC(=O)C(N)C#N,-0.018
117115,CCOC(=O)C(O)C#C,-0.0058
117116,CCOC(=O)C(O)C#N,-0.0257
117117,CNCC(=O)C(O)C#N,-0.0581
117118,COCC(=O)C(C)C#C,-0.0182
117119,COCC(=O)C(C)C#N,-0.0361
117120,COCC(=O)C(O)C#C,-0.0369
117121,COCC(=O)C(O)C#N,-0.057
117122,OCCC(=O)C(O)C#C,-0.0371
117123,OCCC(=O)C(O)C#N,-0.0575
117124,CC(C=O)C(=O)CCO,-0.052
117125,CCCC(=N)N(C)C=O,-0.0189
117126,CCCC(=O)C(C)C=O,-0.0502
117127,CCCC(=O)C(O)C=O,-0.0508
117128,CCCC(=O)N(C)C=N,-0.0117
117129,CCCC(=O)N(C)C=O,-0.0279
117130,CCNC(=O)C(C)C=O,-0.0439
117131,CCNC(=O)C(O)C=O,-0.0453
117132,CCNC(=O)N(C)C=N,0.0122
117133,CCNC(=O)N(C)C=O,-0.0038
117134,CCOC(=N)C(C)C=O,-0.0316
117135,CCOC(=N)C(O)C=O,-0.0478
117136,CCOC(=N)N(C)C=O,-0.0092
117137,CCOC(=O)C(C)C=O,-0.0345
117138,CCOC(=O)C(O)C=O,-0.0512
117139,CCOC(=O)N(C)C=N,0.0034
117140,CCOC(=O)N(C)C=O,-0.0136
117141,CN(C=N)C(=O)CCO,-0.0144
117142,CN(C=O)C(=N)CCO,-0.0155
117143,CN(C=O)C(=O)CCO,-0.0309
117144,CN(C=O)C(=N)COC,-0.0217
117145,COCC(=O)C(C)C=O,-0.0359
117146,COCC(=O)C(O)C=O,-0.0536
117147,CN(C=N)C(=O)COC,-0.0137
117148,CN(C=O)C(=O)COC,-0.0302
117149,OCCC(=O)C(O)C=O,-0.0537
117150,CC(CO)C(=O)CCO,-0.0126
117151,CCC(C)C(=O)CCO,-0.0095
117152,CCC(C)C(=O)COC,-0.0082
117153,CCC(O)C(=O)CCO,-0.0267
117154,CCC(O)C(=O)COC,-0.0401
117155,CCCC(=O)C(C)CC,-0.0058
117156,CCCC(=O)C(C)CO,-0.0089
117157,CCCC(=O)C(C)OC,-0.0101
117158,CCCC(=O)C(O)CC,-0.0232
117159,CCCC(=O)C(O)CO,-0.0317
117160,CCCC(=O)N(C)CC,0.0378
117161,CCN(C)C(=O)CCO,0.0348
117162,CCN(C)C(=O)COC,0.0343
117163,CCNC(=O)C(C)CC,0.0388
117164,CCNC(=O)C(C)CO,0.0346
117165,CCNC(=O)C(C)OC,0.0373
117166,CCNC(=O)C(O)CC,0.0232
117167,CCNC(=O)C(O)CO,0.0224
117168,CCNC(=O)N(C)CC,0.0705
117169,CCOC(=N)C(C)CC,0.0374
117170,CCOC(=N)C(C)CO,0.0332
117171,CCOC(=N)C(C)OC,0.0323
117172,CCOC(=N)C(O)CC,0.0337
117173,CCOC(=N)C(O)CO,0.0211
117174,CCOC(=O)C(C)CC,0.0197
117175,CCOC(=O)C(C)CO,0.0175
117176,CCOC(=O)C(C)NC,0.0169
117177,CCOC(=O)C(C)OC,0.0074
117178,CCOC(=O)C(N)CO,0.0065
117179,CCOC(=O)C(O)CC,0.0061
117180,CCOC(=O)C(O)CO,-0.0023
117181,CCN(C)C(=O)OCC,0.0649
117182,COC(C)C(=O)CCO,-0.0139
117183,COCC(=O)C(C)CO,-0.012
117184,COCC(=O)C(C)OC,-0.0128
117185,COCC(=O)C(O)CO,-0.0404
117186,OCCC(=O)C(O)CO,-0.0353
117187,CC1(CC1)C(=O)CCO,-0.0099
117188,CC1(CN1)C(=O)CCO,-0.0142
117189,CC1(CO1)C(=O)CCO,-0.025
117190,CCCC(=O)C1(CC1)C,-0.0064
117191,CCCC(=O)C1(C)CN1,-0.0194
117192,CCCC(=O)C1(C)CO1,-0.0212
117193,CCCC(=O)C1(CC1)O,-0.011
117194,CCNC(=O)C1(CC1)C,0.036
117195,CCNC(=O)C1(C)CN1,0.0227
117196,CCNC(=O)C1(C)CO1,0.0223
117197,CCNC(=O)C1(CC1)O,0.034
117198,CCOC(=N)C1(C)CC1,0.0333
117199,CCOC(=N)C1(C)CN1,0.0213
117200,CCOC(=N)C1(C)CO1,0.0173
117201,CCOC(=N)C1(O)CC1,0.0239
117202,CCOC(=O)C1(CC1)C,0.0191
117203,CCOC(=O)C1(C)CN1,0.0048
117204,CCOC(=O)C1(C)CO1,-0.0023
117205,CCOC(=O)C1(CC1)N,0.0184
117206,CCOC(=O)C1(CC1)O,0.0106
117207,CC1(CC1)C(=O)COC,-0.0084
117208,COCC(=O)C1(C)CN1,-0.024
117209,COCC(=O)C1(C)CO1,-0.0238
117210,COCC(=O)C1(CC1)O,-0.0131
117211,C1CC1(C(=O)CCO)O,-0.0147
117212,CC1CC1C(=O)CCO,-0.0114
117213,CC1CN1C(=O)CCO,0.0128
117214,CC1NC1C(=O)CCO,-0.0175
117215,CC1OC1C(=O)CCO,-0.0293
117216,CCCC(=O)C1CC1C,-0.0078
117217,CCCC(=O)C1CC1O,-0.02
117218,CCCC(=O)C1CN1C,-0.0218
117219,CCCC(=O)C1NC1C,-0.0139
117220,CCCC(=O)C1OC1C,-0.0257
117221,CCCC(=O)N1CC1C,0.016
117222,CCNC(=O)C1CC1C,0.0324
117223,CCNC(=O)C1CC1O,0.0204
117224,CCNC(=O)C1CN1C,0.018
117225,CCNC(=O)C1NC1C,0.0247
117226,CCNC(=O)C1OC1C,0.0121
117227,CCNC(=O)N1CC1C,0.0507
117228,CCOC(=N)C1CC1C,0.0298
117229,CCOC(=N)C1CC1O,0.0238
117230,CCOC(=N)C1CN1C,0.0165
117231,CCOC(=N)C1NC1C,0.0284
117232,CCOC(=N)C1OC1C,0.0119
117233,CCOC(=O)C1CC1C,0.0162
117234,CCOC(=O)C1CC1O,0.0047
117235,CCOC(=O)C1CN1C,0.0014
117236,CCOC(=O)C1NC1C,0.0094
117237,CCOC(=O)C1OC1C,-0.0041
117238,CCOC(=O)N1CC1C,0.0389
117239,CN1CC1C(=O)CCO,-0.0254
117240,COCC(=O)C1CC1C,-0.0101
117241,COCC(=O)C1CC1O,-0.0223
117242,COCC(=O)C1CN1C,-0.0243
117243,COCC(=O)C1NC1C,-0.022
117244,COCC(=O)C1OC1C,-0.0328
117245,COCC(=O)N1CC1C,-0.0003
117246,OCCC(=O)C1CC1O,-0.0234
117247,CCCC(=O)C1CCC1,-0.0086
117248,CCCC(=O)C1CCO1,-0.0155
117249,CCCC(=O)C1COC1,-0.019
117250,CCCC(=O)N1CCC1,0.0365
117251,CCNC(=O)C1CCC1,0.0307
117252,CCNC(=O)C1CCO1,0.0319
117253,CCNC(=O)C1COC1,0.0194
117254,CCNC(=O)N1CCC1,0.0623
117255,CCOC(=N)C1CCC1,0.0354
117256,CCOC(=N)C1CCO1,0.0302
117257,CCOC(=N)C1COC1,0.0204
117258,CCOC(=O)C1CCC1,0.0131
117259,CCOC(=O)C1CCN1,0.0106
117260,CCOC(=O)C1CCO1,-0.0031
117261,CCOC(=O)C1COC1,0.0018
117262,CCOC(=O)N1CCC1,0.0554
117263,COCC(=O)C1CCC1,-0.0129
117264,COCC(=O)C1CCO1,-0.0219
117265,COCC(=O)C1COC1,-0.0238
117266,COCC(=O)N1CCC1,0.024
117267,C1CC(C1)C(=O)CCO,-0.0113
117268,OCCC(=O)C1CCO1,-0.0189
117269,C1C(CO1)C(=O)CCO,-0.0226
117270,C1CN(C1)C(=O)CCO,0.0338
117271,CC#CCC(=O)CCO,-0.0128
117272,CCCC(=O)CC#CC,-0.0089
117273,CCNC(=O)CC#CC,0.0375
117274,CCOC(=N)CC#CC,0.037
117275,CCOC(=O)CC#CC,0.0152
117276,CC#CCC(=O)COC,-0.012
117277,CC(=N)NC(=O)CCO,-0.0122
117278,CC(=N)OC(=O)CCO,-0.0196
117279,CC(=O)CC(=O)CCO,-0.0427
117280,CC(=O)NC(=N)CCO,-0.0035
117281,CC(=O)NC(=O)CCO,-0.0204
117282,CC(=O)OC(=N)CCO,-0.0041
117283,CCCC(=N)NC(=O)C,-0.0096
117284,CCCC(=N)NC(=O)N,0.0108
117285,CCCC(=N)OC(C)=O,-0.0171
117286,CCCC(=N)OC(N)=O,0.0104
117287,CCCC(=O)CC(=O)C,-0.0404
117288,CCCC(=O)CC(=O)N,-0.0292
117289,CCCC(=O)NC(=N)C,-0.0071
117290,CCCC(=O)NC(=O)C,-0.0175
117291,CCCC(=O)NC(=N)N,-0.0012
117292,CCCC(=O)NC(=O)N,-0.0026
117293,CCCC(=O)OC(C)=N,-0.0063
117294,CCNC(=[NH2+])CC([O-])=O,0.042
117295,CCNC(=O)CC(=O)C,-0.0303
117296,CCNC(=O)CC(=O)N,0.0128
117297,CCNC(=O)NC(=N)C,0.0059
117298,CCNC(=O)NC(=O)C,0.0014
117299,CCNC(=O)NC(=O)N,0.0202
117300,CCNC(=O)OC(C)=N,0.0158
117301,CCOC(=N)CC(C)=O,-0.0248
117302,CCOC(=N)CC(N)=O,0.0179
117303,CCOC(=N)NC(=O)C,-0.004
117304,CCOC(=N)NC(=O)N,0.0198
117305,CCOC(=O)CC(=O)C,-0.0223
117306,CCOC(=O)CC(=O)N,-0.0032
117307,CCOC(=O)NC(=N)C,0.0082
117308,CCOC(=O)NC(=O)C,-0.0073
117309,CCOC(=O)NC(=N)N,0.0192
117310,CCOC(=O)NC(=O)N,0.0143
117311,CNCC(=O)OC(C)=N,-0.0092
117312,CC(=O)NC(=N)COC,-0.0114
117313,COCC(=N)NC(=O)N,0.0089
117314,COCC(=N)OC(C)=O,-0.0256
117315,COCC(=N)OC(N)=O,-0.0007
117316,CC(=O)CC(=O)COC,-0.0425
117317,COCC(=O)CC(=O)N,-0.032
117318,CC(=N)NC(=O)COC,-0.0126
117319,CC(=O)NC(=O)COC,-0.0239
117320,COCC(=O)NC(=N)N,-0.0054
117321,COCC(=O)NC(=O)N,-0.0077
117322,COCC(=O)OC(C)=N,-0.0101
117323,C(CO)C(=O)NC(=N)N,-0.0076
117324,C(CO)C(=O)CC(=O)N,-0.033
117325,C(CO)C(=N)NC(=O)N,0.0002
117326,C(CO)C(=O)NC(=O)N,-0.0051
117327,NC(=O)OC(=N)CCO,-0.0081
117328,CC(C)CC(=O)CCO,-0.0104
117329,CC(C)NC(=O)CCO,0.0358
117330,CC(C)OC(=N)CCO,0.0286
117331,CC(C)OC(=O)CCO,0.0186
117332,CC(O)CC(=O)CCO,-0.0102
117333,CCCC(=O)CC(C)C,-0.0066
117334,CCCC(=O)CC(C)O,-0.0218
117335,CCCC(=O)NC(C)C,0.0387
117336,CCCC(=O)OC(C)C,0.022
117337,CCNC(=O)CC(C)C,0.0364
117338,CCNC(=O)CC(C)O,0.0219
117339,CCNC(=O)NC(C)C,0.0652
117340,CCNC(=O)OC(C)C,0.0662
117341,CCOC(=N)CC(C)O,0.0374
117342,CCOC(=N)OC(C)C,0.0671
117343,CCOC(=O)CC(C)C,0.0197
117344,CCOC(=O)CC(C)O,0.0055
117345,CCOC(=O)CN(C)C,0.0175
117346,CCOC(=O)NC(C)C,0.0655
117347,CN(C)CC(=O)CCO,-0.0142
117348,CC(C)OC(=O)CNC,0.0177
117349,COCC(=N)OC(C)C,0.0231
117350,CC(C)CC(=O)COC,-0.0095
117351,COCC(=O)CC(C)O,-0.0092
117352,CN(C)CC(=O)COC,-0.0176
117353,CC(C)NC(=O)COC,0.0351
117354,CC(C)OC(=O)COC,0.0192
117355,CCCC(=N)OC1CC1,0.0328
117356,CCCC(=O)CC1CC1,-0.007
117357,CCCC(=O)CC1CN1,-0.0147
117358,CCCC(=O)CC1CO1,-0.0124
117359,CCCC(=O)CN1CC1,-0.0086
117360,CCCC(=O)NC1CC1,0.034
117361,CCCC(=O)OC1CC1,0.0184
117362,CCNC(=O)CC1CC1,0.039
117363,CCNC(=O)CC1CN1,0.0334
117364,CCNC(=O)CC1CO1,0.0316
117365,CCNC(=O)CN1CC1,0.0404
117366,CCNC(=O)NC1CC1,0.0606
117367,CCNC(=O)OC1CC1,0.0628
117368,CCOC(=N)CC1CC1,0.0389
117369,CCOC(=N)CC1CN1,0.0322
117370,CCOC(=N)CC1CO1,0.0314
117371,CCOC(=N)CN1CC1,0.0393
117372,CCOC(=N)OC1CC1,0.0606
117373,CCOC(=O)CC1CC1,0.0211
117374,CCOC(=O)CC1CN1,0.0106
117375,CCOC(=O)CC1CO1,0.0145
117376,CCOC(=O)CN1CC1,0.0159
117377,CCOC(=O)NC1CC1,0.0598
117378,CNCC(=O)OC1CC1,0.0139
117379,COCC(=N)OC1CC1,0.0197
117380,COCC(=O)CC1CC1,-0.0085
117381,COCC(=O)CC1CN1,-0.0177
117382,COCC(=O)CC1CO1,-0.0231
117383,COCC(=O)CN1CC1,-0.0156
117384,COCC(=O)NC1CC1,0.0379
117385,COCC(=O)OC1CC1,0.0155
117386,OCCC(=N)OC1CC1,0.0288
117387,C1CC1CC(=O)CCO,-0.0106
117388,OCCC(=O)CC1CN1,-0.0181
117389,OCCC(=O)CC1CO1,-0.0162
117390,C1CN1CC(=O)CCO,-0.0123
117391,C1CC1NC(=O)CCO,0.0311
117392,C1CC1OC(=O)CCO,0.0151
117393,CCCC(=O)NC=NC,-0.0099
117394,CCCC(=O)OC=NC,-0.0161
117395,CCNC(=O)NC=NC,0.0124
117396,CCNC(=O)OC=NC,0.0106
117397,CCOC(=N)NC=NC,0.0115
117398,CCOC(=O)NC=NC,0.0036
117399,CN=CNC(=O)CCO,-0.0127
117400,CN=COC(=O)CCO,-0.0192
117401,CNCC(=O)OC=NC,-0.0202
117402,CN=CNC(=O)COC,-0.0155
117403,CN=COC(=O)COC,-0.0188
117404,CCCC(=N)OCC#C,0.0225
117405,CCCC(=N)OCC#N,-0.0009
117406,CCCC(=O)CCC#C,-0.014
117407,CCCC(=O)CCC#N,-0.0279
117408,CCCC(=O)NCC#C,0.0247
117409,CCCC(=O)NCC#N,0.0058
117410,CCCC(=O)OCC#C,0.0122
117411,CCCC(=O)OCC#N,-0.0058
117412,CCNC(=O)CCC#C,0.0279
117413,CCNC(=O)CCC#N,0.0145
117414,CCNC(=O)NCC#C,0.0371
117415,CCNC(=O)NCC#N,0.0209
117416,CCNC(=O)OCC#C,0.0289
117417,CCNC(=O)OCC#N,0.0066
117418,CCOC(=N)CCC#C,0.03
117419,CCOC(=N)CCC#N,0.0095
117420,CCOC(=N)NCC#N,0.013
117421,CCOC(=N)OCC#C,0.0197
117422,CCOC(=N)OCC#N,0.0021
117423,CCOC(=O)CCC#C,0.0127
117424,CCOC(=O)CCC#N,-0.0011
117425,CCOC(=O)NCC#C,0.0337
117426,CCOC(=O)NCC#N,0.0135
117427,C[NH2+]CC(=O)[N-]CC#N,0.008
117428,CNCC(=O)OCC#C,0.0085
117429,CNCC(=O)OCC#N,-0.0109
117430,COCC(=N)OCC#C,0.0198
117431,COCC(=N)OCC#N,-0.0079
117432,COCC(=O)CCC#C,-0.017
117433,COCC(=O)CCC#N,-0.031
117434,COCC(=O)NCC#C,0.0196
117435,COCC(=O)NCC#N,0.0021
117436,COCC(=O)OCC#C,0.0092
117437,COCC(=O)OCC#N,-0.0089
117438,OCCC(=N)OCC#C,0.0211
117439,OCCC(=N)OCC#N,-0.0024
