smiles,logP
CCOC(=O)C(=C\C1=CC=CC(OCC)=C1)\C(C)=O,2.71
CC(=O)C(=Cc1cc(OCC)ccc1)C(=O)OCC,2.71
CCC1=CC(=C2C=C(C=CC=C12)C(C)C)S(=O)(=O)O[Na],-0.74
CCCCCC1=CC(=C2C=CC=CC=C12)S(=O)(=O)O[Na],0.59
C[C@@H]1C[C@H]2[C@H](C[C@]3([C@H]1C=CC3=O)C)C(=C)C(=O)O2,1.17
CCOC(=O)C(=C\C1=CC=C(OC)C(OC)=C1)\C(C)=O,2.02
CC(=O)C(=Cc1c(OC)c(OC)ccc1)C(=O)OCC,2.21
CN(C)C(O)=Nc1cc(Cl)c(cc1)N1N=C(OC1=O)C(C)(C)C,2.51
CCOC(=O)C(=C\C1=C(OC)C(OC)=CC=C1)\C(C)=O,2.21
[CH3:19][N:18]([CH3:20])[C:16](=[O:17])[NH:15][C:14]1=[CH:21][C:22]([Cl:23])=[C:11]([CH:12]=[CH:13]1)[N:10]1[N:9]=[C:4]([O:3][C:2]1=[O:1])[C:5]([CH3:6])([CH3:7])[CH3:8],2.51
O=C(CN1CCCCC1)NC1COc2ccc(Cl)cc21,3.01
CC1(C)OC[C@H](COC2=C(F)C(=NC(F)=C2Cl)N2CCOCC2)O1,4.07
[CH3:14][C:13]([CH3:15])([CH3:16])[C@@H:11]([OH:12])[CH:10]([CH2:9][C:8]1=[C:2]([Cl:1])[CH:3]=[C:4]([Cl:5])[CH:6]=[CH:7]1)[N:17]1[CH:21]=[N:20][CH:19]=[N:18]1,3.8
CC(C)(C)[C@@H](O)[C@H](Cc1ccc(Cl)cc1Cl)[n]1c[n]c[n]1,3.8
CC(C)(C)C(O)C(CC1=CC=C(Cl)C=C1Cl)N1C=NC=N1,3.8
COC1=C(C=C(C(=C1C(=O)NC[C@@H]2CCCN2CCF)O)Cl)Cl,3.66
FCCN1CCCC1CNC(=O)c2c(OC)c(Cl)cc(Cl)c2O,3.66
c1nc(N)nc(N)c1Cc2c(Br)cc(OCCC)c(OC)c2,2.84
c1cc(C(C)C)c(Br)cc1NC(=O)CN(CC(=O)O)CC(=O)O,-0.08
Cc1cc(C)c(NC(=O)CN(CC(O)=O)CC(O)=O)c(C)c1Br,0.11
[H][C@@]12OC(=O)[C@@]34OC3C[C@@](O)(C3[C@@H](C1OC3=O)C(C)=C)[C@@]24C.[H][C@@]12C[C@@]3(O)C4[C@@H](C(OC4=O)[C@@]4([H])OC(=O)[C@]1(O2)[C@@]34C)C(C)(C)O,-2.229
COc1cc(C=C(C(=O)OCC)C(=O)OCC)ccc1O,2.89
CC3C2C(O)C(O)C1(C)C=CC(=O)C(=C1C2OC3=O)C,-0.7
CCOC(=O)C(=C/C1=C(OC)C=C(OC)C=C1)\C(C)=O,2.41
CCOC(=O)C(=C\C1=CC=C(OC)C=C1OC)\C(C)=O,2.41
CC(=O)C(=Cc1c(OC)cc(OC)cc1)C(=O)OCC,2.41
C1CCCN1CC(=O)NC2c3cc(C)ccc3OC2,2.24
CCN(CC)C(=O)OCCC1=CNc2ccccc12,3.3
CCCOC(=O)CNC(=O)CCCCSC1=C2N=CNC2=NC=N1,1.37
C1C(C)C2(NC)c3ccccc3CC2CC1,3.44
OC[C@H]1O[C@H](C[C@@H]1F)N1C=CC(/N=C/N2CCCCC2)=NC1=O,0.36
OCC1OC(CC1F)N1C=CC(\N=C\N2CCCCC2)=NC1=O,0.36
OCC1OC(CC1F)N1C=CC(N=CN2CCCCC2)=NC1=O,0.36
FC(F)(F)CNC(=O)NS(=O)(=O)c1cnccc1NC2CCCCCC2,3.85
COCCCC\C(=N/OCCN)C1=CC=C(C=C1)C(F)(F)F,3.2
C[C@@H](N(C1=CC=C(Cl)C=C1)S(C)(=O)=O)C(=O)NC1CCCC1,3.48
NC(=O)C(CCN1CCCCC1)c2ccccc2Cl,2.46
CCN1CCC[C@H]1CNC(=O)C2=C(C=CC(=C2O)Br)OC,2.0
Oc1c(Br)ccc(OC)c1C(=O)NCC2CCCN2CC,2.0
CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,2.75
CCOC(=O)CC(CSC1=CC=CC=C1)C(=O)OCC,2.98
COC(=O)C1(CCCCC1)S(=O)(=O)c2ccc(C)cc2,2.54
c1cc(C)ccc1S(=O)(=O)C2(C(=O)OC(C)C)CCC2,2.78
C[C@H]1CC[C@@H]2[C@H]([C@]3([C@]1(CCC3=O)O)C)OC(=O)C2=C,0.83
C1C(=O)C2(C)C3OC(=O)C(=C)C3CCC(C)C2(O)C1,0.83
C[C@@H]1C[C@@H]2[C@@H]([C@@H](C(=O)O2)C)[C@@H]([C@]3([C@H]1C=CC3=O)C)O,0.53
CC2CC1OC(=O)C(C)C1C(O)C3(C)C2C=CC3=O,0.53
C1=CC2C(C)CC3OC(O)=C(C)C3C(O)C2(C)C1=O,1.13
CC1CC(O)C2C(OC(=O)C2=C)C2(C)C1CCC2=O,0.23
C1CCN(CC1)C=NC2=NC(=O)N(C=C2)[C@H]3C[C@@H]([C@H](O3)CO)F,0.36
C1CCC2(NC)c3ccccc3CC2CC1,3.77
C1CC(C)C2=CC3C(=C)C(=O)OC3CC2(C)C1,3.38
CCNC1C2CCC(C2)C1C1=CC=CC=C1,3.2
CCOC(=O)CCNC(=O)CCCCSC1=NC=NC2=C1NC=N2,1.51
n1c(N)nc(N)c(Cc2cc(OCC)c(N)c(OCC)c2)c1,1.69
CN(C)c1c(cc(Cc2c[n]c(N)[n]c2N)cc1OC)OC,1.51
n1nc(N2CCOCC2)ccc1N(C)N3C(C)=CC=C3C,2.21
n1nc(N2CCC(O)CC2)ccc1NN3C(C)=CC=C3C,1.7
n1nc(N2CCCCC2)ccc1NN3C(C)=CC=C3C,3.13
CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,2.6
CNC(=O)C(CC1=CC=CC=C1)NC(=O)C(C)NC(C)=O,-0.06
CC(C)(C)NCC(O)CSC1=NC(=CS1)C1=CC=C(S1)C(N)=O,2.3
CCOC(=O)NC1=NCC(c2cccc(C)c2C)N1C,2.57
CNC(=O)OC1=CC2=C(C=C1)N(C)[C@@H]1N(C)CC[C@]21C,1.58
CNC(=O)OC1=CC=C2N(C)C3N(C)CCC3(C)C2=C1,1.58
CC(C)NCC(O)COC1=CC=C(C=C1)C1=NC=CN1,1.4
NC3=NCC(CN1CCC(CC1)c2ccccc2)O3,1.96
COC1=CC2=C(N=CC=C2)C(N[C@H](C)CCCN)=C1,3.0
COC1=CC(NC(C)CCCN)=C2N=CC=CC2=C1,2.1
C[C@H]1CCC[C@]2(C1=C[C@H]3[C@@H](C2)OC(=O)C3=C)C,3.38
C[C@]12CCCC(=C)[C@@H]1C[C@H]3[C@@H](C2)OC(=O)C3=C,3.42
CCC(C)NC(=O)\C=C(\NC(C)=O)C1=CC=CC=C1,1.76
CCOc1cc(Cc2c[n]c(N)[n]c2N)cc(c1)OCC,2.52
c1nc(N)nc(N)c1Cc2cc(C(C)C)c(OC)cc2,2.79
c1nc(N)nc(N)c1Cc2cc(OC)c(C(C)C)cc2,3.14
COC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc12,3.0
CN(C)S(=O)(=O)C1=CC=C(NC(=O)COC(=O)C=C(C)C)C=C1,2.26
CC(=O)OCOc1ccccc1C(=O)NCN2CCOCC2,0.27
CCC(C)NCc1cccc(c1)S(=O)(=O)c2csc(c2)S(N)(=O)=O,2.13
CCCCNCc1ccc(cc1)S(=O)(=O)c2csc(c2)S(N)(=O)=O,2.27
CC(C)(C)NCc1ccc(cc1)S(=O)(=O)c2csc(c2)S(N)(=O)=O,1.76
CC(C)CNCc1cccc(c1)S(=O)(=O)c2csc(c2)S(N)(=O)=O,2.31
CC(C)CNCc1ccc(cc1)S(=O)(=O)c2csc(c2)S(N)(=O)=O,2.63
CC(=O)C1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1,2.44
c1ccc2CC(C)(C)Oc2c1OC(=O)N(C)SN(C)C(=O)C,2.7
c1ccccc1COC(=O)C(CC)(CC)C(=O)NC(=O)N,2.74
C1COCCN1CC(=O)NC2c3ccc(OC)cc3OC2,0.92
C1CCCN1CC(=O)NC2c3ccc(OC)cc3OC2,1.92
C1COCCN1CC(=O)NC2c3cc(C)ccc3OC2,1.38
O=C(CN1CCCCC1)NC1COc2ccccc21,2.3
CCC(C)NC(=O)C(NC(C)=O)=CC1=CC=CC=C1,1.76
CCC(C)NC(=O)/C(=C/C1=CC=CC=C1)/NC(=O)C,1.76
n1c(N)nc(N)c(Cc2cc(OC)c(C(O)(C)C)cc2)c1,1.38
c1nc(N)nc(N)c1Cc2cc(OCC)c(OCC)cc2,1.72
C1C(=C)C2CC3C(=C)C(=O)OC3CC2(C)CC1,3.42
c1nc(N)nc(N)c1Cc2cc(OC)c(OCCC)cc2,2.02
CCCCCCC(C=O)=CC1=CC=CC=C1,4.9
CCCC(=O)OC[n]1cc2c([n]1)N=CN(COC(=O)CCC)C2=O,1.6
CCCC(=O)OCN1C=Nc2c(c[n][n]2COC(=O)CCC)C1=O,1.82
CC(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N,-1.14
CC(=O)NC(CC(N)=O)C(=O)NC(CC1=CC=CC=C1)C(N)=O,-1.14
N1C=Nc2n(C3CCC(COC(=O)CCCC)O3)cnc2C1=O,0.65
N1C=Nc2n(C3CCC(COC(=O)C(C)(C)C)O3)cnc2C1=O,0.6
Cc1[nH][n]c(c1N(=O)=O)C(=O)NC1C2CC3CC(CC1C3)C2,2.83
CC1=NNC(C(=O)NC2C3CC4CC(C3)CC2C4)=C1N(=O)=O,2.83
CC1=NN=C(C1N(=O)=O)C(=O)NC1C2CC3CC(C2)CC1C3,2.83
n1c(N)nc(N)c(Cc2cc(OC)c(OCC)c(OC)c2)c1,1.34
n1c(N)nc(N)c(Cc2cc(OC)c(COC)c(OC)c2)c1,1.19
n1c(N)nc(N)c(Cc2cc(OC)c(SCC)c(OC)c2)c1,1.79
CCN(CC)CCS/C(=N/O)/C1=NC(=NO1)C2=CC=CC=C2,3.05
CCN(CC)CCSC(N=O)C1=NC(=NO1)C1=CC=CC=C1,3.05
CCN(CC)CCS/C(=N/O)/C1=NOC(=N1)C2=CC=CC=C2,3.05
CCN(CC)CCSC(N=O)C1=NOC(=N1)C1=CC=CC=C1,3.05
CCc1c(cc(Cc2c[n]c(N)[n]c2N)cc1OC)OC,2.72
COc1ccc(Cc2c[n]c(N)[n]c2N)cc1OCCC,1.88
CNC(=O)c1ccccc1C(=O)c2ccccc2,2.09
O=C1CC(c2ccccc2N1)c1ccccc1,2.79
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCC#C,0.88
O=C1N(C2OC(CO)C(F)C2)C=CC(N=CN(CC)CC)=N1,0.23
CN(C)C(=O)NC1=CC(OC(=O)NC(C)(C)C)=CC=C1,1.66
CC(C)(C)NCC(O)COC1=CC=CC2=C1NC(=O)N2,1.3
COc1cccc(c1)N2CCN(CCN(C)C)C2=O,1.76
C[N+]1=C(N(C=C1)COC(CCC=C)CC=C)/C=N/O.[Cl-],-0.62
[Cl-].CC(C)(C)N1C=C[N+](CCCCC#C)=C1\C=N\O,-1.42
CCOP(=O)(OCC)C(C)(C)[N+](\[O-])=C\C1=CC=C(C=C1)[N+]([O-])=O,1.43
CCOP(=O)(OCC)C(C)(C)N(=O)=Cc1ccc(cc1)N(=O)=O,1.43
CCN(CC)C=NC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)F,0.23
CCN(CC)\C=N\C1=NC(=O)N(C=C1)C1CC(F)C(CO)O1,0.23
COc1ccc(F)cc1C(=O)NCCN(CC)CC,2.62
COc1ccccc1NC(=O)OCCN2CCOCC2,1.73
CCOP(=O)(OCC)C(C)(C)[N+](\[O-])=C\C1=CC=C(Cl)C=C1,2.29
CCOP(=O)(OCC)C(C)(C)N(=O)=Cc1ccc(Cl)cc1,2.29
COc1ccc(Cl)cc1C(=O)NCCN(CC)CC,3.11
CCN(CC)CCNC(=O)c1c(OC)ccc(Br)c1,3.2
CCOC(=O)C(=C(C(=O)OCC)C(=O)OCC)C(=O)OCC,2.63
c1c(C)cc(C)cc1OC2OC(CO)C(O)C(O)C2O,0.26
CCC1=CC(=CC=C1)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CO)O)O)O,0.31
c1ccc(CC)cc1OC2OC(CO)C(O)C(O)C2O,0.31
CN(C)C(=O)NC1=CC(NC(=O)OC(C)(C)C)=CC=C1,1.66
CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O,2.24
CC(C)NC[C@@H]1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O,2.24
CCC(C)Nc1c(cc(cc1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,4.930000000000001
OCCCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,-0.62
COCCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,-0.17
CC(C)CNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,1.01
CCCCCC(=O)OCCOCn1cnc2C(=O)NC(N)=Nc12,0.93
CCCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,1.1
CCOC(=O)CNCCCCCSc1c2NC=Nc2ncn1=O,0.87
CCCN(CCC)CC(=O)OCn1ncc2C(=O)NC=Nc12,1.27
CCCN(CCC)CC(=O)OCN1N=CC2=C1NC=NC2=O,1.27
OCCN(CCO)c1nnc(NN2C(C)=CC=C2C)cc1,1.06
OCCN1CCN(CC1)CCn3nc2ccccc2n3,0.43
OCCN1CCN(CC1)CCn2nnc3ccccc23,-0.05
CN3CCN(CCCOn1nnc2ccccc12)CC3,1.3
n1nc(N(C)CCOC)ccc1NN2C(C)=CC=C2C,2.16
CC(O)CN(C)c1ccc(Nn2c(C)ccc2C)nn1,1.73
n1nc(N(CC)CC)ccc1NN2C(C)=CC=C2C,2.73
CCSCS(=O)CC(C)NC(=O)C=CC1=C(C)NC(=O)NC1=O,-0.3
CCSCS(=O)CC(C)NC(=O)\C=C\C1=C(C)NC(=O)NC1=O,-0.3
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCNC(=O)C,-0.35
CC[C@H](C)NC1=C(C=C(C=C1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,4.54
C1=CC=C(C=C1)CCS[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O,-0.1
O1C(CO)C(O)C(O)C(O)C1SCCc2ccccc2,-0.1
C1COCCOc2ccccc2OCCOCCO1,0.91
C1C[C@@H](O[C@@H]1CO)N2C=CC(=NC2=O)N=CN3CCOCC3,-0.97
O=C1N(C2OC(CO)CC2)C=CC(N=CN3CCOCC3)=N1,-0.97
OCC1OC(CC1O)N1C=CC(\N=C\N2CCCC2)=NC1=O,-1.02
OCC1OC(CC1O)N3C=CC(N=CN2CCCC2)=NC3=O,-1.02
OCCNC1=C(C(=O)C(NCCO)=C(C1=O)N1CC1)N1CC1,-1.47
C1CCN(C1)C=NC2=NC(=O)N(C=C2)[C@H]3CC[C@H](O3)CO,-0.47
OCC1CCC(O1)N1C=CC(\N=C\N2CCCC2)=NC1=O,-0.47
O=C1N(C2OC(CO)CC2)C=CC(N=CN3CCCC3)=N1,-0.47
C1N=C(N)OC1CN(C2)CCN(C2)c3ccccc3,0.85
CCN(CC)CCN1C(=N)ON=C1C1=CC=CC=C1,1.96
Cc1[n]c2cc([n][n]2cc1C(=O)OCC)OP(=S)(OCC)OCC,3.8
CCCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(O)=O,0.01
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCC(=O)OC,0.43
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCOC(=O)C,0.26
c1cc(N(=O)(=O))ccc1C(O)C(CO)NC(=O)C(C)(C)C,1.33
CSCCC(N)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,-2.03
CC(=O)NCCC1=CC=C(C=C1)S(=O)(=O)N1CCOCC1,2.0
CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)O)N,-2.52
CC(C)C(N)C(=O)NC(Cc1ccc(O)cc1)C(O)=O,-2.52
CC(C)C([NH3+])C(=O)NC(CC1=CC=C(O)C=C1)C([O-])=O,-2.52
OCC1CCC(O1)N1C=CC(\N=C\N2CCOCC2)=NC1=O,-0.97
OCC1OC(C(O)C1O)n3ccc(N=CN2CCCC2)nc3=O,-1.15
CCC(C)OC(=O)C(=C1SC=CS1)C(=O)OC(C)CC,4.89
OCC1OC(C(O)C1O)N1C=CC(\N=C\N2CCCC2)=NC1=O,-1.15
c1ccccc1COC(=O)C(OCC)C(C)C,3.29
c1cc(CC(C)C)ccc1C(O)(CC)C(=O)O,3.37
CCCCCCCOC(=O)c1ccc(O)cc1,4.83
CCCCCCOc1ccc(CC(=O)O)cc1,3.96
OC(=O)CCCCCCCc1ccccc1,4.09
CCCCCCc1ccc(CC(O)=O)cc1,4.25
CC(C)(C)C1=CC(=O)C=C(C1=O)C(C)(C)C,4.42
CC(CC1=CC=C(C=C1)C(C)(C)C)C(O)=O,3.39
CC(CC1=CC=C(C=C1)C(C)(C)C)C=O,4.2
N1=NN(C(C)(C)C)N=C1Oc(c2)ccc(c2)NC(=O)N(C)C,2.08
CC(C)(C)N1N=NN=C1Oc(c2)ccc(c2)NC(=O)N(C)C,1.65
C1CNCCN1c2nnc(NN3C(C)=CC=C3C)cc2,1.44
CC(C)(C)SC1=NC2=C(N=CN=C2N1[C@H]3[C@@H]([C@H]4[C@H](O3)COP(=O)(O4)O)O)N,-1.05
CC(C)(C)Sc1[n]c2c(N)[n]c[n]c2[n]1C1OC2COP(O)(=O)OC2C1O,-1.05
OCC1OC(C(O)C1O)N1C=CC(\N=C\N2CCOCC2)=NC1=O,-1.66
OCC1OC(C(O)C1O)n3ccc(N=CN2CCOCC2)nc3=O,-1.66
OCC1OC(CC1O)N1C=CC(\N=C\N2CCOCC2)=NC1=O,-1.54
O1C(CO)C(O)CC1N2C(=O)N=C(N=CN3CCOCC3)C=C2,-1.54
CCNC1=NC(NC(C)C)=NC(OC2=CC=C(OCC)N=N2)=N1,3.14
C1CCC(CC1)NCC(C2=CC=CC=C2)O.Cl,-0.11
Cc1ccc(cc1)C(=O)N(C(C)C)C(C)C,2.5
CCN(CC)C=NC1=NC(=O)N(C=C1)[C@H]2C[C@@H]([C@H](O2)CO)O,-0.59
O1C(CO)C(O)CC1N2C(=O)N=C(N=CN(CC)CC)C=C2,-0.59
CC(C)N1C(=O)NC(=NC1=O)N(C1CCCCC1)C(C)=O,1.59
CCN(CC)C=NC1=NC(=O)N(C=C1)[C@H]2CC[C@H](O2)CO,-0.06
CCN(CC)/C=N/C1C=CN([C@H]2CC[C@@H](CO)O2)C(=O)N=1,-0.06
CCN(CC)\C=N\C1=NC(=O)N(C=C1)C1CCC(CO)O1,-0.06
CCN(CC)C=NC1=NC(=O)N(C=C1)C1CCC(CO)O1,-0.06
CCNC(=S)NS(=O)(=O)c1cnccc1NC2CCCCC2,3.1
c1cc(C(=O)N)ccc1N=NN(C)CCCCCC,3.69
CCCCCCN(C)\N=N\C1=CC=C(C=C1)C(N)=O,3.69
CCCC(CCC)=NN\C(N)=N\C1=CC=CC=C1,2.33
c1ccccc1N=C(N)NN=C(CCC)CCC,2.33
C1CCCC=C1C(C)(C(=O)OCOC)C(=O)NC(=O)NC,1.8
CCCCCC(=O)N[C@H]1[C@H]2SC(C)(C)[C@H](C(O)=O)N2C1=O,2.37
CCCCCC(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O,2.37
CCOC(=O)C(C)(C(=O)NC(=O)NC)C1=CCCCC1,2.25
c1cc(S(=O)(=O)N(C)C)ccc1N(C)C(=O)CCCC,1.63
C1(=O)NC(=O)C2(CCCCCCCCCC2)C(=O)N1,3.15
COC1=C(OC)C(OC)=C(CN2CCNCC2)C=C1,1.04
c1c(CC(=O)N)cccc1OCC(O)CNC(C)C,0.22
CCN(CC)\C=N\C1=NC(=O)N(C=C1)C1CC(O)C(CO)O1,-0.59
CCN(CC)CCNC(=O)c1c(OC)cc(N)c(N(=O)(=O))c1,2.11
CC(C)NCC(O)COC1=CC=CC(NC(C)=O)=C1,0.74
CCN(CC)C=NC1=NC(=O)N(C2OC(CO)C(O)C2O)C=C1,-0.76
C\C=C\COC(=O)C1C(C=C(C)C)C1(C)C,5.09
C1(C=C(C)C)C(C)(C)C1C(=O)OCC=CC,5.09
CCCCOC1=CC=CC=C1OCCCC,5.32
CC[C@@H](C)C1=CC=CC([C@H](C)CC)=C1O,4.36
[CH3:13][CH2:12][C@H:10]([CH3:11])[C:9]1=[CH:8][CH:7]=[CH:6][C:5]([C@@H:3]([CH3:4])[CH2:2][CH3:1])=[C:14]1[OH:15],4.36
CC(CC)c1cccc(C(C)CC)c1O,4.36
CCCCCCCCC1=CC=C(O)C=C1,4.12
CC(C)(C)c1cccc(c1O)C(C)(C)C,4.92
CC(C)=CCCC1=CCC(C)(CC1)C=O,4.69
CC(=O)C(C)=CC1C(C)=CCCC1(C)C,4.6
CCOP(=O)(OCC)C(C)(C)[N+](\[O-])=C\C1=CC=CC=C1,1.01
CCOP(=O)(OCC)C(C)(C)N(=O)=Cc1ccccc1,1.01
CCOC(=O)CN1NNC(N1)OC1=CC=C(NC(=O)N(C)C)C=C1,1.12
CCCCNC1=CC=NC=C1S(=O)(=O)N\C(NC(C)C)=N\C#N,1.05
CCCCNc1ccncc1S(=O)(=O)NC(NC(C)C)=NC#N,1.05
CC(C)CNC1=CC=NC=C1S(=O)(=O)N\C(NC(C)C)=N\C#N,0.88
CC(C)CNc1ccncc1S(=O)(=O)NC(NC(C)C)=NC#N,0.88
O=N(=O)C(C)(C)c(c1)c(N(=O)=O)cc(c1)S(=O)(=O)N(C)CCN(C)C,1.42
CCN(CC)\C=N\C1=NC(=O)N(C=C1)C1OC(CO)C(O)C1O,-0.76
CC(C)NC[C@@H](O)COC1=CC(NC(C)=O)=CC=C1,0.76
[CH3:1][CH:2]([CH3:3])[NH:4][CH2:5][C@H:6]([OH:7])[CH2:8][O:9][C:10]1=[CH:19][CH:18]=[C:13]([NH:14][C:15]([CH3:16])=[O:17])[CH:12]=[CH:11]1,0.79
c1c(C)cccc1C(=O)N(C(C)C)C(C)C,3.0
COC1=CC(OC)=C(\C=[N+](/[O-])C(C)(C)C)C(OC)=C1,1.2
Oc1c(C(C)CC)cc(N(=O)=O)cc1C(C)CC,4.8
CON(C1CCCCC1)C(=O)C1=C(C)OC(C)=C1,2.82
OC(=O)CCCCCNCCc1ccccc1,-1.3
COC(=O)Nc1c(cccc1C(C)C)C(C)C,2.2
CNC(=O)Oc1cc(cc(c1)C(C)C)C(C)C,3.79
CCCC1=CC(NC(C)=O)=CC(CCC)=C1O,3.16
CN(C)CCOC(=O)c1ccc(CCC)cc1,3.63
O1CCN(C)C(C)C1(OCC)c2ccccc2,2.27
O1C(C)CN(C)CC1(OCC)c2ccccc2,2.23
O1CCN(C)CC1(OCCC)c2ccccc2,2.13
CCCCCCCCOC(=O)c1cccnc1,4.71
CCCCCCCOC(=O)c1ccc(N)cc1,4.5
c1cc(OC)ccc1C(=O)N(C(C)C)C(C)C,2.8
CCOC1(C(N(CCO1)C)C)C2=CC=CC=C2.Cl,2.27
CC(=O)Nc1c(cccc1C(C)C)C(C)C,2.41
CCNC2CCc1c(OC)cccc1C2C,2.67
CCCNC2CCc1c(O)cccc1C2C,2.88
CCCCCCCNC(=O)c1ccccc1,3.94
c1ccccc1CC(=O)N(C(C)C)C(C)C,3.1
COc1cc(OC)c(C=N(=O)C(C)(C)C)c(OC)c1,1.2
c1c(OCC)c(OCC)ccc1NC(=O)OCCC,2.93
CCN(C)C(=O)OC1=CC(=CC=C1)[C@@H](C)N(C)C,2.1
c3c(C)cc(C)cc3O[Si]12OCCN(CCO2)CCO1,0.46
c1cc(NCCC)ccc1C(=O)OCCN(C)C,3.15
CCN(CC)CCNC(=O)c1ccccc1OC,1.98
CCCN(C)CC(=O)Nc1c(C)cccc1C,2.28
c1ccccc1C(=O)NCCCN(CC)CC,1.56
NCCCCCC(=O)Nc1c(C)cccc1C,1.29
NC(C)CCCC(=O)Nc1c(C)cccc1C,1.41
[I-].CCCCCCCC[N+]1=CC(=CC=C1)C(N)=O,-0.7
c1c(I)c(N)cc(OC)c1C(=O)NCCN(CC)CC,3.09
c1c(F)c(N)cc(OC)c1C(=O)NCCN(CC)CC,2.28
[CH3:6][C:5]1=[CH:7][C:8]([O:9][CH2:10][C@H:11]([OH:12])[CH2:13][NH:14][C:15]([CH3:16])([CH3:17])[CH3:18])=[C:2]([Cl:1])[CH:3]=[CH:4]1,2.8
CC1=CC(OC[C@@H](O)CNC(C)(C)C)=C(Cl)C=C1,2.97
Cc1ccc(Cl)c(c1)OCC(O)CNC(C)(C)C,2.97
COc1cc(N)c(Br)cc1C(=O)NCCN(CC)CC,2.83
CCCCCCC(C)C1=CC=CC=C1,6.29
CCCCCCCCc1ccccc1,6.3
CCCN(CCC)C(=O)SCc1ccccc1,4.65
c1c(OCC)c(OCC)ccc1NC(=O)OCCOC,2.27
C[C@@H]1CCCC[C@H]1NC(=O)COC(=O)C1=COCCO1,2.48
c3cc(CC)ccc3O[Si]12OCCN(CCO2)CCO1,0.56
CC(C)C(NC(=O)C(N)CC1=CC=C(O)C=C1)C(O)=O,-0.2
COc1cccc(NC(=O)OCCN2CCOCC2)c1,2.19
c1ccccc1NC(=O)C=Cc2ccccc2,3.61
[Na+].[O-]C(=O)CCCc1ccc(cc1)N(CCCl)CCCl,0.93
O=C1N(C2OC(CO)C(F)C2)C=CC(N=CN3CCCC3)=N1,-0.16
NC3=NCC(CN1CCN(CC1)c2ccccc2F)O3,1.06
C1N=C(N)OC1CN(C2)CCN(C2)c3ccc(F)cc3,1.0
CC(C)(C)N1N=NN=C1Oc(c2)c(Cl)cc(c2)NC(=O)N(C)C,2.25
C1N=C(N)OC1CN(C2)CCN(C2)c3c(Cl)cccc3,1.87
C1N=C(N)OC1CN(C2)CCN(C2)c3cc(Cl)ccc3,1.83
C1N=C(N)OC1CN(C2)CCN(C2)c3ccc(Cl)cc3,1.71
c1c(Cl)cc2C(NC(=O)CN(CC)CC)COc2c1,2.88
c1cc(C(C)C)ccc1C(O)C(CO)NC(=O)C(Cl)Cl,2.24
n1c(F)c(Cl)c(N)c(Cl)c1OCC(=O)OC(C)COCCCC,4.17
COc1ccc(NC(=O)OCCN2CCOCC2)cc1,1.7
BrCC(CBr)OC(=O)Nc1cc(OCC)c(OCC)cc1,3.5
[CH3:7][O:6][CH2:5][CH2:4][O:3][C:2](=[O:1])[C:8]1=[CH:20][CH:12]=[CH:11][CH:10]=[C:9]1[C:13](=[O:14])[O:15][CH2:16][CH2:17][O:18][CH3:19],8.1
Cc1ccc(cc1)S(=O)(=O)C1(CCC1)C(=O)OCC,2.31
[CH3:19][CH2:18][O:17][C:15](=[O:16])[CH2:14][C@H:8]([S:7][C:6]1=[CH:1][CH:2]=[CH:3][CH:4]=[CH:5]1)[C:9](=[O:10])[O:11][CH2:12][CH3:13],2.98
CCOC(=O)CC(SC1=CC=CC=C1)C(=O)OCC,2.6
COC(=O)C1(CCCCC1)S(=O)(=O)c1ccccc1,2.3
CC(C)OC(=O)C1(CCC1)S(=O)(=O)C2=CC=CC=C2,2.78
Cc1ccc(cc1)S(=O)(=O)C1(CC1)C(=O)OC(C)C,2.52
OCCCCCC(=O)\C=C\C1=CC(O)=C(O)C=C1,1.67
