,smiles,mu
102876,CN=C(CO)NCC#C,1.5205
102877,CN=C(CO)NCC#N,3.8667
102878,CN=C(NCC#C)OC,1.9866
102879,CN=C(NCC#N)OC,2.8394
102880,CCC(CCC#C)C#C,0.858
102881,CCC(CCC#C)C#N,3.6707
102882,CCC(CCC#N)C#C,4.1501
102883,CCC(CCC#N)C#N,4.5256
102884,CCC(NCC#C)C#N,4.3203
102885,CCC(NCC#N)C#C,4.383
102886,CCC(NCC#N)C#N,4.8964
102887,CCC(OCC#C)C#C,1.0399
102888,CCC(OCC#C)C#N,3.2451
102889,CCC(OCC#N)C#C,4.4714
102890,CCC(OCC#N)C#N,2.7044
102891,CNC(CCC#C)C#N,4.4028
102892,CNC(CCC#N)C#N,4.8485
102893,COC(CCC#C)C#C,1.4976
102894,COC(CCC#C)C#N,3.0958
102895,COC(CCC#N)C#C,4.885
102896,COC(CCC#N)C#N,4.5066
102897,NCC(NCC#C)C#N,4.7352
102898,NCC(NCC#N)C#N,5.962
102899,NCC(OCC#C)C#N,3.0978
102900,NCC(OCC#N)C#N,3.6431
102901,OCC(CCC#C)C#C,1.9384
102902,OCC(CCC#C)C#N,2.7718
102903,OCC(CCC#N)C#C,4.9962
102904,OCC(CCC#N)C#N,2.8261
102905,OCC(NCC#C)C#N,3.3949
102906,OCC(NCC#N)C#C,4.8153
102907,OCC(NCC#N)C#N,4.8786
102908,OCC(OCC#C)C#C,2.1875
102909,OCC(OCC#C)C#N,3.9754
102910,OCC(OCC#N)C#C,2.265
102911,OCC(OCC#N)C#N,2.7228
102912,CCC(CCC#C)C=O,2.4879
102913,CCC(CCC#N)C=O,4.2952
102914,CCC(NCC#N)C=O,3.2374
102915,CCC(OCC#C)C=O,1.7041
102916,CCC(OCC#N)C=O,2.5603
102917,CCN(CCC#C)C=O,3.8424
102918,CCN(CCC#N)C=O,5.7719
102919,COC(CCC#C)C=O,2.0118
102920,COC(CCC#N)C=O,4.6792
102921,OCC(CCC#C)C=O,2.5545
102922,OCC(CCC#N)C=O,5.6567
102923,OCC(NCC#C)C=O,3.5564
102924,OCC(NCC#N)C=O,2.2433
102925,OCC(OCC#C)C=O,3.5072
102926,OCC(OCC#N)C=O,3.0419
102927,CN=C(NCC=O)OC,2.4302
102928,CCC(CCC=O)C#C,2.7612
102929,CCC(CCC=O)C#N,3.4623
102930,CCC(CNC=O)C#C,3.3713
102931,CCC(CNC=O)C#N,2.3487
102932,CCC(COC=N)C#N,4.476
102933,CCC(COC=O)C#C,3.4609
102934,CCC(COC=O)C#N,5.9074
102935,CCC(NCC=O)C#N,4.4298
102936,CCC(OCC=O)C#C,2.8434
102937,CCC(OCC=O)C#N,3.7756
102938,CNC(CCC=O)C#N,3.3994
102939,CNC(CNC=O)C#N,4.929
102940,CNC(COC=N)C#N,4.1294
102941,CNC(COC=O)C#N,5.5214
102942,COC(CCC=O)C#C,3.1997
102943,COC(CCC=O)C#N,2.7919
102944,COC(CNC=O)C#C,3.6674
102945,COC(CNC=O)C#N,4.7231
102946,COC(COC=N)C#C,3.5073
102947,COC(COC=N)C#N,6.0128
102948,COC(COC=O)C#C,4.3587
102949,COC(COC=O)C#N,5.9244
102950,OCC(CCC=O)C#C,3.7223
102951,OCC(CCC=O)C#N,2.1833
102952,OCC(CNC=O)C#C,5.3104
102953,OCC(CNC=O)C#N,3.0489
102954,OCC(COC=N)C#C,4.2278
102955,OCC(COC=N)C#N,3.7453
102956,OCC(COC=O)C#C,4.0347
102957,OCC(COC=O)C#N,4.7639
102958,OCC(NCC=O)C#C,3.4593
102959,OCC(NCC=O)C#N,2.6719
102960,OCC(OCC=O)C#C,2.0582
102961,OCC(OCC=O)C#N,3.5019
102962,CCC(CCC=O)C=O,3.3798
102963,CCC(CNC=O)C=O,3.1489
102964,CCC(COC=N)C=O,5.3098
102965,CCC(COC=O)C=O,5.3819
102966,CCC(NCC=O)C=O,1.2286
102967,CCC(OCC=O)C=O,2.1914
102968,CCN(CCC=O)C=O,3.701
102969,COC(CCC=O)C=O,3.3646
102970,COC(CNC=O)C=O,5.064
102971,COC(COC=N)C=O,4.6711
102972,COC(COC=O)C=O,4.5114
102973,OCC(CCC=O)C=O,4.3317
102974,OCC(CNC=O)C=O,1.8344
102975,OCC(COC=N)C=O,3.8122
102976,OCC(COC=O)C=O,2.6039
102977,OCC(NCC=O)C=O,1.9969
102978,OCC(OCC=O)C=O,1.7524
102979,CC1C(C)C1(CO)C#C,1.4536
102980,CC1C(C)C1(CO)C#N,3.6741
102981,CC1C(N)C1(CO)C#N,3.6778
102982,CC1C(O)C1(CO)C#C,3.5593
102983,CC1C(O)C1(CO)C#N,6.1463
102984,CC1N(C)C1(CN)C#N,4.4856
102985,CC1N(C)C1(CO)C#C,1.538
102986,CC1N(C)C1(CO)C#N,4.231
102987,CCC1(C#C)C(C)C1C,1.0025
102988,CCC1(C#C)C(C)C1O,1.8528
102989,CCC1(C#C)C(C)N1C,1.7153
102990,CCC1(C#C)C(O)C1O,2.2314
102991,CCC1(C#N)C(C)C1C,4.4467
102992,CCC1(C#N)C(C)C1O,4.7389
102993,CCC1(C#N)C(C)N1C,5.0576
102994,CCC1(C#N)C(N)C1N,4.3115
102995,CCC1(C#N)C(N)C1O,4.8428
102996,CCC1(C#N)C(O)C1O,4.6815
102997,CNC1(C#N)C(C)C1C,4.9792
102998,CNC1(C#N)C(C)C1N,4.2632
102999,CNC1(C#N)C(C)C1O,3.4294
103000,CNC1(C#N)C(N)C1N,5.8885
103001,CNC1(C#N)C(N)C1O,3.8232
103002,CNC1(C#N)C(O)C1O,4.3435
103003,COC1(C#C)C(C)C1C,0.9183
103004,COC1(C#C)C(C)C1O,1.0385
103005,COC1(C#C)C(O)C1O,1.1206
103006,COC1(C#N)C(C)C1C,3.7957
103007,COC1(C#N)C(C)C1N,4.1613
103008,COC1(C#N)C(C)C1O,2.9834
103009,COC1(C#N)C(N)C1N,4.2441
103010,COC1(C#N)C(N)C1O,3.7519
103011,COC1(C#N)C(O)C1O,2.8697
103012,NC1C(N)C1(CO)C#N,3.8527
103013,NC1C(O)C1(CO)C#N,6.1217
103014,NCC1(C#N)C(O)C1O,5.6342
103015,OCC1(C#C)C(O)C1O,3.5513
103016,OCC1(C#N)C(O)C1O,5.8916
103017,CCC1(C#C)C2CC1C2,0.5399
103018,CCC1(C#C)C2CC1O2,2.1146
103019,CCC1(C#C)C2CN1C2,1.5914
103020,CCC1(C#N)C2CC1C2,3.9934
103021,CCC1(C#N)C2CC1N2,3.7387
103022,CCC1(C#N)C2CC1O2,5.098
103023,CCC1(C#N)C2CN1C2,4.1324
103024,CNC1(C#C)C2CC1O2,2.0668
103025,CNC1(C#N)C2CC1C2,3.2086
103026,CNC1(C#N)C2CC1N2,3.1463
103027,CNC1(C#N)C2CC1O2,4.4515
103028,COC1(C#C)C2CC1C2,0.987
103029,COC1(C#C)C2CC1N2,1.7196
103030,COC1(C#C)C2CC1O2,1.7834
103031,COC1(C#N)C2CC1C2,3.5413
103032,COC1(C#N)C2CC1N2,3.1277
103033,COC1(C#N)C2CC1O2,4.4331
103034,NCC1(C#N)C2CN1C2,5.1436
103035,OCC1(C#C)C2CC1C2,1.4861
103036,OCC1(C#C)C2CC1O2,1.1281
103037,OCC1(C#C)C2CN1C2,1.3993
103038,OCC1(C#N)C2CC1C2,3.4103
103039,OCC1(C#N)C2CC1N2,2.743
103040,OCC1(C#N)C2CC1O2,4.069
103041,OCC1(C#N)C2CN1C2,3.2621
103042,CCC1(C#C)C2CCC12,0.8615
103043,CCC1(C#C)C2CCN12,1.9556
103044,CCC1(C#C)C2COC12,1.2593
103045,CCC1(C#N)C2CCC12,4.3122
103046,CCC1(C#N)C2CCN12,5.1906
103047,CCC1(C#N)C2COC12,3.4059
103048,CNC1(C#N)C2CCC12,4.9626
103049,CNC1(C#N)C2CNC12,3.5223
103050,CNC1(C#N)C2COC12,2.8158
103051,COC1(C#C)C2CCC12,1.0477
103052,COC1(C#C)C2COC12,1.0516
103053,COC1(C#N)C2CCC12,3.8297
103054,COC1(C#N)C2CNC12,4.1503
103055,COC1(C#N)C2COC12,2.9069
103056,NCC1(C#N)C2CCN12,4.5436
103057,OCC1(C#C)C2CCC12,1.562
103058,OCC1(C#C)C2CCN12,1.8249
103059,OCC1(C#C)C2COC12,2.1888
103060,OCC1(C#N)C2CCC12,3.6175
103061,OCC1(C#N)C2CCN12,4.2573
103062,OCC1(C#N)C2CNC12,5.7543
103063,OCC1(C#N)C2COC12,4.5167
103064,CC1(C)C(O)C1(C)CO,2.6594
103065,CC1(C)C(O)C1(O)CO,2.2826
103066,CC1(O)C(O)C1(C)CO,2.2781
103067,CC1(O)C(O)C1(O)CO,4.1373
103068,CC1C(C)(C)C1(C)CO,1.2346
103069,CC1C(C)(C)C1(O)CO,2.0314
103070,CC1C(C)(O)C1(C)CO,1.459
103071,CC1C(C)(O)C1(O)CO,1.9001
103072,CCC1(C)C(C)C1(C)C,0.081
103073,CCC1(C)C(C)C1(C)O,1.3946
103074,CCC1(C)C(O)C1(C)C,1.3367
103075,CCC1(C)C(O)C1(C)O,2.1508
103076,CCC1(O)C(C)C1(C)C,1.3689
103077,CCC1(O)C(C)C1(C)O,2.4638
103078,CCC1(O)C(O)C1(C)C,1.2015
103079,CCC1(O)C(O)C1(C)O,2.5504
103080,CN1C(C)(C)C1(C)CO,2.2278
103081,COC1(C)C(C)C1(C)C,1.0226
103082,COC1(C)C(C)C1(C)O,1.5705
103083,COC1(C)C(O)C1(C)C,1.6044
103084,COC1(C)C(O)C1(C)O,2.5416
103085,CC1(CO)C(N)C1C#N,4.1943
103086,CC1(CO)C(O)C1C#C,2.3758
103087,CC1(CO)C(O)C1C#N,4.3867
103088,CC1C(C#C)C1(C)CO,2.1122
103089,CC1C(C#C)C1(O)CO,1.7145
103090,CC1C(C#N)C1(C)CO,4.3863
103091,CC1C(C#N)C1(O)CO,3.0633
103092,CCC1(C)C(C#C)N1C,1.0682
103093,CCC1(C)C(C#N)N1C,3.3624
103094,CCC1(C)C(C)C1C#C,0.8382
103095,CCC1(C)C(C)C1C#N,4.1904
103096,CCC1(C)C(O)C1C#C,1.0625
103097,CCC1(C)C(O)C1C#N,3.9111
103098,CCC1(N)C(N)C1C#N,3.3783
103099,CCC1(N)C(O)C1C#N,3.7153
103100,CCC1(O)C(C)C1C#C,0.8464
103101,CCC1(O)C(C)C1C#N,3.1458
103102,CCC1(O)C(N)C1C#N,2.3492
103103,CCC1(O)C(O)C1C#C,0.399
103104,CCC1(O)C(O)C1C#N,3.9096
103105,CN1C(C#C)C1(C)CO,1.5061
103106,CN1C(C#N)C1(C)CO,2.3087
103107,CNC1(C)C(N)C1C#N,5.5596
103108,CNC1(C)C(O)C1C#N,3.8722
103109,COC1(C)C(C)C1C#C,1.1481
103110,COC1(C)C(C)C1C#N,4.2712
103111,COC1(C)C(N)C1C#N,4.8194
103112,COC1(C)C(O)C1C#C,1.0154
103113,COC1(C)C(O)C1C#N,5.1473
103114,NC1(CO)C(O)C1C#N,4.6285
103115,NC1C(C#N)C1(N)CO,4.422
103116,NC1C(C#N)C1(O)CO,6.2648
103117,OCC1(O)C(O)C1C#C,1.5691
103118,OCC1(O)C(O)C1C#N,3.3926
103119,CC1(CO)C(O)C1C=O,1.896
103120,CC1C(C=O)C1(C)CO,2.9208
103121,CC1C(C=O)C1(O)CO,4.7443
103122,CC1N(C=O)C1(C)CO,2.5182
103123,CCC1(C)C(C)C1C=O,3.5028
103124,CCC1(C)C(C)N1C=O,3.8351
103125,CCC1(C)C(C=O)N1C,1.719
103126,CCC1(C)C(O)C1C=O,2.9043
103127,CCC1(O)C(C)C1C=O,2.7516
103128,CCC1(O)C(O)C1C=O,3.6927
103129,CN1C(C=O)C1(C)CO,1.3
103130,COC1(C)C(C)C1C=O,3.1387
103131,COC1(C)C(O)C1C=O,3.7951
103132,CC1(CO)C(O)CC1=O,3.8516
103133,CC1CC(=O)C1(C)CO,3.3411
103134,CC1CC(=O)C1(O)CO,2.2274
103135,CC1NC(=N)C1(O)CO,3.6778
103136,CC1NC(=O)C1(C)CO,4.2783
103137,CC1NC(=O)C1(O)CO,3.4309
103138,CC1OC(=N)C1(C)CO,2.9776
103139,CC1OC(=N)C1(N)CO,2.0041
103140,CC1OC(=N)C1(O)CO,2.0094
103141,CC1OC(=O)C1(C)CO,3.7396
103142,CC1OC(=O)C1(N)CO,2.5015
103143,CC1OC(=O)C1(O)CO,2.9452
103144,CCC1(C)C(C)CC1=O,2.7093
103145,CCC1(C)C(C)NC1=O,3.5723
103146,CCC1(C)C(C)OC1=N,2.6084
103147,CCC1(C)C(C)OC1=O,4.0728
103148,CCC1(C)C(O)CC1=O,2.8389
103149,CCC1(C)N(C)CC1=O,2.4833
103150,CCC1(N)C(C)OC1=O,4.2665
103151,CCC1(O)C(C)CC1=O,2.1646
103152,CCC1(O)C(C)NC1=O,2.6592
103153,CCC1(O)C(C)OC1=N,1.6189
103154,CCC1(O)C(C)OC1=O,3.3114
103155,CCC1(O)C(O)CC1=O,2.4361
103156,CN1CC(=O)C1(C)CO,2.9787
103157,CNC1(C)C(C)OC1=N,2.772
103158,CNC1(C)C(C)OC1=O,4.3735
103159,COC1(C)C(C)CC1=O,2.041
103160,COC1(C)C(C)NC1=O,2.6847
103161,COC1(C)C(C)OC1=N,1.7386
103162,COC1(C)C(C)OC1=O,3.373
103163,COC1(C)C(O)CC1=O,1.3011
103164,OCC1(O)C(O)CC1=O,2.9921
103165,CC1(CO)C(O)CC1O,1.3987
103166,CC1CC(C)C1(C)CO,1.3966
103167,CC1CC(C)C1(O)CO,2.2849
103168,CC1CC(O)C1(C)CO,2.6349
103169,CC1CC(O)C1(O)CO,0.9724
103170,CC1OC(C)C1(C)CO,2.2973
103171,CC1OC(C)C1(O)CO,3.3075
103172,CCC1(C)C(C)CC1C,0.031
103173,CCC1(C)C(C)CC1O,1.4528
103174,CCC1(C)C(C)OC1C,1.5821
103175,CCC1(C)C(O)CC1O,1.2427
103176,CCC1(O)C(C)CC1C,1.286
103177,CCC1(O)C(C)CC1O,1.5471
103178,CCC1(O)C(C)OC1C,2.2696
103179,CCC1(O)C(O)CC1O,2.2563
103180,CN1CC(O)C1(C)CO,2.5497
103181,COC1(C)C(C)CC1C,1.0408
103182,COC1(C)C(C)CC1O,1.1404
103183,COC1(C)C(C)OC1C,2.2376
103184,COC1(C)C(O)CC1O,2.0354
103185,OCC1(O)C(O)CC1O,3.7498
103186,CC1(CO)C2C3C1CN23,1.5752
103187,CC1(CO)C2C3CC1C23,1.4847
103188,CC1(CO)C2C3CC1N23,1.2202
103189,CC1(CO)C2C3CN1C23,2.9026
103190,CC1(CO)C2C3OC1C23,2.9785
103191,CC1(CO)C2CC3C2N13,2.75
103192,CCC1(C)C2C3C1CN23,1.8369
103193,CCC1(C)C2C3CC1C23,0.2298
103194,CCC1(C)C2C3CC1N23,1.7487
103195,CCC1(C)C2C3OC1C23,1.6384
103196,CCC1(C)C2CC3C2N13,1.5221
103197,CCC1(O)C2C3C1CN23,3.1686
103198,CCC1(O)C2C3CC1C23,1.2015
103199,CCC1(O)C2C3CC1N23,2.7875
103200,CCC1(O)C2C3OC1C23,0.5251
103201,COC1(C)C2C3C1CN23,2.2748
103202,COC1(C)C2C3CC1C23,1.1179
103203,COC1(C)C2C3CC1N23,1.5661
103204,COC1(C)C2C3OC1C23,1.8924
103205,OCC1(O)C2C3C1CN23,3.7294
103206,OCC1(O)C2C3CC1C23,1.9752
103207,OCC1(O)C2C3CC1N23,3.9663
103208,OCC1(O)C2C3OC1C23,1.4957
103209,CC1(CO)C2C3CC2C13,1.2979
103210,CC1(CO)C2C3CC2N13,2.6099
103211,CC1(CO)C2C3CN2C13,1.9453
103212,CC1(CO)C2C3OC2C13,2.6117
103213,CCC1(C)C2C3CC2C13,0.1001
103214,CCC1(C)C2C3CC2N13,1.5104
103215,CCC1(C)C2C3CN2C13,1.6357
103216,CCC1(C)C2C3OC2C13,2.0909
103217,CCC1(O)C2C3CC2C13,1.3892
103218,CCC1(O)C2C3CN2C13,2.0056
103219,CCC1(O)C2C3OC2C13,2.7192
103220,COC1(C)C2C3CC2C13,1.0429
103221,COC1(C)C2C3CN2C13,1.3709
103222,COC1(C)C2C3OC2C13,2.3731
103223,OCC1(O)C2C3CC2C13,2.2469
103224,OCC1(O)C2C3CN2C13,3.9358
103225,OCC1(O)C2C3OC2C13,3.5623
103226,CC1(CO)C2C3CC3C12,1.4163
103227,CC1(CO)C2C3CC3N12,2.2858
103228,CC1(CO)C2C3CN3C12,2.6018
103229,CC1(CO)C2C3NC3C12,2.0888
103230,CC1(CO)C2C3OC3C12,1.1183
103231,CCC1(C)C2C3CC3C12,0.2655
103232,CCC1(C)C2C3CC3N12,1.3382
103233,CCC1(C)C2C3CN3C12,1.6685
103234,CCC1(C)C2C3NC3C12,1.7885
103235,CCC1(C)C2C3OC3C12,1.7754
103236,CCC1(O)C2C3CC3C12,1.2437
103237,CCC1(O)C2C3CN3C12,1.5341
103238,CCC1(O)C2C3NC3C12,1.9889
103239,CCC1(O)C2C3OC3C12,1.3678
103240,COC1(C)C2C3CC3C12,1.2108
103241,COC1(C)C2C3CN3C12,1.4392
103242,COC1(C)C2C3NC3C12,2.2858
103243,COC1(C)C2C3OC3C12,2.3912
103244,OCC1(O)C2C3CC3C12,2.2623
103245,OCC1(O)C2C3CN3C12,2.6169
103246,OCC1(O)C2C3NC3C12,2.0989
103247,OCC1(O)C2C3OC3C12,1.9758
103248,CC1(CO)C2CC(=O)C12,4.5905
103249,CC1(CO)C2CC(=O)N12,3.646
103250,CC1(CO)C2N1CC2=O,1.0949
103251,CC1(CO)C2NC(=O)C12,3.1102
103252,CC1(CO)C2OC(=N)C12,2.0904
103253,CC1(CO)C2OC(=O)C12,3.7553
103254,CCC1(C)C2CC(=O)C12,3.3157
103255,CCC1(C)C2CC(=O)N12,3.8037
103256,CCC1(C)C2N1CC2=O,2.553
103257,CCC1(C)C2NC(=O)C12,3.9166
103258,CCC1(C)C2OC(=N)C12,2.8372
103259,CCC1(C)C2OC(=O)C12,4.3523
103260,CCC1(O)C2CC(=O)C12,2.4746
103261,CCC1(O)C2NC(=O)C12,4.3889
103262,CCC1(O)C2OC(=N)C12,3.1388
103263,CCC1(O)C2OC(=O)C12,4.1761
103264,COC1(C)C2CC(=O)C12,3.1738
103265,COC1(C)C2NC(=O)C12,4.7842
103266,COC1(C)C2OC(=N)C12,3.5448
103267,COC1(C)C2OC(=O)C12,4.8245
103268,OCC1(O)C2CC(=O)C12,1.4836
103269,OCC1(O)C2NC(=O)C12,3.8319
103270,OCC1(O)C2OC(=N)C12,2.5113
103271,OCC1(O)C2OC(=O)C12,3.1292
103272,CC1(CO)C2C(O)CN12,3.2206
103273,CC1(CO)C2CC(O)C12,1.8166
103274,CC1CC2C1C2(C)CO,1.3528
103275,CC1CC2C1C2(O)CO,2.0139
103276,CC1CC2N1C2(C)CO,2.4501
103277,CC1CN2C1C2(C)CO,2.5946
103278,CC1OC2C1C2(C)CO,2.122
103279,CC1OC2C1C2(O)CO,2.2192
103280,CCC1(C)C2C(O)CN12,1.7695
103281,CCC1(C)C2CC(C)C12,0.1834
103282,CCC1(C)C2CC(O)C12,1.424
103283,CCC1(C)C2OC(C)C12,1.5105
103284,CCC1(O)C2CC(C)C12,1.2971
103285,CCC1(O)C2CC(O)C12,2.3104
103286,CCC1(O)C2OC(C)C12,0.3959
103287,COC1(C)C2CC(C)C12,1.1889
103288,COC1(C)C2CC(O)C12,2.9086
103289,COC1(C)C2OC(C)C12,1.3755
103290,OCC1(O)C2CC(O)C12,3.2231
103291,CC1(CO)C2CC1(C)O2,1.5619
103292,CC1(CO)C2CC1(O)C2,2.8945
103293,CC1(CO)N2CC1(O)C2,3.0942
103294,CC12CC(C1)C2(C)CO,1.502
103295,CC12CC(C1)C2(O)CO,2.3035
103296,CC12CC(O1)C2(O)CO,1.7518
103297,CC12CN(C1)C2(C)CO,2.8394
103298,CCC1(C)C2CC1(C)C2,0.248
103299,CCC1(C)C2CC1(C)O2,1.8453
103300,CCC1(C)C2CC1(O)C2,1.1957
103301,CCC1(C)N2CC1(O)C2,1.458
103302,CCC1(O)C2CC1(C)C2,1.2598
103303,CCC1(O)C2CC1(C)O2,1.7555
103304,CCC1(O)C2CC1(O)C2,1.8182
103305,COC1(C)C2CC1(C)C2,0.835
103306,COC1(C)C2CC1(C)O2,1.5139
103307,COC1(C)C2CC1(O)C2,1.6927
103308,OCC1(O)C2CC1(O)C2,0.8206
103309,CC1(CO)C2CC1C2=O,2.4155
103310,CC1(CO)C2NC1C2=O,2.7005
103311,CC1(CO)C2OC1C2=O,3.621
103312,CCC1(C)C2CC1C2=O,3.1631
103313,CCC1(C)C2NC1C2=O,2.0394
103314,CCC1(C)C2OC1C2=O,3.1447
103315,CCC1(O)C2CC1C2=O,4.101
103316,CCC1(O)C2NC1C2=O,3.1633
103317,CCC1(O)C2OC1C2=O,3.9751
103318,COC1(C)C2CC1C2=O,2.9671
103319,COC1(C)C2NC1C2=O,1.7377
103320,COC1(C)C2OC1C2=O,3.2644
103321,OCC1(O)C2CC1C2=O,2.8774
103322,OCC1(O)C2NC1C2=O,3.1213
103323,OCC1(O)C2OC1C2=O,4.7715
103324,CC1(CO)C2CC1C2O,0.8476
103325,CC1(CO)C2NC1C2O,3.5395
103326,CC1(CO)C2OC1C2O,2.832
103327,CC1C2CC1C2(C)CO,1.2288
103328,CC1C2CC1C2(O)CO,2.1663
103329,CC1C2NC1C2(O)CO,3.3016
103330,CC1C2OC1C2(C)CO,1.5885
103331,CC1C2OC1C2(O)CO,1.842
103332,CCC1(C)C2CC1C2C,0.1009
103333,CCC1(C)C2CC1C2O,1.6262
103334,CCC1(C)C2OC1C2C,1.8877
103335,CCC1(C)C2OC1C2O,1.6047
103336,CCC1(O)C2CC1C2C,1.3691
103337,CCC1(O)C2CC1C2O,2.9062
103338,CCC1(O)C2CC1N2C,2.1264
103339,CCC1(O)C2NC1C2O,1.9536
103340,CCC1(O)C2OC1C2C,1.729
103341,CCC1(O)C2OC1C2O,3.0273
103342,CN1C2CC1C2(C)CO,1.8719
103343,CN1C2CC1C2(O)CO,3.1518
103344,COC1(C)C2CC1C2C,1.1177
103345,COC1(C)C2CC1C2O,2.1205
103346,COC1(C)C2CC1N2C,0.9946
103347,COC1(C)C2NC1C2O,2.276
103348,COC1(C)C2OC1C2C,1.525
103349,COC1(C)C2OC1C2O,1.8752
103350,OCC1(O)C2CC1C2O,2.0244
103351,OCC1(O)C2NC1C2O,1.9359
103352,OCC1(O)C2OC1C2O,3.6942
103353,CC1(CO)C2CC1C=C2,1.4052
103354,CC1(CO)C2OC1C=C2,2.891
103355,CCC1(C)C2CC1C=C2,0.2267
103356,CCC1(C)C2OC1C=C2,1.7495
103357,CCC1(O)C2CC1C=C2,1.4491
103358,CCC1(O)C2NC1C=C2,0.8527
103359,CCC1(O)C2OC1C=C2,1.9811
103360,COC1(C)C2CC1C=C2,1.0435
103361,COC1(C)C2NC1C=C2,1.3217
103362,COC1(C)C2OC1C=C2,2.5803
103363,OCC1(O)C2CC1C=C2,2.438
103364,OCC1(O)C2NC1C=C2,1.2648
103365,OCC1(O)C2OC1C=C2,2.1807
103366,CC1(CO)C2CC1CC2,1.5302
103367,CC1(CO)C2CC1OC2,1.5996
103368,CC1(CO)C2CCC1O2,1.3252
103369,CCC1(C)C2CC1CC2,0.0879
103370,CCC1(C)C2CC1OC2,1.6525
103371,CCC1(C)C2CCC1O2,1.7106
103372,CCC1(O)C2CC1CC2,1.3241
103373,CCC1(O)C2CC1OC2,1.5174
103374,CCC1(O)C2CCC1O2,1.5607
103375,COC1(C)C2CC1CC2,1.0347
103376,COC1(C)C2CC1OC2,0.8927
103377,COC1(C)C2CCC1O2,1.7165
103378,OCC1(O)C2CC1CC2,2.4537
103379,OCC1(O)C2CC1OC2,1.9372
103380,OCC1(O)C2CCC1O2,3.9531
103381,CC1(CO)C2CC2C1=O,3.7876
103382,CC1(CO)C2CN2C1=O,3.6883
103383,CC1(CO)C2NC2C1=O,4.1184
103384,CC1(CO)C2OC2C1=O,2.6159
103385,CC1(CO)N2CC2C1=O,2.8851
103386,CCC1(C)C2CC2C1=O,3.0222
103387,CCC1(C)C2CN2C1=O,3.7261
103388,CCC1(C)C2NC2C1=O,3.5299
103389,CCC1(C)C2OC2C1=O,2.7061
103390,CCC1(C)N2CC2C1=O,1.9061
103391,CCC1(O)C2CC2C1=O,2.3928
103392,CCC1(O)C2CN2C1=N,1.8593
103393,CCC1(O)C2CN2C1=O,3.2526
103394,CCC1(O)C2NC2C1=O,2.4376
103395,CCC1(O)C2OC2C1=O,1.2965
103396,COC1(C)C2CC2C1=O,2.183
103397,COC1(C)C2CN2C1=N,1.3517
103398,COC1(C)C2CN2C1=O,2.9036
103399,COC1(C)C2NC2C1=O,2.9491
103400,COC1(C)C2OC2C1=O,2.5108
103401,OCC1(O)C2CC2C1=O,3.0191
103402,OCC1(O)C2CN2C1=N,2.6091
103403,OCC1(O)C2CN2C1=O,5.2966
103404,OCC1(O)C2NC2C1=O,3.0484
103405,OCC1(O)C2OC2C1=O,1.5019
103406,CC1(CO)C(O)C2CN12,1.4354
103407,CC1(CO)C2CC2C1O,2.6102
103408,CC1(CO)C2NC2C1O,3.0002
103409,CC1(CO)C2OC2C1O,1.9009
103410,CC1C2CC2C1(C)CO,1.506
103411,CC1C2CC2C1(O)CO,2.3862
103412,CC1C2CN2C1(C)CO,2.6946
103413,CC1C2NC2C1(C)CO,2.7438
103414,CC1C2NC2C1(O)CO,2.9375
103415,CC1C2OC2C1(C)CO,2.7421
103416,CC1C2OC2C1(O)CO,4.0191
103417,CC1N2CC2C1(C)CO,1.7598
103418,CC1N2CC2C1(O)CO,2.6166
103419,CCC1(C)C(O)C2CN12,1.8924
103420,CCC1(C)C2CC2C1C,0.1924
103421,CCC1(C)C2CC2C1O,1.5717
103422,CCC1(C)C2CN2C1C,1.6264
103423,CCC1(C)C2NC2C1O,2.6259
103424,CCC1(C)C2OC2C1C,1.7031
103425,CCC1(C)C2OC2C1O,1.8272
103426,CCC1(O)C2CC2C1C,1.1514
103427,CCC1(O)C2CC2C1O,1.5572
103428,CCC1(O)C2CN2C1C,2.5072
103429,CCC1(O)C2NC2C1C,0.7121
103430,CCC1(O)C2NC2C1O,1.3449
103431,CCC1(O)C2OC2C1C,1.8413
103432,CCC1(O)C2OC2C1O,0.7481
103433,COC1(C)C2CC2C1C,1.115
103434,COC1(C)C2CC2C1O,1.2409
103435,COC1(C)C2CN2C1C,1.7225
103436,COC1(C)C2NC2C1C,2.4045
103437,COC1(C)C2NC2C1O,2.4258
103438,COC1(C)C2OC2C1C,2.0598
103439,COC1(C)C2OC2C1O,2.393
103440,OCC1(O)C2CC2C1O,2.5026
103441,OCC1(O)C2NC2C1O,2.7111
103442,OCC1(O)C2OC2C1O,1.146
103443,CC1(CO)C2C=CCN12,2.3808
103444,CC1(CO)C2CC=CC12,1.4273
103445,CC1(CO)C2CN=CN12,1.3521
103446,CC1(CO)C2OC=NC12,1.1145
103447,CCC1(C)C2CC=CC12,0.1781
103448,CCC1(C)C2OC=NC12,1.5266
103449,CCC1(O)C2CC=CC12,1.2066
103450,CCC1(O)C2OC=NC12,2.2865
103451,COC1(C)C2CC=CC12,0.8817
103452,COC1(C)C2OC=NC12,2.5342
103453,OCC1(O)C2CC=CC12,2.0942
103454,OCC1(O)C2OC=NC12,0.6921
103455,CC1(CO)C2CCC12C,1.4861
103456,CC1(CO)C2CCC12O,1.3592
103457,CC1(CO)C2COC12C,0.3792
103458,CC1(CO)C2OCC12C,3.0882
