,smiles,homo
126816,CCn1c(=O)nccn1,-0.2516
126817,CCn1c(=O)n(cn1)C,-0.214
126818,CCn1c(ncn1)C#C,-0.248
126819,CCn1c(ncn1)C#N,-0.2816
126820,CCn1c(ncn1)C=O,-0.2744
126821,CCc1ncnn1CC,-0.248
126822,CCn1c(ncn1)CO,-0.2559
126823,CCn1c(ncn1)NC,-0.2115
126824,CCn1c(ncn1)OC,-0.2308
126825,CCN1N=CN=CC1=N,-0.2198
126826,CCn1c(=O)cncn1,-0.2471
126827,CCn1c(=NC)ocn1,-0.2024
126828,CCN1N=NC(=N)N=N1,-0.2486
126829,CCn1nc(nn1)C#C,-0.2604
126830,CCn1nc(nn1)C#N,-0.3037
126831,CCn1nnc(=O)nn1,-0.2478
126832,CCn1c(c(nn1)C)C,-0.2315
126833,CCn1c(c(nn1)C)N,-0.2125
126834,CCn1c(c(nn1)C)O,-0.2213
126835,CCn1nc(nn1)C=O,-0.2685
126836,CCc1nnn(n1)CC,-0.2724
126837,CCn1nc(nn1)CO,-0.2723
126838,CCn1c(c(nn1)N)C,-0.2047
126839,CCn1c(c(nn1)N)N,-0.2068
126840,CCn1c(c(nn1)N)O,-0.2221
126841,CCn1nc(nn1)NC,-0.2159
126842,CCn1c(c(nn1)O)C,-0.2155
126843,CCn1c(c(nn1)O)N,-0.2113
126844,CCn1c(c(nn1)O)O,-0.2072
126845,CCn1nc(nn1)OC,-0.2475
126846,CCn1c(cnn1)C#C,-0.2459
126847,CCn1c(cnn1)C#N,-0.2815
126848,CCn1c(cnn1)C=O,-0.2733
126849,CCc1cnnn1CC,-0.2425
126850,CCn1c(cnn1)CO,-0.2546
126851,CCn1c(cnn1)NC,-0.211
126852,CCn1c(cnn1)OC,-0.2287
126853,CCN1N=NC=CC1=N,-0.2295
126854,CCN1N=NC=CC1=O,-0.2557
126855,CCN1N=NC=NC1=N,-0.2483
126856,CCn1c(=O)ncnn1,-0.2619
126857,CCN1N=NN(C)C1=N,-0.209
126858,CCn1c(=O)n(nn1)C,-0.2402
126859,CCn1c(=NC)[nH]nn1,-0.2072
126860,CCn1c(=NC)onn1,-0.2321
126861,CCN=C1C=CNN=C1,-0.1989
126862,CCN=C1C=CNN=N1,-0.2144
126863,CCN=c1cconc1,-0.2316
126864,CCN=C1C=CON=N1,-0.2375
126865,CCN=C1C=NNC=N1,-0.2203
126866,CCN=c1cn[nH]nc1,-0.2167
126867,CCN=C1C=NNN=N1,-0.2337
126868,CCN=c1cnocn1,-0.2543
126869,CCN=c1cnonc1,-0.2563
126870,CCN=C1C=NON=N1,-0.2551
126871,CCN=C1N=CNN=N1,-0.2338
126872,CCN=C1N=CON=N1,-0.2587
126873,CCN=c1nn[nH]nn1,-0.2434
126874,CCN=c1nnonn1,-0.2631
126875,CCN=c1[nH]c(no1)C,-0.2131
126876,CCN=c1[nH]c(no1)O,-0.2158
126877,CCN=c1[nH]c(n[nH]1)O,-0.1916
126878,CCN=C1NN=CC=C1,-0.2048
126879,CCN=C1NN=CC=N1,-0.2159
126880,CCN=c1cncn[nH]1,-0.2217
126881,CCN=C1NN=NC=C1,-0.2281
126882,CCN=C1NN=NC=N1,-0.2427
126883,CCN=c1[nH]nnn1C,-0.2075
126884,CCN=c1n(nco1)C,-0.2034
126885,CCN=c1oc(no1)C,-0.2395
126886,CCN=c1oc(no1)N,-0.2282
126887,CCN=c1oc(no1)O,-0.2407
126888,CCN=c1cccno1,-0.2313
126889,CCN=C1ON=CC=N1,-0.2483
126890,CCN=c1n(cno1)C,-0.2137
126891,CCN=c1cncno1,-0.2524
126892,CCN=C1ON=NC=C1,-0.25
126893,CCN=c1ncnno1,-0.2615
126894,CCN=c1n(nno1)C,-0.2333
126895,CCNc1c(cn[nH]1)C,-0.1877
126896,CCNc1c(cno1)C,-0.1981
126897,CCNc1c(nn[nH]1)C,-0.2011
126898,CCNc1c(nno1)C,-0.2103
126899,CCNc1cn[nH]c1C,-0.1846
126900,CCNc1c([nH]nn1)C,-0.1953
126901,CCNc1cnoc1C,-0.1998
126902,CCNc1c(onn1)C,-0.2109
126903,CCNc1c(cn[nH]1)N,-0.1862
126904,CCNc1c(cno1)N,-0.1971
126905,CCNc1c(nn[nH]1)N,-0.1997
126906,CCNc1c(nno1)N,-0.2076
126907,CCNc1cn[nH]c1N,-0.1997
126908,CCNc1c([nH]nn1)N,-0.2143
126909,CCNc1cnoc1N,-0.2079
126910,CCNc1c(onn1)N,-0.2176
126911,CCNc1c(cn[nH]1)O,-0.1952
126912,CCNc1c(nn[nH]1)O,-0.2089
126913,CCNc1c(nno1)O,-0.199
126914,CCNc1cn[nH]c1O,-0.2099
126915,CCNc1c([nH]nn1)O,-0.2266
126916,CCNc1cc(n[nH]1)C,-0.1939
126917,CCNc1cc(no1)C,-0.2019
126918,CCNc1cc(n[nH]1)N,-0.183
126919,CCNc1cc(no1)N,-0.1976
126920,CCNc1cc(n[nH]1)O,-0.1936
126921,CCNc1cc(no1)O,-0.2052
126922,CCNc1ccnn1C,-0.1953
126923,CCNc1cnn(c1)C,-0.1835
126924,CCNc1cn(nn1)C,-0.1973
126925,CCNc1cncnn1,-0.225
126926,CCNc1cnncn1,-0.2242
126927,CCNc1cnnn1C,-0.2101
126928,CCNc1cnnnn1,-0.2406
126929,CCNc1c[nH]nc1C,-0.1851
126930,CCNc1c[nH]nc1N,-0.1777
126931,CCNc1c[nH]nc1O,-0.1794
126932,CCNc1conc1C,-0.206
126933,CCNc1conc1N,-0.2048
126934,CCNc1conc1O,-0.2044
126935,CCNc1[nH]nc(n1)C,-0.2084
126936,CCNc1nc(no1)C,-0.2265
126937,CCNc1[nH]nc(n1)N,-0.1899
126938,CCNc1nc(no1)N,-0.2126
126939,CCNc1[nH]nc(n1)O,-0.2041
126940,CCNc1nc(no1)O,-0.2263
126941,CCNc1nccnn1,-0.2217
126942,CCNc1ncnn1C,-0.2108
126943,CCNc1ncnnn1,-0.2386
126944,CCNc1ccn(n1)C,-0.1851
126945,CCNc1ncn(n1)C,-0.1967
126946,CCNc1cnn(n1)C,-0.1996
126947,CCNc1nnn(n1)C,-0.2159
126948,CCNc1[nH]c(=O)[nH]n1,-0.2008
126949,CCNc1n[nH]c(=O)o1,-0.214
126950,CCNc1cc([nH]n1)C,-0.1856
126951,CCNc1nc([nH]n1)C,-0.197
126952,CCNc1cc([nH]n1)N,-0.18
126953,CCNc1nc([nH]n1)N,-0.189
126954,CCNc1cc([nH]n1)O,-0.1859
126955,CCNc1nc([nH]n1)O,-0.1973
126956,CCNc1c(c[nH]n1)C,-0.1868
126957,CCNc1c(c[nH]n1)N,-0.1777
126958,CCNc1c(n[nH]n1)C,-0.2004
126959,CCNc1c(n[nH]n1)N,-0.1899
126960,CCNc1c(n[nH]n1)O,-0.1933
126961,CCNC1=NOC(=N)N1,-0.2117
126962,CCNC1=NOC(=N)O1,-0.229
126963,CCNc1[nH]c(=O)on1,-0.2326
126964,CCNc1noc(=O)o1,-0.2466
126965,CCNc1cc(on1)C,-0.2123
126966,CCNc1nc(on1)C,-0.2222
126967,CCNc1cc(on1)N,-0.2009
126968,CCNc1nc(on1)N,-0.2123
126969,CCNc1c(con1)C,-0.216
126970,CCNc1c(con1)N,-0.2083
126971,CCNc1c(non1)C,-0.2306
126972,CCNc1c(non1)N,-0.2249
126973,CCNCc1ncno1,-0.2343
126974,CCNCc1nc[nH]n1,-0.2133
126975,CCNCc1ncon1,-0.2266
126976,CCNCc1nnon1,-0.243
126977,CCOc1c(cn[nH]1)C,-0.2202
126978,CCOc1c(cno1)C,-0.2174
126979,CCOc1c(nn[nH]1)C,-0.2351
126980,CCOc1c(nno1)C,-0.2301
126981,CCOc1cn[nH]c1C,-0.1999
126982,CCOc1c([nH]nn1)C,-0.2134
126983,CCOc1cnoc1C,-0.2176
126984,CCOc1c(onn1)C,-0.2291
126985,CCOc1c(cn[nH]1)N,-0.2011
126986,CCOc1c(cno1)N,-0.1998
126987,CCOc1c(nn[nH]1)N,-0.203
126988,CCOc1c(nno1)N,-0.231
126989,CCOc1cn[nH]c1N,-0.1928
126990,CCOc1c([nH]nn1)N,-0.2051
126991,CCOc1cnoc1N,-0.2076
126992,CCOc1c(onn1)N,-0.2029
126993,CCOc1c(cn[nH]1)O,-0.2077
126994,CCOc1c(nno1)O,-0.2165
126995,CCOc1cn[nH]c1O,-0.2041
126996,CCOc1c([nH]nn1)O,-0.2056
126997,CCOc1cc(n[nH]1)C,-0.2096
126998,CCOc1cc(no1)C,-0.2229
126999,CCOc1cc(n[nH]1)N,-0.1919
127000,CCOc1cc(no1)N,-0.2163
127001,CCOc1cc(n[nH]1)O,-0.2061
127002,CCOc1cc(no1)O,-0.2266
127003,CCOc1ccnn1C,-0.2088
127004,CCOc1cnn(c1)C,-0.2031
127005,CCOc1cn(nn1)C,-0.218
127006,CCOc1cncnn1,-0.2366
127007,CCOc1cnncn1,-0.2378
127008,CCOc1cnnn1C,-0.2261
127009,CCOc1cnnnn1,-0.2562
127010,CCOc1c[nH]nc1C,-0.2041
127011,CCOc1c[nH]nc1N,-0.1846
127012,CCOc1c[nH]nc1O,-0.1974
127013,CCOc1conc1C,-0.2273
127014,CCOc1conc1N,-0.2174
127015,CCOc1conc1O,-0.2283
127016,CCOc1nc(no1)C,-0.2546
127017,CCOc1[nH]nc(n1)N,-0.2004
127018,CCOc1nc(no1)N,-0.2297
127019,CCOc1nc(no1)O,-0.2497
127020,CCOc1nccnn1,-0.2352
127021,CCOc1ncnn1C,-0.2299
127022,CCOc1ncnnn1,-0.2519
127023,CCOc1ccn(n1)C,-0.207
127024,CCOc1ncn(n1)C,-0.2228
127025,CCOc1cnn(n1)C,-0.2221
127026,CCOc1nnn(n1)C,-0.2468
127027,CCOC1=NNC(=N)N1,-0.1925
127028,CCOc1[nH]c(=O)[nH]n1,-0.2122
127029,CCOc1cc([nH]n1)C,-0.2091
127030,CCOc1nc([nH]n1)C,-0.2253
127031,CCOc1cc([nH]n1)N,-0.1993
127032,CCOc1nc([nH]n1)N,-0.2104
127033,CCOc1c(c[nH]n1)C,-0.2075
127034,CCOc1c(c[nH]n1)N,-0.1845
127035,CCOc1c(c[nH]n1)O,-0.1972
127036,CCOc1c(n[nH]n1)C,-0.2222
127037,CCOc1c(n[nH]n1)N,-0.1975
127038,CCOc1c(n[nH]n1)O,-0.2116
127039,CCOC1=NOC(=N)O1,-0.2451
127040,CCOc1[nH]c(=O)on1,-0.2472
127041,CCOc1noc(=O)o1,-0.271
127042,CCOc1cc(on1)C,-0.2413
127043,CCOc1nc(on1)C,-0.255
127044,CCOc1cc(on1)N,-0.2139
127045,CCOc1nc(on1)N,-0.2341
127046,CCOc1c(con1)C,-0.2444
127047,CCOc1c(con1)N,-0.2087
127048,CCOc1c(non1)C,-0.2597
127049,CCOc1c(non1)N,-0.2341
127050,CCOCc1ccn[nH]1,-0.2303
127051,CCOCc1ccno1,-0.2513
127052,CCOCc1cnn[nH]1,-0.2496
127053,CCOCc1cnno1,-0.2677
127054,CCOCc1c[nH]nc1,-0.2311
127055,CCOCc1c[nH]nn1,-0.2477
127056,CCOCc1cnoc1,-0.2526
127057,CCOCc1conn1,-0.2653
127058,CCOCc1[nH]ncn1,-0.2537
127059,CCOCc1ncno1,-0.2723
127060,CCOCc1cc[nH]n1,-0.2399
127061,CCOCc1nc[nH]n1,-0.249
127062,CCOCc1cn[nH]n1,-0.254
127063,CCOCc1ccon1,-0.2604
127064,CCOCc1ncon1,-0.262
127065,CCOCc1cnon1,-0.2748
127066,CCOCc1nnon1,-0.2775
127067,Cc1cn[nH]c1N(C)C,-0.1931
127068,Cc1cnoc1N(C)C,-0.1976
127069,Cc1c([nH]nn1)N(C)C,-0.2025
127070,Cc1c(onn1)N(C)C,-0.2081
127071,Cc1c(cn[nH]1)N(C)C,-0.2113
127072,Cc1c(nn[nH]1)N(C)C,-0.1969
127073,Cc1c(cno1)N(C)C,-0.2257
127074,Cc1c(nno1)N(C)C,-0.235
127075,CN(C)c1c(cn[nH]1)N,-0.1772
127076,CN(C)c1c(cno1)N,-0.1928
127077,CN(C)c1c(nn[nH]1)N,-0.1895
127078,CN(C)c1c(nno1)N,-0.2058
127079,CN(C)c1cn[nH]c1N,-0.1995
127080,CN(C)c1c([nH]nn1)N,-0.2117
127081,CN(C)c1cnoc1N,-0.2076
127082,CN(C)C1=C(N)ON=N1,-0.2233
127083,CN(C)c1c(cn[nH]1)O,-0.207
127084,CN(C)c1c(nn[nH]1)O,-0.2196
127085,CN(C)c1c(nno1)O,-0.196
127086,CN(C)c1cn[nH]c1O,-0.2114
127087,CN(C)c1c([nH]nn1)O,-0.2278
127088,Cc1cc([nH]n1)N(C)C,-0.1875
127089,Cc1cc(on1)N(C)C,-0.199
127090,CN(C)c1cc(n[nH]1)N,-0.1797
127091,CN(C)c1cc(no1)N,-0.1949
127092,CN(C)c1cc(n[nH]1)O,-0.1882
127093,CN(C)c1cc(no1)O,-0.2019
127094,Cn1c(ccn1)N(C)C,-0.2057
127095,Cn1cc(cn1)N(C)C,-0.1802
127096,Cn1cc(nn1)N(C)C,-0.1907
127097,CN(C)c1cncnn1,-0.2212
127098,CN(C)c1cnncn1,-0.2234
127099,Cn1c(cnn1)N(C)C,-0.2164
127100,CN(C)c1cnnnn1,-0.2382
127101,Cc1c(c[nH]n1)N(C)C,-0.1906
127102,CN(C)c1c[nH]nc1N,-0.1823
127103,CN(C)c1c[nH]nc1O,-0.2155
127104,Cc1c(con1)N(C)C,-0.2084
127105,CN(C)c1conc1N,-0.2073
127106,CN(C)c1conc1O,-0.2277
127107,Cc1nc([nH]n1)N(C)C,-0.2023
127108,Cc1nc(on1)N(C)C,-0.2192
127109,CN(C)c1[nH]nc(n1)N,-0.187
127110,CN(C)c1nc(no1)N,-0.2082
127111,CN(C)c1[nH]nc(n1)O,-0.1997
127112,CN(C)c1nc(no1)O,-0.2204
127113,CN(C)c1nccnn1,-0.2192
127114,Cn1c(ncn1)N(C)C,-0.2162
127115,CN(C)c1ncnnn1,-0.2354
127116,Cn1ccc(n1)N(C)C,-0.1795
127117,Cn1cnc(n1)N(C)C,-0.19
127118,Cn1ncc(n1)N(C)C,-0.1933
127119,Cn1nc(nn1)N(C)C,-0.2075
127120,CN(C)c1[nH]c(=O)[nH]n1,-0.1975
127121,CN(C)c1n[nH]c(=O)o1,-0.2087
127122,Cc1cc(n[nH]1)N(C)C,-0.1798
127123,Cc1[nH]nc(n1)N(C)C,-0.189
127124,CN(C)c1cc([nH]n1)N,-0.1762
127125,CN(C)c1nc([nH]n1)N,-0.1825
127126,CN(C)c1cc([nH]n1)O,-0.1811
127127,CN(C)c1nc([nH]n1)O,-0.1901
127128,Cc1c[nH]nc1N(C)C,-0.1891
127129,CN(C)c1c(c[nH]n1)N,-0.1799
127130,Cc1c(n[nH]n1)N(C)C,-0.2003
127131,CN(C)c1c(n[nH]n1)N,-0.1912
127132,CN(C)c1c(n[nH]n1)O,-0.1914
127133,CN(C)C1=NOC(=N)N1,-0.2092
127134,CN(C)C1=NOC(=N)O1,-0.2239
127135,CN(C)c1[nH]c(=O)on1,-0.227
127136,CN(C)c1noc(=O)o1,-0.2388
127137,Cc1cc(no1)N(C)C,-0.2055
127138,Cc1nc(no1)N(C)C,-0.2127
127139,CN(C)c1cc(on1)N,-0.1983
127140,CN(C)c1nc(on1)N,-0.2047
127141,Cc1conc1N(C)C,-0.213
127142,CN(C)c1c(con1)N,-0.207
127143,Cc1c(non1)N(C)C,-0.2263
127144,CN(C)c1c(non1)N,-0.2229
127145,CN(C)Cc1cnn[nH]1,-0.2369
127146,CN(C)Cc1cnno1,-0.2307
127147,CN(C)Cc1c[nH]nn1,-0.2175
127148,CN(C)Cc1conn1,-0.2294
127149,CN(C)Cc1[nH]ncn1,-0.235
127150,CN(C)Cc1ncno1,-0.2286
127151,CN(C)Cc1cc[nH]n1,-0.2035
127152,CN(C)Cc1nc[nH]n1,-0.2055
127153,CN(C)Cc1cn[nH]n1,-0.2134
127154,CN(C)Cc1ccon1,-0.217
127155,CN(C)Cc1ncon1,-0.2197
127156,CN(C)Cc1cnon1,-0.2325
127157,CN(C)Cc1nnon1,-0.2323
127158,CN(C=N)c1ccno1,-0.2189
127159,CN(C=N)c1cnno1,-0.2343
127160,CN(C=N)c1c[nH]nn1,-0.209
127161,CN(C=N)c1cnoc1,-0.2166
127162,CN(C=N)c1conn1,-0.2251
127163,CN(C=N)c1[nH]ncn1,-0.2231
127164,CN(C=N)c1ncno1,-0.2422
127165,CN(C=N)c1cc[nH]n1,-0.1985
127166,CN(C=N)c1nc[nH]n1,-0.2106
127167,CN(C=N)c1cn[nH]n1,-0.2137
127168,CN(C=N)c1n[nH]nn1,-0.2289
127169,CN(C=N)c1ccon1,-0.2235
127170,CN(C=N)c1ncon1,-0.2349
127171,CN(C=N)c1cnon1,-0.2394
127172,CN(C=N)c1nnon1,-0.2516
127173,CN(C=O)c1ccn[nH]1,-0.2283
127174,CN(C=O)c1ccno1,-0.2377
127175,CN(C=O)c1cnno1,-0.2522
127176,CN(C=O)c1c[nH]nc1,-0.2238
127177,CN(C=O)c1c[nH]nn1,-0.2299
127178,CN(C=O)c1cnoc1,-0.2377
127179,CN(C=O)c1conn1,-0.247
127180,CN(C=O)c1ncno1,-0.2625
127181,CN(C=O)c1cc[nH]n1,-0.2187
127182,CN(C=O)c1cn[nH]n1,-0.2352
127183,CN(C=O)c1n[nH]nn1,-0.2525
127184,CN(C=O)c1ccon1,-0.2459
127185,CN(C=O)c1ncon1,-0.2594
127186,CN(C=O)c1cnon1,-0.2631
127187,CN(C=O)c1nnon1,-0.2769
127188,CN1C(=N)C=NNC1=O,-0.2486
127189,CN1C(=N)C=NOC1=O,-0.2755
127190,CN1C(=O)NN=NC1=N,-0.2645
127191,CN1C(=O)ON=NC1=N,-0.2864
127192,CN1C(=N)NN=C1C#N,-0.2191
127193,CN1C(=N)NN=C1C=O,-0.2112
127194,CN1C(=N)NN=CC1=O,-0.244
127195,CN1C(=N)NN=NC1=N,-0.2479
127196,CN1C(=N)NN=NC1=O,-0.2656
127197,CN1C(=N)ON=C1C#C,-0.2258
127198,CN1C(=N)ON=C1C#N,-0.2481
127199,CN1C(=N)ON=C1C=O,-0.239
127200,CN1C(=N)ON=C1CN,-0.2204
127201,CN1C(=N)ON=C1CO,-0.2223
127202,CN1C(=N)ON=CC1=N,-0.2497
127203,CN1C(=N)ON=CC1=O,-0.2668
127204,CN1C(=N)ON=NC1=N,-0.2598
127205,CN1C(=N)ON=NC1=O,-0.2807
127206,Cn1c(n[nH]c1=O)C#C,-0.2233
127207,Cn1c(n[nH]c1=O)C=O,-0.2404
127208,Cn1c(n[nH]c1=O)CO,-0.2223
127209,Cn1c(=O)cn[nH]c1=O,-0.2707
127210,Cn1c(=O)[nH]nnc1=O,-0.2757
127211,Cn1c(noc1=O)C#C,-0.254
127212,Cn1c(noc1=O)C#N,-0.2799
127213,Cn1c(noc1=O)C=O,-0.2701
127214,Cn1c(noc1=O)CO,-0.2531
127215,Cn1c(=O)cnoc1=O,-0.2962
127216,Cn1c(=O)nnoc1=O,-0.3041
127217,Cc1c(cn(n1)C)C#C,-0.2162
127218,Cn1cc(c(n1)N)C#C,-0.1969
127219,Cn1cc(c(n1)O)C#C,-0.2102
127220,Cc1c(cn(n1)C)C#N,-0.2512
127221,Cn1cc(c(n1)N)C#N,-0.2201
127222,Cn1cc(c(n1)O)C#N,-0.2414
127223,CN1C=C(C)C(=N)N=N1,-0.2139
127224,Cc1cn(nc1C#C)C,-0.2204
127225,Cc1cn(nc1C#N)C,-0.2534
127226,Cc1cn(ncc1=O)C,-0.2203
127227,Cc1cn(nnc1=O)C,-0.2281
127228,Cc1cn(nc1C=O)C,-0.2401
127229,Cc1cn(nc1CO)C,-0.2259
127230,CC(=O)c1cnn(c1)C,-0.2392
127231,Cn1cc(cn1)C(=O)N,-0.2429
127232,Cn1cc(cn1)C2CC2,-0.2144
127233,CN1C=C(C=N1)C1CN1,-0.2231
127234,CN1C=C(C=N1)C1CO1,-0.2294
127235,Cn1cc(cn1)N2CC2,-0.1979
127236,Cc1c(cn(n1)C)C=O,-0.2419
127237,Cn1cc(c(n1)N)C=O,-0.2185
127238,Cn1cc(c(n1)O)C=O,-0.234
127239,Cn1cc(cn1)CC#C,-0.2311
127240,Cn1cc(nn1)CC#C,-0.2491
127241,Cn1cc(cn1)CC#N,-0.2473
127242,Cn1cc(nn1)CC#N,-0.2663
127243,Cn1cc(cn1)CC=O,-0.235
127244,Cn1cc(nn1)CC=O,-0.2447
127245,Cn1cc(cn1)CCO,-0.2293
127246,Cn1cc(nn1)CCO,-0.2442
127247,Cc1c(cn(n1)C)CO,-0.2177
127248,Cn1cc(c(n1)N)CO,-0.1929
127249,Cn1cc(c(n1)O)CO,-0.2063
127250,CN1C=C(N)C(=N)C=N1,-0.1784
127251,CN1C=C(N)C(=N)N=N1,-0.1935
127252,Cn1cc(c(n1)C#C)N,-0.1961
127253,Cn1cc(c(n1)C#N)N,-0.2172
127254,Cn1cc(c(=O)cn1)N,-0.1968
127255,Cn1cc(c(=O)nn1)N,-0.2131
127256,Cn1cc(c(n1)C=O)N,-0.2131
127257,Cn1cc(c(n1)CO)N,-0.1899
127258,Cn1cc(nn1)N=CN,-0.2003
127259,CC(=O)c1cn(nn1)C,-0.2481
127260,Cn1cc(nn1)C(=N)N,-0.2285
127261,Cn1cc(nn1)C(=O)N,-0.2493
127262,Cn1cc(nn1)C2CC2,-0.231
127263,CN1C=C(N=N1)C1CN1,-0.2266
127264,CN1C=C(N=N1)C1CO1,-0.2462
127265,Cn1cc(nn1)N2CC2,-0.2382
127266,Cn1cc(cn1)NC=N,-0.1954
127267,Cn1cc(nn1)NC=N,-0.2109
127268,Cn1cc(cn1)NC=O,-0.214
127269,Cn1cc(nn1)NC=O,-0.2304
127270,CN1C=C(O)C(=N)C=N1,-0.1947
127271,Cn1cc(c(=O)cn1)O,-0.2165
127272,Cn1cc(c(=O)nn1)O,-0.2362
127273,CN1C=C([O-])C(C[NH3+])=N1,-0.1934
127274,Cn1cc(c(n1)CO)O,-0.2045
127275,CN1C=C(OC=N)C=N1,-0.2317
127276,CN1C=C(OC=N)N=N1,-0.2378
127277,Cn1cc(cn1)OC=O,-0.2472
127278,Cn1cc(nn1)OC=O,-0.2569
127279,Cn1cc2c(n1)CC=C2,-0.201
127280,Cn1cc2c(n1)C=CC2,-0.2062
127281,Cn1cc2c(n1)CCC2,-0.2189
127282,Cn1cc2c(n1)NCC2,-0.1847
127283,Cn1cc2c(n1)OCC2,-0.2025
127284,Cn1cc2c(n1)COC2,-0.2253
127285,Cn1cc2c(n1)[nH]cn2,-0.2114
127286,Cn1cc2c(n1)ocn2,-0.2314
127287,Cn1cc2c(n1)[nH]nn2,-0.2343
127288,Cn1cc2c(n1)onn2,-0.2556
127289,Cn1cc2c(n1)nc[nH]2,-0.2145
127290,Cn1cc2c(n1)CCN2,-0.1827
127291,Cn1cc2c(c1)nn[nH]2,-0.1976
127292,Cn1cc2c(n1)nco2,-0.2369
127293,Cn1cc2c(n1)CCO2,-0.1984
127294,Cn1cc2c(n1)OCO2,-0.1991
127295,Cn1cc2c(c1)onn2,-0.2188
127296,Cn1cc2c(n1)nno2,-0.2472
127297,CN1C=CC(=N)C(N)=N1,-0.1816
127298,CN1C=CC(=N)C(O)=N1,-0.193
127299,CC(=O)c1ccn(n1)C,-0.2388
127300,Cn1ccc(n1)C(=O)N,-0.2408
127301,Cn1ccc(n1)C2CC2,-0.2184
127302,CN1C=CC(=N1)C1CN1,-0.217
127303,CN1C=CC(=N1)C1CO1,-0.2363
127304,Cn1ccc(n1)N2CC2,-0.2027
127305,Cc1c(=O)ccn(n1)C,-0.2198
127306,Cn1ccc(=O)c(n1)N,-0.1993
127307,Cn1ccc(=O)c(n1)O,-0.2148
127308,Cn1ccc(n1)CC#C,-0.2353
127309,Cn1ccc(n1)CC#N,-0.2515
127310,Cn1ccc(n1)CC=O,-0.2357
127311,Cn1ccc(n1)CCO,-0.2329
127312,Cn1ccc(n1)NC=N,-0.1988
127313,Cn1ccc(n1)NC=O,-0.218
127314,CN1C=CC(OC=N)=N1,-0.2279
127315,Cn1ccc(n1)OC=O,-0.2451
127316,Cn1ccc2c1cn[nH]2,-0.1983
127317,Cn1ccc2c1cno2,-0.217
127318,Cn1ccc2c1nn[nH]2,-0.2142
127319,Cn1ccc2c1nno2,-0.2311
127320,Cn1ccc2c1[nH]nc2,-0.1961
127321,Cn1ccc2c1[nH]nn2,-0.2113
127322,Cn1ccc2c1onc2,-0.2133
127323,CN1C=CC2=C1ON=N2,-0.1978
127324,Cn1ccn2c1nnc2,-0.2079
127325,Cn1ccn2c1ncn2,-0.2178
127326,Cn1ccn2c1nnn2,-0.2352
127327,CN1C=NC(=N)C(C)=N1,-0.2189
127328,CN1C=NC(=N)C(N)=N1,-0.2009
127329,CC(=O)c1ncn(n1)C,-0.2432
127330,Cn1cnc(n1)C(=N)N,-0.2258
127331,Cn1cnc(n1)C(=O)N,-0.2436
127332,Cn1cnc(n1)C2CC2,-0.2331
127333,CN1C=NC(=N1)C1CN1,-0.2286
127334,CN1C=NC(=N1)C1CO1,-0.2513
127335,Cn1cnc(n1)N2CC2,-0.2141
127336,Cc1c(=O)ncn(n1)C,-0.2343
127337,Cn1cnc(=O)c(n1)N,-0.2192
127338,Cn1cnc(=O)c(n1)O,-0.2456
127339,Cn1cnc(n1)CC#C,-0.2542
127340,Cn1cnc(n1)CC#N,-0.2746
127341,Cn1cnc(n1)CC=O,-0.2426
127342,Cn1cnc(n1)CCO,-0.2514
127343,Cn1cnc(n1)N=CN,-0.2036
127344,Cn1cnc(n1)NC=N,-0.2123
127345,Cn1cnc(n1)NC=O,-0.2322
127346,CN1C=NC(OC=N)=N1,-0.2419
127347,Cn1cnc(n1)OC=O,-0.2598
127348,Cn1cnc2c1cn[nH]2,-0.2167
127349,Cn1cnc2c1cno2,-0.2335
127350,Cn1cnc2c1nn[nH]2,-0.2316
127351,Cn1cnc2c1nno2,-0.2461
127352,Cn1cnc2c1[nH]nc2,-0.215
127353,Cn1cnc2c1[nH]nn2,-0.2293
127354,Cn1cnc2c1onc2,-0.2307
127355,CN1C=NC2=C1ON=N2,-0.2193
127356,Cn1cnc2c1n[nH]c2,-0.2112
127357,Cn1cnc2c1noc2,-0.2293
127358,Cn1cnc2c1c[nH]n2,-0.2126
127359,Cn1cnc2c1con2,-0.2301
127360,Cn1cnc2c1non2,-0.2642
127361,CN1C=NN(C=O)C1=N,-0.2243
127362,Cn1cnn(c1=O)C=O,-0.2495
127363,Cn1cnn2c1ncc2,-0.2083
127364,Cn1cnn2c1nnc2,-0.2329
127365,Cn1cnn2c1ncn2,-0.2466
127366,Cn1cnn2c1nnn2,-0.2658
127367,CN1C=NNC(=N)C1=N,-0.2111
127368,CN1C=NNC(=N)C1=O,-0.2198
127369,CN1C=NNC(=O)C1=N,-0.2261
127370,CN1C=NOC(=N)C1=N,-0.2404
127371,CN1C=NOC(=N)C1=O,-0.2535
127372,CN1C=NOC(=O)C1=N,-0.2536
127373,Cn1cnoc(=O)c1=O,-0.2721
127374,CN1CC1C1=CC=NN1,-0.2321
127375,CN1CC1C1=CC=NO1,-0.2327
127376,CN1CC1C1=CN=NN1,-0.2422
127377,CN1CC1C1=CN=NO1,-0.2439
127378,CN1CC1C1=CNN=C1,-0.2201
127379,CN1CC1C1=CNN=N1,-0.2209
127380,CN1CC1C1=CON=C1,-0.2339
127381,CN1CC1C1=CON=N1,-0.2349
127382,CN1CC1C1=NC=NN1,-0.2328
127383,CN1CC1C1=NC=NO1,-0.2466
