,smiles,alpha
100165,COC(C)(C=O)C#CC,82.92
100166,CC(=O)C(C)(CO)C=O,72.47
100167,CC(=O)C(O)(CO)C=O,65.84
100168,CC(CO)(C=O)C(N)=O,68.7
100169,CCC(C)(C=O)C(C)=O,78.85
100170,CCC(C)(C=O)C(N)=O,75.82
100171,CCC(O)(C=O)C(C)=O,72.28
100172,CCC(O)(C=O)C(N)=O,68.85
100173,CNC(C)(C=O)C(C)=O,76.19
100174,CNC(C)(C=O)C(N)=O,72.63
100175,COC(C)(C=O)C(C)=O,72.41
100176,COC(C)(C=O)C(N)=O,69.27
100177,NC(=O)C(O)(CO)C=O,61.64
100178,CC(C)C(C)(CO)C=O,81.47
100179,CC(C)C(O)(CO)C=O,74.64
100180,CC(O)C(C)(CO)C=O,74.7
100181,CC(O)C(O)(CO)C=O,67.5
100182,CCC(C)(C=O)C(C)C,88.56
100183,CCC(C)(C=O)C(C)O,81.61
100184,CCC(O)(C=O)C(C)C,81.63
100185,CCC(O)(C=O)C(C)O,74.48
100186,CN(C)C(C)(CO)C=O,78.59
100187,COC(C)(C=O)C(C)C,82.44
100188,COC(C)(C=O)C(C)O,75.05
100189,CC(CO)(C=O)C1CC1,78.32
100190,CC(CO)(C=O)C1CN1,75.59
100191,CC(CO)(C=O)C1CO1,71.17
100192,CC(CO)(C=O)N1CC1,75.76
100193,CCC(C)(C=O)C1CC1,85.87
100194,CCC(C)(C=O)C1CO1,78.68
100195,CCC(C)(C=O)N1CC1,83.03
100196,CCC(O)(C=O)C1CC1,78.81
100197,CCC(O)(C=O)C1CN1,74.95
100198,CCC(O)(C=O)C1CO1,71.56
100199,COC(C)(C=O)C1CC1,79.46
100200,COC(C)(C=O)C1CN1,76.27
100201,COC(C)(C=O)C1CO1,72.1
100202,OCC(O)(C=O)C1CC1,71.84
100203,OCC(O)(C=O)C1CN1,68.02
100204,OCC(O)(C=O)C1CO1,64.67
100205,CC(CN)(CC#N)C#N,76.13
100206,CC(CO)(CC#C)C#C,83.34
100207,CC(CO)(CC#C)C#N,77.31
100208,CC(CO)(CC#N)C#C,77.59
100209,CC(CO)(CC#N)C#N,72.48
100210,CCC(C)(CC#C)C#C,90.16
100211,CCC(C)(CC#C)C#N,84.58
100212,CCC(C)(CC#N)C#C,84.68
100213,CCC(C)(CC#N)C#N,79.56
100214,CCC(N)(CC#C)C#N,81.24
100215,CCC(N)(CC#N)C#C,81.31
100216,CCC(N)(CC#N)C#N,76.29
100217,CCC(O)(CC#C)C#C,83.48
100218,CCC(O)(CC#C)C#N,77.78
100219,CCC(O)(CC#N)C#C,77.78
100220,CCC(O)(CC#N)C#N,72.76
100221,CNC(C)(CC#C)C#N,81.34
100222,CNC(C)(CC#N)C#C,81.38
100223,CNC(C)(CC#N)C#N,76.34
100224,COC(C)(CC#C)C#C,83.47
100225,COC(C)(CC#C)C#N,77.68
100226,COC(C)(CC#N)C#C,77.78
100227,COC(C)(CC#N)C#N,72.84
100228,NC(CO)(CC#C)C#N,74.0
100229,NC(CO)(CC#N)C#C,74.2
100230,NC(CO)(CC#N)C#N,69.23
100231,NCC(N)(CC#C)C#N,77.85
100232,NCC(N)(CC#N)C#N,72.86
100233,NCC(O)(CC#C)C#N,74.44
100234,NCC(O)(CC#N)C#N,69.32
100235,OCC(O)(CC#C)C#C,76.4
100236,OCC(O)(CC#C)C#N,70.41
100237,OCC(O)(CC#N)C#C,71.08
100238,OCC(O)(CC#N)C#N,65.67
100239,CC(CO)(CC#C)C=O,77.35
100240,CC(CO)(CC#N)C=O,72.36
100241,CCC(C)(CC#C)C=O,84.49
100242,CCC(C)(CC#N)C=O,79.19
100243,CCC(O)(CC#C)C=O,77.74
100244,CCC(O)(CC#N)C=O,72.55
100245,CNC(C)(CC#N)C=O,76.24
100246,COC(C)(CC#C)C=O,77.44
100247,COC(C)(CC#N)C=O,72.53
100248,OCC(O)(CC#C)C=O,70.31
100249,OCC(O)(CC#N)C=O,65.45
100250,CC#CC(C)(CO)CO,83.61
100251,CC#CC(CO)(CO)O,76.54
100252,CCC(C)(CC)C#CC,98.03
100253,CCC(C)(CO)C#CC,90.81
100254,CCC(C)(OC)C#CC,91.22
100255,CCC(CC)(C#CC)O,91.18
100256,CCC(O)(CO)C#CC,83.7
100257,COC(C)(CO)C#CC,84.02
100258,CC(=O)C(C)(CO)CO,73.92
100259,CC(=O)C(CO)(CO)O,67.57
100260,CC(C[NH3+])(CO)C([O-])=O,70.82
100261,CC(CO)(CO)C(=O)N,70.64
100262,CCC(C)(CC)C(=O)C,88.37
100263,CCC(C)(CC)C(=O)N,84.71
100264,CCC(C)(C[NH3+])C([O-])=O,77.95
100265,CCC(C)(CO)C(C)=O,81.33
100266,CCC(C)(CO)C(N)=O,77.72
100267,CCC(C)([NH2+]C)C([O-])=O,77.95
100268,CCC(C)(OC)C(C)=O,81.7
100269,CCC(C)(OC)C(N)=O,78.14
100270,CCC([NH3+])(CC)C([O-])=O,77.52
100271,CCC(N)(C[NH3+])C([O-])=O,74.73
100272,CCC([NH3+])(CO)C([O-])=O,70.27
100273,CCC(CC)(C(=O)C)O,81.67
100274,CCC(CC)(C(=O)N)O,78.09
100275,CCC(O)(C[NH3+])C([O-])=O,71.13
100276,CCC(O)(CO)C(C)=O,74.74
100277,CCC(O)(CO)C(N)=O,71.06
100278,C[NH2+]C(C)(CO)C([O-])=O,70.96
100279,COC(C)(C[NH3+])C([O-])=O,71.31
100280,COC(C)(CO)C(C)=O,74.35
100281,COC(C)(CO)C(N)=O,70.85
100282,C(C(CO)(C(=O)N)O)O,64.16
100283,[NH3+]C(CO)(CO)C([O-])=O,63.14
100284,NC(C[NH3+])(CO)C([O-])=O,67.52
100285,[NH3+]CC(O)(CO)C([O-])=O,64.01
100286,CC(C)C(C)(CO)CO,84.29
100287,CC(C)C(CO)(CO)O,76.91
100288,CC(O)C(C)(CO)CO,77.14
100289,CC(O)C(O)(CO)CO,69.93
100290,CCC(C)(CC)C(C)C,98.44
100291,CCC(C)(CC)C(C)O,91.7
100292,CCC(C)(CO)C(C)C,91.51
100293,CCC(C)(CO)C(C)O,84.33
100294,CCC(C)(OC)C(C)C,91.76
100295,CCC(C)(OC)C(C)O,84.65
100296,CCC(CC)(C(C)C)O,91.56
100297,CCC(O)(CC)C(C)O,84.85
100298,CCC(O)(CO)C(C)C,84.55
100299,CCC(O)(CO)C(C)O,77.76
100300,COC(C)(CO)C(C)C,84.59
100301,COC(C)(CO)C(C)O,77.12
100302,CC(CO)(CO)C1CC1,81.02
100303,CC(CO)(CO)C1CN1,77.15
100304,CC(CO)(CO)C1CO1,73.62
100305,CC(CO)(CO)N1CC1,77.47
100306,CCC(C)(CC)C1CC1,95.23
100307,CCC(C)(CC)C1CO1,88.03
100308,CCC(C)(CO)C1CC1,88.05
100309,CCC(C)(CO)C1CO1,80.91
100310,CCC(C)(CO)N1CC1,84.75
100311,CCC(C)(OC)C1CC1,88.55
100312,CCC(C)(OC)C1CN1,84.8
100313,CCC(C)(OC)C1CO1,81.33
100314,CCC(CC)(C1CC1)O,88.47
100315,CCC(O)(CC)C1CO1,81.45
100316,CCC(O)(CO)C1CC1,80.92
100317,CCC(O)(CO)C1CN1,77.61
100318,CCC(O)(CO)C1CO1,74.03
100319,COC(C)(CO)C1CC1,81.39
100320,COC(C)(CO)C1CN1,77.5
100321,COC(C)(CO)C1CO1,74.46
100322,C1CC1C(CO)(CO)O,74.0
100323,OCC(O)(CO)C1CN1,70.73
100324,OCC(O)(CO)C1CO1,66.68
100325,CC(CC#C)(CO)CO,79.57
100326,CC(CC#N)(CO)CO,74.85
100327,CCC(C)(CC#C)OC,87.53
100328,CCC(C)(CC#N)OC,82.41
100329,CCC(C)(CC)CC#C,94.12
100330,CCC(C)(CC)CC#N,88.9
100331,CCC(C)(CO)CC#C,87.0
100332,CCC(C)(CO)CC#N,81.91
100333,CCC(CC)(CC#C)O,87.21
100334,CCC(CC)(CC#N)O,82.61
100335,CCC(O)(CO)CC#C,79.7
100336,CCC(O)(CO)CC#N,75.3
100337,COC(C)(CO)CC#C,80.01
100338,COC(C)(CO)CC#N,75.19
100339,C(C#N)C(CO)(CO)N,71.58
100340,C#CCC(CO)(CO)O,72.78
100341,C(C#N)C(CO)(CO)O,68.08
100342,CC(CC=O)(CO)CO,74.9
100343,CC(CO)(CO)NC=O,71.51
100344,CC(CO)(CO)OC=N,73.82
100345,CC(CO)(CO)OC=O,68.84
100346,CCC(C)(CC)CC=O,88.96
100347,CCC(C)(CC)NC=O,85.84
100348,CCC(C)(CC)OC=O,82.79
100349,CCC(C)(CC=O)OC,82.53
100350,CCC(C)(CO)CC=O,82.07
100351,CCC(C)(CO)NC=O,78.78
100352,CCC(C)(CO)OC=N,80.61
100353,CCC(C)(CO)OC=O,75.71
100354,CCC(CC)(CC=O)O,82.69
100355,CCC(O)(CO)CC=O,75.18
100356,COC(C)(CO)CC=O,75.42
100357,C(C=O)C(CO)(CO)O,67.89
100358,CC(CN)(NC=O)C#N,73.44
100359,CC(CN)(OC=N)C#N,75.11
100360,CC(CN)(OC=O)C#N,70.42
100361,CC(CO)(CC=O)C#C,78.22
100362,CC(CO)(CC=O)C#N,72.74
100363,CC(CO)(NC=O)C#C,74.62
100364,CC(CO)(NC=O)C#N,69.52
100365,CC(CO)(OC=N)C#C,76.5
100366,CC(CO)(OC=N)C#N,71.39
100367,CC(CO)(OC=O)C#C,71.93
100368,CC(CO)(OC=O)C#N,66.72
100369,CCC(C)(CC=O)C#C,85.03
100370,CCC(C)(CC=O)C#N,79.64
100371,CCC(C)(NC=O)C#C,81.59
100372,CCC(C)(NC=O)C#N,76.52
100373,CCC(C)(OC=N)C#C,83.54
100374,CCC(C)(OC=N)C#N,78.67
100375,CCC(C)(OC=O)C#C,78.7
100376,CCC(C)(OC=O)C#N,73.99
100377,CCC(O)(CC=O)C#C,78.33
100378,CCC(O)(CC=O)C#N,72.72
100379,CNC(C)(CC=O)C#N,76.41
100380,COC(C)(CC=O)C#C,78.41
100381,COC(C)(CC=O)C#N,73.19
100382,OCC(O)(CC=O)C#C,71.15
100383,OCC(O)(CC=O)C#N,65.6
100384,CC(CO)(CC=O)C=O,71.95
100385,CC(CO)(NC=O)C=O,69.35
100386,CC(CO)(OC=N)C=O,71.64
100387,CC(CO)(OC=O)C=O,66.74
100388,CCC(C)(CC=O)C=O,79.36
100389,CCC(C)(NC=O)C=O,76.58
100390,CCC(C)(OC=N)C=O,78.81
100391,CCC(C)(OC=O)C=O,74.05
100392,CCC(O)(CC=O)C=O,72.6
100393,COC(C)(CC=O)C=O,73.0
100394,OCC(O)(CC=O)C=O,65.73
100395,CC(=NC(C)(C)C)OC,88.9
100396,CC(N=C(N)CO)C#C,81.26
100397,CC(N=C(N)CO)C#N,75.92
100398,COC(C)=NC(C)C#C,84.25
100399,COC(C)=NC(C)C#N,79.14
100400,COC(N)=NC(C)C#C,80.54
100401,COC(N)=NC(C)C#N,75.47
100402,CC(C=O)N=C(N)CO,76.34
100403,COC(C)=NC(C)C=O,79.8
100404,COC(N)=NC(C)C=O,76.31
100405,CC(=NC1(CC1)C)OC,85.62
100406,COC(C)=NC1CC1C,88.14
100407,COC(C)=NC1CC1O,80.53
100408,COC(N)=NC1CC1O,75.3
100409,CC(=NC1CCC1)OC,87.33
100410,CC(=NC1COC1)OC,79.36
100411,COC(=NC1COC1)N,74.71
100412,C1C(CO1)N=C(CO)N,74.91
100413,CC#CCN=C(CO)N,82.23
100414,CC#CCN=C(C)OC,86.5
100415,CC#CCN=C(N)OC,82.69
100416,CC(=O)CN=C(CO)N,75.65
100417,CCC(N)=[NH+]CC([O-])=O,75.75
100418,CNC(C)=[NH+]CC([O-])=O,76.39
100419,CNC(N)=[NH+]CC([O-])=O,73.48
100420,CC(=O)CN=C(C)OC,79.22
100421,CC(=NCC(=O)N)OC,75.55
100422,CC(=O)CN=C(N)OC,75.61
100423,COC(=NCC(=O)N)N,71.86
100424,COC(N)=[NH+]CC([O-])=O,67.93
100425,C(C(=O)N)N=C(CO)N,71.93
100426,NC(CO)=[NH+]CC([O-])=O,68.37
100427,NCC(N)=[NH+]CC([O-])=O,72.35
100428,CC(C)CN=C(C)OC,89.6
100429,COC(C)=NCC(C)O,82.31
100430,CC(=NCC1CC1)OC,86.62
100431,COC(C)=NCC1CN1,82.57
100432,COC(C)=NCC1CO1,78.67
100433,CC(=NCCC#C)OC,85.15
100434,CC(=NCCC#N)OC,80.04
100435,CC(=NCCC=O)OC,80.79
100436,CC#CC#CC(C)CO,100.95
100437,CC#CC#CC(O)CO,94.18
100438,CCC(C)C#CC#CC,108.98
100439,CCC(O)C#CC#CC,101.52
100440,COC(C)C#CC#CC,102.09
100441,CC(=O)C#CC(O)CO,77.48
100442,CC(C[NH3+])C#CC([O-])=O,81.18
100443,CC(CO)C#CC(C)=O,84.0
100444,CC(CO)C#CC(N)=O,79.88
100445,CCC(C)C#CC(C)=O,91.57
100446,CCC(C)C#CC(N)=O,87.39
100447,CCC([NH3+])C#CC([O-])=O,79.79
100448,CCC(O)C#CC(C)=O,84.5
100449,CCC(O)C#CC(N)=O,80.25
100450,C[NH2+]C(C)C#CC([O-])=O,80.02
100451,COC(C)C#CC(C)=O,84.08
100452,COC(C)C#CC(N)=O,79.98
100453,NC(=O)C#CC(O)CO,73.2
100454,[NH3+]C(CO)C#CC([O-])=O,72.73
100455,NC(C[NH3+])C#CC([O-])=O,76.28
100456,[NH3+]CC(O)C#CC([O-])=O,80.62
100457,CC(C)C#CC(C)CO,92.25
100458,CC(C)C#CC(O)CO,85.29
100459,CC(O)C#CC(C)CO,84.76
100460,CC(O)C#CC(O)CO,78.08
100461,CCC(C)C#CC(C)C,99.86
100462,CCC(C)C#CC(C)O,92.49
100463,CCC(O)C#CC(C)C,92.73
100464,CCC(O)C#CC(C)O,85.23
100465,COC(C)C#CC(C)C,93.37
100466,COC(C)C#CC(C)O,85.97
100467,CC(CO)C#CC1CC1,90.7
100468,CC(CO)C#CC1CN1,87.16
100469,CC(CO)C#CC1CO1,83.1
100470,CCC(C)C#CC1CC1,98.28
100471,CCC(C)C#CC1CN1,94.7
100472,CCC(C)C#CC1CO1,90.74
100473,CCC(O)C#CC1CC1,91.28
100474,CCC(O)C#CC1CN1,87.76
100475,CCC(O)C#CC1CO1,83.69
100476,COC(C)C#CC1CC1,91.77
100477,COC(C)C#CC1CN1,88.03
100478,COC(C)C#CC1CO1,83.97
100479,OCC(O)C#CC1CC1,84.08
100480,OCC(O)C#CC1CN1,80.64
100481,OCC(O)C#CC1CO1,76.03
100482,CC(CO)C#CCC#C,86.07
100483,CC(CO)C#CCC#N,81.21
100484,CCC(C)C#CCC#C,94.07
100485,CCC(C)C#CCC#N,89.11
100486,CCC(O)C#CCC#C,87.04
100487,CCC(O)C#CCC#N,81.54
100488,COC(C)C#CCC#C,87.4
100489,COC(C)C#CCC#N,82.22
100490,OCC(O)C#CCC#C,79.09
100491,OCC(O)C#CCC#N,74.34
100492,CC(CO)C#CCC=O,82.59
100493,CCC(C)C#CCC=O,90.12
100494,CCC(O)C#CCC=O,83.05
100495,COC(C)C#CCC=O,83.36
100496,OCC(O)C#CCC=O,75.84
100497,CC#CC(=O)C(C)CO,82.91
100498,CC#CC(=O)C(O)CO,76.9
100499,CCC(C)C(=O)C#CC,90.22
100500,CCC(O)C(=O)C#CC,83.9
100501,CCN(C)C(=O)C#CC,88.82
100502,COC(C)C(=O)C#CC,82.6
100503,CC(=O)C(=O)C(O)CO,65.49
100504,CC(CO)C(=O)C(C)=O,72.56
100505,CC(CO)C(=O)C(N)=N,74.17
100506,CC(CO)C(=O)C(N)=O,69.12
100507,CCC(C)C(=O)C(C)=O,79.7
100508,CCC(C)C(=O)C(N)=N,81.29
100509,CCC(C)C(=O)C(N)=O,76.22
100510,CCC(O)C(=O)C(C)=O,73.56
100511,CCC(O)C(=O)C(N)=N,74.94
100512,CCC(O)C(=O)C(N)=O,70.14
100513,CCN(C)C(=N)C(=O)C,82.5
100514,CCN(C)C(=[NH2+])C([O-])=O,75.15
100515,CCN(C)C(=O)C(=O)C,78.06
100516,CCN(C)C(=O)C(=N)N,79.61
100517,CCN(C)C(=O)C(=O)N,74.78
100518,C[NH2+]C(C)C(=O)C([O-])=O,71.52
100519,COC(C)C(=O)C(C)=O,73.76
100520,COC(C)C(=O)C(N)=N,74.6
100521,COC(C)C(=O)C(N)=O,69.98
100522,NC(=N)C(=O)C(O)CO,67.36
100523,NC(=O)C(=O)C(O)CO,63.46
100524,CC(C)C(=O)C(C)CO,82.2
100525,CC(C)C(=O)C(O)CO,75.7
100526,CC(CO)C(=O)N(C)C,80.7
100527,CC(O)C(=O)C(C)CO,75.38
100528,CC(O)C(=O)C(O)CO,68.89
100529,CCC(C)C(=O)C(C)C,89.35
100530,CCC(C)C(=O)C(C)O,82.63
100531,CCC(C)C(=O)N(C)C,87.97
100532,CCC(O)C(=O)C(C)C,82.93
100533,CCC(O)C(=O)C(C)O,76.04
100534,CCC(O)C(=O)N(C)C,80.89
100535,CCN(C)C(=O)C(C)C,87.15
100536,CCN(C)C(=O)C(C)O,80.14
100537,CCN(C)C(=O)N(C)C,84.65
100538,CN(C)C(=O)C(O)CO,73.48
100539,COC(C)C(=O)C(C)C,82.43
100540,COC(C)C(=O)C(C)O,75.88
100541,COC(C)C(=O)N(C)C,81.11
100542,CC(CO)C(=O)C1CC1,80.17
100543,CC(CO)C(=O)C1CN1,76.86
100544,CC(CO)C(=O)C1CO1,71.94
100545,CC(CO)C(=O)N1CC1,77.09
100546,CCC(C)C(=O)C1CC1,87.43
100547,CCC(C)C(=O)C1CN1,83.78
100548,CCC(C)C(=O)C1CO1,79.19
100549,CCC(C)C(=O)N1CC1,84.23
100550,CCC(O)C(=O)C1CC1,81.06
100551,CCC(O)C(=O)C1CN1,77.92
100552,CCC(O)C(=O)C1CO1,72.7
100553,CCC(O)C(=O)N1CC1,77.23
100554,CCN(C)C(=O)C1CC1,85.32
100555,CCN(C)C(=O)C1CN1,81.78
100556,CCN(C)C(=O)C1CO1,76.99
100557,CCN(C)C(=O)N1CC1,81.43
100558,COC(C)C(=O)C1CC1,81.16
100559,COC(C)C(=O)C1CN1,77.51
100560,COC(C)C(=O)C1CO1,72.57
100561,COC(C)C(=O)N1CC1,77.53
100562,OCC(O)C(=O)C1CC1,73.8
100563,OCC(O)C(=O)C1CN1,70.32
100564,OCC(O)C(=O)C1CO1,65.49
100565,OCC(O)C(=O)N1CC1,70.41
100566,CC(CO)C(=O)CC#C,77.42
100567,CC(CO)C(=O)CC#N,72.68
100568,CCC(C)C(=O)CC#C,84.56
100569,CCC(C)C(=O)CC#N,79.81
100570,CCC(O)C(=O)CC#C,77.54
100571,CCC(O)C(=O)CC#N,73.01
100572,CCN(C)C(=O)CC#C,82.89
100573,CCN(C)C(=O)CC#N,78.12
100574,COC(C)C(=O)CC#C,79.03
100575,COC(C)C(=O)CC#N,73.94
100576,OCC(O)C(=O)CC#C,71.29
100577,OCC(O)C(=O)CC#N,66.45
100578,CC(CO)C(=N)NC=O,74.5
100579,CC(CO)C(=O)CC=O,73.41
100580,CC(CO)C(=O)NC=N,77.36
100581,CC(CO)C(=O)NC=O,70.99
100582,CC(CO)C(=O)OC=N,71.87
100583,CCC(C)C(=N)NC=O,81.78
100584,CCC(C)C(=O)CC=O,80.66
100585,CCC(C)C(=O)NC=N,84.43
100586,CCC(C)C(=O)NC=O,78.28
100587,CCC(C)C(=O)OC=N,79.07
100588,CCC(N)C(=O)NC=O,75.08
100589,CCC(N)C(=O)OC=N,75.82
100590,CCC(O)C(=N)NC=O,74.9
100591,CCC(O)C(=O)CC=O,74.01
100592,CCC(O)C(=O)NC=N,77.44
100593,CCC(O)C(=O)NC=O,71.76
100594,CCC(O)C(=O)OC=N,72.44
100595,CCN(C)C(=O)CC=O,77.96
100596,CCN(C)C(=O)NC=N,81.85
100597,CCN(C)C(=O)NC=O,76.09
100598,CCN(C)C(=O)OC=N,77.14
100599,CNC(C)C(=O)OC=N,76.09
100600,COC(C)C(=N)NC=O,74.73
100601,COC(C)C(=O)CC=O,73.55
100602,COC(C)C(=O)NC=N,76.96
100603,COC(C)C(=O)NC=O,71.2
100604,COC(C)C(=O)OC=N,72.38
100605,NC(CO)C(=O)NC=O,67.94
100606,NC(CO)C(=O)OC=N,68.91
100607,OCC(O)C(=N)NC=O,67.66
100608,OCC(O)C(=O)CC=O,66.16
100609,OCC(O)C(=O)NC=N,69.85
100610,OCC(O)C(=O)NC=O,64.08
100611,OCC(O)C(=O)OC=N,65.35
100612,CCN(C)C(=NC)C#N,86.65
100613,CC(CO)C(C#C)C#C,83.31
100614,CC(CO)C(C#C)C#N,78.2
100615,CCC(C)C(C#C)C#C,90.65
100616,CCC(C)C(C#C)C#N,85.4
100617,CCC(C)C(C#N)C#N,80.41
100618,CCC(O)C(C#C)C#C,83.59
100619,CCC(O)C(C#C)C#N,78.26
100620,CCN(C)C(C#C)C#N,82.39
100621,CCN(C)C(C#N)C#N,77.81
100622,COC(C)C(C#C)C#C,83.58
100623,COC(C)C(C#C)C#N,78.48
100624,NC(CO)C(C#C)C#N,75.15
100625,NC(C[NH3+])[C-](C#N)C#N,82.21
100626,[NH3+]CC(O)[C-](C#N)C#N,79.57
100627,OCC(O)C(C#C)C#C,76.12
100628,OCC(O)C(C#C)C#N,70.78
100629,CC(C)(C#C)C(O)CO,80.29
100630,CC(C)(C#N)C(O)CO,75.09
100631,CC(CO)C(C)(C)C#C,87.49
100632,CC(CO)C(C)(C)C#N,82.07
100633,CC(CO)C(C)(N)C#N,78.86
100634,CC(CO)C(C)(O)C#C,80.38
100635,CC(CO)C(C)(O)C#N,75.18
100636,CC(N)(C#N)C(N)CO,75.49
100637,CC(N)(C#N)C(O)CO,72.08
100638,CC(O)(C#C)C(O)CO,73.43
100639,CC(O)(C#N)C(N)CO,71.9
100640,CC(O)(C#N)C(O)CO,68.45
100641,CCC(C)C(C)(C)C#C,94.74
100642,CCC(C)C(C)(C)C#N,89.26
100643,CCC(C)C(C)(N)C#N,86.15
100644,CCC(C)C(C)(O)C#C,87.67
100645,CCC(C)C(C)(O)C#N,82.35
100646,CCC(O)C(C)(C)C#C,87.75
100647,CCC(O)C(C)(C)C#N,82.4
100648,CCC(O)C(C)(N)C#N,78.9
100649,CCC(O)C(C)(O)C#C,80.71
100650,CCC(O)C(C)(O)C#N,75.51
100651,CCN(C)C(C)(C)C#N,86.58
100652,COC(C)C(C)(C)C#C,88.17
100653,COC(C)C(C)(C)C#N,82.78
100654,COC(C)C(C)(N)C#N,79.06
100655,COC(C)C(C)(O)C#C,80.81
100656,COC(C)C(C)(O)C#N,75.69
100657,CC(C)(C=O)C(O)CO,74.8
100658,CC(CO)C(C)(C)C=O,81.83
100659,CC(CO)C(C)(O)C=O,74.92
100660,CC(O)(C=O)C(O)CO,67.57
100661,CCC(C)C(C)(C)C=O,89.13
100662,CCC(C)C(C)(O)C=O,82.0
100663,CCC(O)C(C)(C)C=O,82.09
100664,CCC(O)C(C)(O)C=O,74.93
100665,COC(C)C(C)(C)C=O,82.74
100666,COC(C)C(C)(O)C=O,75.3
100667,CC(C)(CO)C(O)CO,77.42
100668,CC(CO)C(C)(C)CO,84.69
100669,CC(CO)C(C)(O)CO,77.8
100670,CC(O)(CO)C(O)CO,70.67
100671,CCC(C)(C)C(C)CO,91.82
100672,CCC(C)(C)C(C)OC,92.51
100673,CCC(C)(C)C(O)CO,84.48
100674,CCC(C)(O)C(C)CO,84.84
100675,CCC(C)(O)C(C)OC,85.42
100676,CCC(C)(O)C(O)CO,77.8
100677,CCC(C)C(C)(C)CC,98.95
100678,CCC(C)C(C)(C)CO,91.8
100679,CCC(C)C(C)(C)OC,92.5
100680,CCC(C)C(C)(O)CC,92.08
100681,CCC(C)C(C)(O)CO,84.88
100682,CCC(O)C(C)(C)CC,92.04
100683,CCC(O)C(C)(C)CO,84.83
100684,CCC(O)C(C)(C)OC,85.37
100685,CCC(O)C(C)(O)CC,85.0
100686,CCC(O)C(C)(O)CO,77.81
100687,COC(C)(C)C(C)CO,85.39
100688,COC(C)(C)C(O)CO,78.07
100689,COC(C)C(C)(C)CO,85.47
100690,COC(C)C(C)(C)OC,85.92
100691,COC(C)C(C)(O)CO,78.3
100692,CC#CC(C)C(C)CO,91.45
100693,CC#CC(C)C(O)CO,84.28
100694,CC#CC(O)C(C)CO,84.18
100695,CC#CC(O)C(O)CO,77.33
100696,CCC(C)C(C)C#CC,98.79
100697,CCC(C)C(O)C#CC,91.59
100698,CCC(O)C(C)C#CC,91.75
100699,CCC(O)C(O)C#CC,84.63
100700,COC(C)C(C)C#CC,91.94
100701,COC(C)C(O)C#CC,83.93
100702,CC(=O)C(O)C(O)CO,68.82
100703,CC(C([NH3+])CN)C([O-])=O,75.22
100704,CC(C([NH3+])CO)C([O-])=O,71.53
100705,CC(C(O)C[NH3+])C([O-])=O,71.64
100706,CC(C(O)CO)C(C)=O,75.54
100707,CC(C(O)CO)C(N)=O,71.74
100708,CC(C[NH3+])C(C)C([O-])=O,78.47
100709,CC(C[NH3+])C(O)C([O-])=O,75.49
100710,CC(CO)C(C)C(C)=O,82.04
100711,CC(CO)C(C)C(N)=O,78.54
100712,CC(CO)C([NH3+])C([O-])=O,70.79
100713,CC(CO)C(O)C(C)=O,75.14
100714,CC(CO)C(O)C(N)=O,71.3
100715,CC(CO)N(C)C(C)=O,79.89
100716,CC(CO)N(C)C(N)=O,76.06
100717,CCC(C)C(C)C(C)=O,89.43
100718,CCC(C)C(C)C(N)=O,85.97
100719,CCC(C)C([NH3+])C([O-])=O,78.43
100720,CCC(C)C(O)C(C)=O,82.15
100721,CCC(C)C(O)C(N)=O,78.41
100722,CCC(C)N(C)C(C)=O,86.42
100723,CCC(C)N(C)C(N)=O,82.69
100724,CCC([NH3+])C(C)C([O-])=O,78.81
100725,CCC([NH3+])C(N)C([O-])=O,75.31
100726,CCC([NH3+])C(O)C([O-])=O,71.96
100727,CCC(O)C(C)C(C)=O,82.64
100728,CCC(O)C(C)C(N)=O,79.08
100729,CCC(O)C([NH3+])C([O-])=O,71.3
100730,CCC(O)C(O)C(C)=O,76.28
100731,CCC(O)C(O)C(N)=O,72.24
100732,CC[NH+](C)C(C)C([O-])=O,78.56
100733,C[NH2+]C(C)C(C)C([O-])=O,82.3
100734,C[NH2+]C(C)C(N)C([O-])=O,75.5
100735,C[NH2+]C(C)C(O)C([O-])=O,72.04
100736,COC(C)C(C)C(C)=O,82.79
100737,COC(C)C(C)C(N)=O,79.31
100738,COC(C)C([NH3+])C([O-])=O,71.03
100739,COC(C)C(O)C(C)=O,75.67
100740,COC(C)C(O)C(N)=O,71.9
100741,NC(=O)C(O)C(O)CO,64.98
100742,[NH3+]C(C(O)CO)C([O-])=O,64.07
100743,NC(C([NH3+])CO)C([O-])=O,68.09
100744,[NH3+]C(CO)C(O)C([O-])=O,64.58
100745,NCC([NH3+])C(O)C([O-])=O,68.3
100746,[NH3+]CC(O)C(O)C([O-])=O,64.77
100747,CC(C)C(C)C(C)CO,92.08
100748,CC(C)C(C)C(O)CO,84.84
100749,CC(C)C(O)C(C)CO,85.04
100750,CC(C)C(O)C(O)CO,78.17
100751,CC(O)C(C)C(C)CO,84.76
100752,CC(O)C(C)C(O)CO,78.27
100753,CC(O)C(O)C(C)CO,77.78
100754,CC(O)C(O)C(O)CO,71.59
100755,CCC(C)C(C)C(C)C,99.12
100756,CCC(C)C(C)C(C)O,92.55
100757,CCC(C)C(O)C(C)C,92.27
100758,CCC(C)C(O)C(C)O,85.56
100759,CCC(O)C(C)C(C)C,92.38
100760,CCC(O)C(C)C(C)O,85.37
