,smiles,cv
127824,C[NH+]=C(N)C1=NC=N[N-]1,30.607
127825,CN=C(c1ncno1)N,29.618
127826,CN=C(c1cc[nH]n1)N,31.717
127827,CN=C(c1nc[nH]n1)N,30.387
127828,CN=C(c1cn[nH]n1)N,30.569
127829,CN=C(c1n[nH]nn1)N,29.665
127830,CN=C(c1ccon1)N,30.785
127831,CN=C(c1ncon1)N,29.656
127832,CN=C(c1cnon1)N,30.05
127833,CN=C(c1nnon1)N,29.443
127834,CN=C(N)n1nnnn1,28.803
127835,CN=C1C=C(C)NN=N1,32.057
127836,CN=C1C=C(C)ON=N1,32.473
127837,CN=C1C=C(N)NN=N1,31.762
127838,CN=C1C=C(N)ON=N1,36.939
127839,CN=C1C=C(O)NN=N1,30.976
127840,CN=C1C=CC=NN1C,31.514
127841,CN=c1ccn(nc1)C,31.794
127842,CN=C1C=CN(C)N=N1,31.363
127843,CN=c1ccnncc1,29.389
127844,CN=C1C=CN=NN1C,30.747
127845,CN=C1C=CNN=C1C,32.416
127846,CN=c1cc[nH]nc1N,32.115
127847,CN=C1C=CNN=C1O,31.001
127848,Cc1c(=NC)ccon1,31.51
127849,CN=c1cconc1N,31.224
127850,CN=c1cncnn1C,30.639
127851,CN=C1C=NN(C)C=N1,30.719
127852,CN=c1cnn(nc1)C,30.944
127853,CN=C1C=NN(C)N=N1,30.416
127854,CN=C1C=NNC(C)=C1,32.518
127855,CN=C1C=NNC(C)=N1,31.652
127856,CN=C1C=NNC(N)=C1,32.236
127857,CN=C1C=N[N-]C(N)=[NH+]1,31.102
127858,CN=c1cc([nH]nc1)O,31.133
127859,CN=C1C=NNC(O)=N1,29.498
127860,CN=C1C=NNC=C1C,32.29
127861,CN=C1C=NNC=C1N,31.905
127862,CN=c1cn[nH]cc1O,31.04
127863,Cc1c(=NC)cn[nH]n1,31.482
127864,CN=c1cn[nH]nc1N,31.21
127865,CN=C1C=NOC(C)=C1,31.605
127866,Cc1nc(=NC)cno1,30.749
127867,CN=C1C=NOC(N)=C1,31.574
127868,CN=C1C=NOC(N)=N1,30.455
127869,CN=C1C=NOC(O)=C1,30.175
127870,CN=c1cnoc(n1)O,28.641
127871,Cc1concc1=NC,31.377
127872,CN=c1cnocc1N,31.068
127873,Cc1c(=NC)cnon1,31.011
127874,CN=c1cnonc1N,30.708
127875,CN=c1n(nnn1C)C,33.236
127876,CN=C1N=CC=NN1C,30.609
127877,CN=c1ncn(nn1)C,30.408
127878,CN=c1ncnncn1,27.759
127879,CN=C1N=CN=NN1C,29.777
127880,CN=C1N=CNN=C1C,31.39
127881,CN=C1N=CNN=C1N,31.164
127882,Cc1c(=NC)ncon1,30.465
127883,CN=C1N=CON=C1N,30.232
127884,CN=c1nnn(nn1)C,29.875
127885,Cc1[nH]nnc(=NC)n1,30.842
127886,CN=c1nc([nH]nn1)N,30.541
127887,CN=c1nc([nH]nn1)O,28.901
127888,CN=C1N=NNC=C1C,31.826
127889,CN=C1N=NNC=C1N,31.432
127890,CN=C1N=NNN=C1C,30.913
127891,CN=C1N=NNN=C1N,30.611
127892,CN=C1N=NOC(C)=N1,36.248
127893,CN=C1N=NOC(N)=N1,35.893
127894,CN=C1N=NOC(O)=N1,33.67
127895,CN=C1N=NOC=C1C,31.902
127896,CN=C1N=NOC=C1N,31.073
127897,CN=C1N=NON=C1C,30.807
127898,CN=C1N=NON=C1N,30.349
127899,CN=C1NC(=N)C=NO1,29.672
127900,CN=C1NC(=N)N=NO1,29.544
127901,CN=C1NC(=N)NN=N1,29.983
127902,CN=C1NC(=N)ON=C1,29.732
127903,CN=C1NC(=N)ON=N1,29.692
127904,CN=c1[nH]c(no1)C#C,30.6
127905,CN=c1[nH]c(no1)C#N,28.746
127906,CN=c1[nH]c(=O)cno1,28.679
127907,CN=c1[nH]c(=O)nno1,28.899
127908,CN=C1NC(=O)NN=C1,29.244
127909,CN=C1NC(=O)NN=N1,28.591
127910,CN=c1cnoc(=O)[nH]1,28.46
127911,CN=C1NC(=O)ON=N1,28.483
127912,CN=c1[nH]c(no1)C=O,29.622
127913,CN=c1[nH]c(no1)CN,32.833
127914,CN=c1[nH]c(no1)CO,31.772
127915,CN=c1[nH]c(nn1C)O,33.568
127916,CN=c1[nH]cnn1C=O,29.699
127917,CN=C1NC=NNC1=N,30.674
127918,CN=c1c(=O)[nH]nc[nH]1,29.389
127919,CN=C1NC=NOC1=N,29.732
127920,CN=c1c(=O)onc[nH]1,28.83
127921,CN=C1NN=C(C)C=C1,32.232
127922,CN=C1NN=C(C)C=N1,31.386
127923,Cc1ncc(=NC)[nH]n1,31.434
127924,CN=c1[nH]c(n[nH]1)CO,33.006
127925,CN=C1NN=C(N)C=N1,31.26
127926,CN=c1cnc(n[nH]1)N,31.228
127927,CN=c1[nH]c(n[nH]1)C#C,32.043
127928,CN=c1[nH]c(n[nH]1)C#N,29.974
127929,CN=c1[nH]c(n[nH]1)C=O,30.641
127930,CN=c1ccc(n[nH]1)O,30.613
127931,CN=c1[nH]nc(n1C)O,33.001
127932,CN=c1cnc(n[nH]1)O,29.7
127933,CN=c1[nH]c(=O)cn[nH]1,29.389
127934,CN=C1NN=CC(C)=C1,32.168
127935,CN=C1NN=CC(C)=N1,31.452
127936,CN=C1NN=CC(N)=C1,32.123
127937,CN=C1NN=CC(N)=N1,31.313
127938,CN=C1NN=CC(O)=C1,30.859
127939,CN=C1NN=CC=C1C,31.964
127940,CN=C1NN=CC=C1N,31.823
127941,CN=C1NN=CC=C1O,30.346
127942,CN=c1[nH]ncn1C=O,29.822
127943,CN=C1NN=CN=C1C,31.209
127944,CN=c1c(ncn[nH]1)N,30.835
127945,CN=C1NN=CN=C1O,29.029
127946,CN=C1NN=CNC1=N,30.607
127947,CN=c1c(=O)[nH]cn[nH]1,29.437
127948,CN=C1NN=NC(=N)N1,29.769
127949,CN=c1[nH]c(=O)nn[nH]1,28.687
127950,CN=c1[nH]nnc(=O)o1,27.628
127951,CN=C1NN=NC(C)=C1,31.491
127952,CN=C1NN=NC(C)=N1,30.682
127953,CN=C1NN=NC(N)=C1,31.349
127954,CN=C1NN=NC(N)=N1,30.432
127955,CN=C1NN=NC(O)=N1,28.173
127956,CN=C1NN=NC=C1C,31.212
127957,CN=c1c(cnn[nH]1)N,31.291
127958,CN=c1[nH]nnn1C=O,29.083
127959,CN=C1NN=NNC1=N,29.887
127960,CN=c1c(=O)[nH]nn[nH]1,28.723
127961,CN=C1OC(=O)NN=C1,28.298
127962,CN=C1OC(=O)NN=N1,27.555
127963,CN=c1cnoc(=O)o1,27.518
127964,CN=C1OC(=O)ON=N1,27.737
127965,Cc1nn(c(=NC)o1)C,33.586
127966,CN=c1n(nc(o1)N)C,33.322
127967,CN=c1n(nc(o1)O)C,32.293
127968,CN=c1n(nco1)C=O,28.186
127969,CN=C1OC=NOC1=N,28.661
127970,CN=c1c(=O)onco1,27.71
127971,CN=C1ON=C(C)C=C1,31.72
127972,CN=C1ON=C(C)C=N1,30.862
127973,Cc1noc(=NC)n1C,33.579
127974,Cc1ncc(=NC)on1,30.796
127975,CN=c1oc(no1)CO,30.539
127976,CN=C1ON=C(N)C=C1,31.289
127977,CN=C1ON=C(N)C=N1,30.49
127978,CN=c1n(c(no1)N)C,33.115
127979,CN=c1cnc(no1)N,30.441
127980,CN=C1ON=C(O)C=C1,29.817
127981,CN=c1n(c(no1)O)C,31.906
127982,CN=c1cnc(no1)O,28.7
127983,CN=c1oc(no1)C#C,28.991
127984,CN=c1oc(no1)C#N,27.171
127985,CN=c1oc(no1)C=O,28.022
127986,CN=C1ON=C2CCN12,28.809
127987,CN=c1oc(=O)cno1,27.786
127988,CN=C1ON=CC(C)=C1,31.665
127989,CN=C1ON=CC(C)=N1,30.905
127990,CN=c1cc(cno1)N,31.605
127991,CN=C1ON=CC(N)=N1,30.889
127992,CN=C1ON=CC=C1C,31.491
127993,CN=C1ON=CC=C1N,31.503
127994,CN=C1ON=CC=C1O,29.83
127995,CN=c1n(cno1)C=O,28.38
127996,CN=C1ON=CN=C1C,30.643
127997,CN=C1ON=CN=C1N,30.12
127998,CN=C1ON=CN=C1O,28.407
127999,CN=C1ON=CNC1=N,29.885
128000,CN=c1c(=O)[nH]cno1,28.736
128001,CN=C1ON=COC1=N,28.646
128002,CN=c1c(=O)ocno1,27.713
128003,CN=c1oc(=O)nno1,27.96
128004,CN=C1ON=NC(C)=C1,31.61
128005,CN=C1ON=NC(C)=N1,30.791
128006,CN=C1ON=NC(N)=C1,31.277
128007,CN=C1ON=NC(N)=N1,30.524
128008,CN=C1ON=NC(O)=N1,28.388
128009,CN=C1ON=NC=C1C,31.416
128010,CN=C1ON=NC=C1N,31.658
128011,CN=C1ON=NC=C1O,29.699
128012,CN=c1n(nno1)C=O,27.893
128013,CN=C1ON=NNC1=N,29.38
128014,CN=c1c(=O)[nH]nno1,28.299
128015,CN=C1ON=NOC1=N,28.594
128016,CN=c1c(=O)onno1,27.709
128017,CN=CNc1ccno1,30.174
128018,CN=CNc1cnn[nH]1,30.521
128019,CN=CNc1cnno1,29.922
128020,CN=CNc1c[nH]nc1,31.283
128021,CN=CNc1c[nH]nn1,29.907
128022,CN=CNc1cnoc1,30.092
128023,CN=CNc1conn1,29.278
128024,CN=CNc1[nH]ncn1,29.264
128025,CN=CNc1ncno1,28.649
128026,CN=CNc1cc[nH]n1,31.056
128027,CN=CNc1nc[nH]n1,29.791
128028,CN=CNc1cn[nH]n1,29.809
128029,CN=CNc1n[nH]nn1,28.86
128030,CN=CNc1ccon1,29.776
128031,CN=CNc1ncon1,28.775
128032,CN=CNc1cnon1,28.928
128033,CN=CNc1nnon1,28.345
128034,CN=COc1ccn[nH]1,29.325
128035,CN=COc1ccno1,28.927
128036,CN=COc1cnno1,28.3
128037,CN=COc1c[nH]nc1,29.819
128038,CN=COc1c[nH]nn1,28.836
128039,CN=COc1cnoc1,28.816
128040,CN=COc1conn1,28.226
128041,CN=COc1ncno1,27.378
128042,CN=COc1cc[nH]n1,29.997
128043,CN=COc1nc[nH]n1,28.556
128044,CN=COc1cn[nH]n1,28.732
128045,CN=COc1n[nH]nn1,27.548
128046,CN=COc1ccon1,28.803
128047,CN=COc1ncon1,27.523
128048,CN=COc1cnon1,27.972
128049,CN=COc1nnon1,27.216
128050,CNC(=N)c1ccno1,30.516
128051,CNC(=[NH2+])C1=CN=N[N-]1,31.276
128052,CNC(=N)c1cnno1,30.174
128053,CNC(=N)c1c[nH]nn1,30.374
128054,CNC(=N)c1conn1,30.032
128055,CNC(=[NH2+])C1=NC=N[N-]1,30.603
128056,CNC(=N)c1ncno1,29.237
128057,CNC(=N)c1nc[nH]n1,29.996
128058,CNC(=N)c1cn[nH]n1,30.193
128059,CNC(=N)c1n[nH]nn1,29.132
128060,CNC(=N)c1ccon1,30.494
128061,CNC(=N)c1ncon1,29.18
128062,CNC(=N)c1cnon1,29.669
128063,CNC(=N)c1nnon1,28.986
128064,CNC(=N)n1nnnn1,28.398
128065,CNC(=O)c1ccn[nH]1,29.904
128066,CNC(=O)c1ccno1,28.971
128067,CNC(=O)c1cnno1,28.648
128068,CNC(=O)c1c[nH]nc1,30.085
128069,CNC(=O)c1cnoc1,29.197
128070,CNC(=O)c1conn1,28.49
128071,CNC(=O)c1ncno1,27.727
128072,CNC(=O)c1cc[nH]n1,29.908
128073,CNC(=O)c1cn[nH]n1,28.669
128074,CNC(=O)c1ccon1,28.933
128075,CNC(=O)c1ncon1,27.865
128076,CNC(=O)c1cnon1,28.097
128077,CNC(=O)c1nnon1,27.732
128078,CNC(=O)n1cccn1,29.234
128079,CNC(=O)n1ccnn1,28.4
128080,CNC(=O)n1cncn1,28.028
128081,CNC(=O)n1cnnc1,28.778
128082,CNC(=O)n1cnnn1,27.526
128083,CNC(=O)n1nccn1,28.242
128084,CNC(=O)n1ncnn1,27.398
128085,CNC(=O)n1nnnn1,26.895
128086,CNC(C)C1=NC=NO1,31.772
128087,CNC(C)C1=NNC=N1,32.731
128088,CNC(C)C1=NOC=N1,31.783
128089,CNC(C)C1=NON=N1,31.466
128090,Cc1c(n[nH]c1NC)C,36.238
128091,Cc1c(noc1NC)C,35.066
128092,Cc1c(n[nH]c1NC)N,36.017
128093,Cc1c(noc1NC)N,34.632
128094,Cc1c([nH]nc1O)NC,34.916
128095,Cc1c(noc1NC)O,33.317
128096,Cc1cnn(c1NC)C,35.035
128097,Cc1c(cnn1C)NC,35.059
128098,Cc1c(nnn1C)NC,34.164
128099,Cc1c(n(nn1)C)NC,34.038
128100,Cc1c(c(n[nH]1)C)NC,35.711
128101,Cc1c(c(n[nH]1)N)NC,35.481
128102,Cc1c(c(n[nH]1)O)NC,34.224
128103,Cc1c(c(on1)C)NC,34.617
128104,Cc1c(c(no1)N)NC,34.235
128105,Cc1c(c(no1)O)NC,32.765
128106,CNc1c(cn[nH]1)C#C,32.361
128107,CNc1c(cn[nH]1)C#N,30.089
128108,CNc1c(cno1)C#C,31.404
128109,CNc1c(cno1)C#N,29.116
128110,CNc1c(cn[nH]1)C=O,30.886
128111,CNc1c(cno1)C=O,29.977
128112,CNc1c(nno1)C=O,28.811
128113,CNc1c(nno1)CN,33.199
128114,CNc1c(onn1)CN,32.195
128115,CNc1c(cn[nH]1)CO,33.044
128116,CNc1c(cno1)CO,31.903
128117,CNc1c(nn[nH]1)CO,32.051
128118,CNc1c(nno1)CO,32.114
128119,CNc1cn[nH]c1CO,32.971
128120,CNc1c([nH]nn1)CO,32.162
128121,CNc1cnoc1CO,31.825
128122,CNc1c(onn1)CO,31.239
128123,Cc1c(c([nH]n1)NC)N,35.534
128124,Cc1c(c(on1)NC)N,34.836
128125,CNc1c(c(n[nH]1)N)N,35.342
128126,CNc1c(c(no1)N)N,33.598
128127,CNc1c(c(n[nH]1)O)N,34.079
128128,CNc1c(c(no1)O)N,32.651
128129,CNc1c(cnn1C)N,34.69
128130,CNc1cnn(c1N)C,34.343
128131,CNc1c(n(nn1)C)N,33.498
128132,CNc1c(nnn1C)N,33.937
128133,Cc1c(c([nH]n1)N)NC,35.348
128134,CNc1c([nH]nc1N)N,35.106
128135,CNc1c([nH]nc1O)N,33.855
128136,Cc1c(c(on1)N)NC,34.316
128137,CNc1c(noc1N)N,33.971
128138,CNc1c(onc1O)N,32.488
128139,CNc1c(nn[nH]1)C#C,31.36
128140,CNc1c(nn[nH]1)C#N,29.296
128141,CNC1=C(N=NO1)C#C,33.224
128142,CNC1=C(N=NO1)C#N,30.925
128143,CNc1cn[nH]c1NC,33.918
128144,CNc1cnoc1NC,33.001
128145,CNc1c(nn[nH]1)NC,32.942
128146,CNC1=C(NC)N=NO1,34.92
128147,CNc1cn[nH]c1C#C,32.226
128148,CNc1cn[nH]c1C#N,30.023
128149,CNc1cn[nH]c1C=O,30.593
128150,CNc1cn[nH]c1OC,32.865
128151,CNc1c([nH]nn1)C#C,31.199
128152,CNc1c([nH]nn1)C#N,29.053
128153,CNc1c([nH]nn1)C=O,29.637
128154,CNc1c([nH]nn1)OC,31.865
128155,Cc1c(c([nH]n1)NC)O,34.938
128156,CNc1c(c(n[nH]1)N)O,34.679
128157,CNc1c(c(n[nH]1)O)O,33.648
128158,CNc1c(cnn1C)O,33.821
128159,CNc1cnn(c1O)C,33.091
128160,CNc1c(n(nn1)C)O,32.232
128161,CNc1c(nnn1C)O,32.498
128162,Cc1c(c([nH]n1)O)NC,33.912
128163,CNc1c(n[nH]c1O)N,33.727
128164,CNc1c([nH]nc1O)O,32.439
128165,CNc1c(cn[nH]1)OC,32.828
128166,CNc1c(cno1)OC,32.137
128167,CNc1c(nn[nH]1)OC,32.056
128168,CNc1c(nno1)OC,32.146
128169,CNc1cnoc1OC,31.811
128170,CNC1=C(OC)ON=N1,33.876
128171,CNc1cnoc1C#C,30.979
128172,CNc1cnoc1C#N,28.909
128173,CNc1cnoc1C=O,29.751
128174,CNc1c(onn1)C#C,30.246
128175,CNc1c(onn1)C#N,28.243
128176,CNc1c(onn1)C=O,29.022
128177,CNc1cnn2c1CC2,30.12
128178,CNc1c2n(nn1)CC2,29.313
128179,CNC1=CC(=N)C=NN1,31.586
128180,CNC1=CC(=N)C=NO1,30.68
128181,CNC1=CC(=N)N=NN1,31.055
128182,CNC1=CC(=N)N=NO1,36.483
128183,CNC1=CC(=N)NN=C1,31.555
128184,CNC1=CC(=N)NN=N1,30.751
128185,CNC1=CC(=N)ON=C1,30.871
128186,CNC1=CC(=N)ON=N1,30.401
128187,CNc1cc(n[nH]1)C#C,32.228
128188,CNc1cc(n[nH]1)C#N,29.996
128189,CNc1cc(no1)C#C,31.24
128190,CNc1cc(no1)C#N,29.251
128191,CNc1cc(=O)cn[nH]1,30.682
128192,CNc1cc(=O)cno1,29.973
128193,CNc1cc(=O)nn[nH]1,30.337
128194,CNC1=CC(=O)N=NO1,35.32
128195,CNc1cc(=O)[nH]nc1,30.356
128196,CNC1=CC(=O)NN=N1,29.571
128197,CNc1cc(=O)onc1,29.932
128198,CNC1=CC(=O)ON=N1,29.37
128199,Cc1cc(n(n1)C)NC,35.337
128200,CNc1cc(n[nH]1)C=O,30.667
128201,CNc1cc(no1)C=O,29.925
128202,CNc1cc(n[nH]1)CO,33.536
128203,CNc1cc(no1)CO,32.541
128204,CNc1cc(nn1C)N,34.99
128205,CNc1cc(n[nH]1)NC,34.752
128206,CNc1cc(on1)NC,33.54
128207,CNc1cc(nn1C)O,33.726
128208,CNc1cc(n[nH]1)OC,33.477
128209,CNc1cc(no1)OC,32.241
128210,CNc1ccnn1C=O,29.649
128211,CNC1=CC=NNC1=N,31.052
128212,CNc1ccn[nH]c1=O,29.767
128213,CNC1=CC=NOC1=N,30.683
128214,CNc1ccnoc1=O,29.704
128215,Cc1c(cn(n1)C)NC,35.361
128216,CNc1cn(nc1N)C,34.733
128217,CNc1cn(nc1O)C,33.9
128218,CNc1cnn(c1)C=O,30.158
128219,CNc1cn(nn1)C=O,29.496
128220,Cc1ncc(nn1)NC,31.507
128221,CNc1cnc(nn1)N,30.987
128222,CNc1cnc(nn1)O,29.406
128223,CNc1cnnn1C=O,29.438
128224,CNC1=CN=NNC1=N,30.36
128225,CNc1cnn[nH]c1=O,29.127
128226,CNC1=CN=NOC1=N,30.593
128227,CNc1cnnoc1=O,29.811
128228,CNc1c[nH]nc1C#C,32.211
128229,CNc1c[nH]nc1C#N,29.934
128230,CNc1c[nH]nc1C=O,30.662
128231,CNc1c[nH]nc1CO,33.103
128232,CNc1c[nH]nc1NC,34.325
128233,CNc1c[nH]nc1OC,33.6
128234,CNC1=CNN=CC1=N,31.379
128235,CNc1c[nH]ncc1=O,30.216
128236,CNC1=CNN=NC1=N,30.407
128237,CNc1c[nH]nnc1=O,29.491
128238,CNc1conc1C#C,30.979
128239,CNc1conc1C#N,28.976
128240,CNc1conc1C=O,29.605
128241,CNc1conc1CO,31.867
128242,CNc1conc1NC,33.103
128243,CNc1conc1OC,31.947
128244,CNC1=CON=CC1=N,30.385
128245,CNc1concc1=O,29.481
128246,CNC1=CON=NC1=N,30.257
128247,CNc1connc1=O,29.624
128248,CNC1=[NH+]C(=N)C=N[N-]1,30.633
128249,CNC1=NC(=N)C=NO1,29.559
128250,CNC1=NC(=N)N=NN1,29.953
128251,CNC1=NC(=N)N=NO1,35.444
128252,CNC1=NC(=N)NN=N1,29.367
128253,CNC1=NC(=N)ON=C1,30.084
128254,CNC1=NC(=N)ON=N1,29.021
128255,CNc1[nH]nc(n1)C#C,31.08
128256,CNc1nc(no1)C#C,29.982
128257,CNc1nc(no1)C#N,28.01
128258,CNc1nc(=O)cno1,28.691
128259,CNC1=NC(=O)N=NO1,33.4
128260,CNc1cn[nH]c(=O)n1,29.441
128261,CNc1nc(=O)[nH]nn1,28.051
128262,CNc1cnoc(=O)n1,28.869
128263,CNc1nc(=O)onn1,27.851
128264,Cc1nc(n(n1)C)NC,33.719
128265,CNc1nc(no1)C=O,28.846
128266,CNc1[nH]nc(n1)CO,32.3
128267,CNc1nc(no1)CO,31.258
128268,CNc1nc(nn1C)N,33.854
128269,CNc1[nH]nc(n1)NC,33.643
128270,CNc1nc(on1)NC,32.426
128271,CNc1nc(nn1C)O,32.586
128272,CNc1[nH]nc(n1)OC,32.191
128273,CNc1nc(no1)OC,30.874
128274,Cc1cnc(nn1)NC,31.565
128275,CNc1ncc(nn1)N,31.153
128276,CNc1ncc(nn1)O,29.672
128277,CNc1ncnn1C=O,29.124
128278,CNC1=NC=NNC1=N,29.959
128279,CNc1c(=O)[nH]ncn1,28.705
128280,CNC1=NC=NOC1=N,29.18
128281,CNc1c(=O)oncn1,28.19
128282,CNC1=NN(C)C(=N)O1,32.517
128283,CNc1[nH]c(=O)n(n1)C,32.592
128284,CNc1nn(c(=O)o1)C,31.127
128285,Cc1cc(nn1C)NC,35.282
128286,Cc1nc(nn1C)NC,34.175
128287,CNc1cc(n(n1)C)N,35.012
128288,CNc1nc(n(n1)C)N,33.715
128289,CNc1cc(n(n1)C)O,34.189
128290,CNc1nc(n(n1)C)O,32.493
128291,Cc1cn(nc1NC)C,35.359
128292,CNc1c(cn(n1)C)N,34.95
128293,Cc1c(nn(n1)C)NC,34.252
128294,CNc1c(nn(n1)C)N,33.673
128295,CNc1c(nn(n1)C)O,32.886
128296,CNc1ccn(n1)C=O,30.054
128297,CNc1ncn(n1)C=O,28.915
128298,CNc1cnn(n1)C=O,28.994
128299,CNc1nnn(n1)C=O,28.325
128300,CNc1cc2n(n1)CC2,30.343
128301,CNc1nc2n(n1)CC2,29.278
128302,CNc1[nH]c(nn1)NC,33.141
128303,CNc1nnc(o1)NC,32.364
128304,CNc1cc([nH]n1)C#C,32.17
128305,CNc1cc([nH]n1)C#N,30.025
128306,CNC1=NNC(=N)C=N1,30.638
128307,CNC1=NNC(=N)N=C1,30.501
128308,CNc1nc([nH]n1)C#C,30.903
128309,CNc1nc([nH]n1)C#N,28.89
128310,CNc1ccc(=O)[nH]n1,30.18
128311,CNc1ncc(=O)[nH]n1,29.432
128312,CNc1n[nH]c(=O)n1C,32.619
128313,CNc1cnc(=O)[nH]n1,29.317
128314,Cc1c([nH]nc1NC)C,36.193
128315,Cc1c(c(n[nH]1)NC)N,35.897
128316,Cc1c(c(n[nH]1)NC)O,34.974
128317,CNc1cc([nH]n1)C=O,30.488
128318,CNc1nc([nH]n1)C=O,29.601
128319,CNc1cc([nH]n1)CO,33.206
128320,CNc1nc([nH]n1)CO,32.361
128321,Cc1c([nH]nc1NC)N,35.947
128322,CNc1c(c([nH]n1)N)N,35.503
128323,CNc1c(c([nH]n1)N)O,34.577
128324,Cc1c([nH]nc1NC)O,35.08
128325,CNc1c(c([nH]n1)O)N,33.906
128326,CNc1cc([nH]n1)OC,33.411
128327,CNc1nc([nH]n1)OC,32.237
128328,CNc1c(c[nH]n1)C#C,32.469
128329,CNc1c(c[nH]n1)C#N,30.069
128330,CNc1c(c[nH]n1)C=O,30.667
128331,CNc1c(c[nH]n1)CO,33.656
128332,CNc1c(c[nH]n1)OC,33.69
128333,CNC1=NNC=CC1=N,31.436
128334,CNc1c(=O)cc[nH]n1,30.278
128335,CNC1=NNC=NC1=N,30.146
128336,CNc1c(n[nH]n1)C#C,31.099
128337,CNc1c(n[nH]n1)C#N,28.878
128338,CNc1c(n[nH]n1)C=O,29.573
128339,CNc1c(n[nH]n1)CO,32.029
128340,CNc1c(n[nH]n1)NC,33.428
128341,CNc1c(n[nH]n1)OC,32.536
128342,CNC1=NNN=CC1=N,30.349
128343,CNC1=NNN=NC1=N,29.375
128344,CNc1cc(on1)C#C,30.861
128345,CNc1cc(on1)C#N,28.893
128346,CNC1=NOC(=N)C=C1,30.761
128347,CNC1=NOC(=N)C=N1,29.917
128348,CNC1=NOC(=N)N1C,32.503
128349,CNC1=NOC(=N)N=C1,29.857
128350,CNc1nc(on1)C#C,29.837
128351,CNc1nc(on1)C#N,28.03
128352,CNc1ccc(=O)on1,29.753
128353,CNc1ncc(=O)on1,28.98
128354,CNc1noc(=O)n1C,31.192
128355,CNc1cnc(=O)on1,28.903
128356,Cc1c(onc1NC)C,34.868
128357,Cc1c(c(no1)NC)N,34.499
128358,CNc1cc(on1)C=O,29.609
128359,CNc1nc(on1)C=O,28.76
128360,CNc1nc(on1)CN,32.17
128361,CNc1cc(on1)CO,32.242
128362,CNc1nc(on1)CO,31.405
128363,Cc1c(onc1NC)N,34.705
128364,CNc1c(c(on1)N)N,33.844
128365,CNc1[nH]c(=NC)on1,32.959
128366,CNc1noc(=NC)o1,31.633
128367,CNc1cc(on1)OC,32.081
128368,CNc1nc(on1)OC,30.961
128369,CNc1c(con1)C#C,31.233
128370,CNc1c(con1)C#N,29.083
128371,CNc1c(con1)C=O,29.77
128372,CNc1c(con1)CO,32.384
128373,CNc1c(con1)OC,32.145
128374,CNC1=NOC=CC1=N,30.398
128375,CNc1c(=O)ccon1,29.463
128376,CNC1=NOC=NC1=N,29.279
128377,CNc1c(=O)ncon1,28.381
128378,CNc1c(non1)C#C,30.204
128379,CNc1c(non1)C#N,28.288
128380,CNc1c(non1)C=O,29.041
128381,CNc1c(non1)CN,31.678
128382,CNc1c(non1)CO,31.072
128383,CNc1c(non1)NC,32.133
128384,CNc1c(non1)OC,31.279
128385,CNC1=NON=CC1=N,29.848
128386,CNc1c(=O)cnon1,28.946
128387,CNC1=NON=NC1=N,29.315
128388,CNc1c(=O)nnon1,28.495
128389,CNC1CN2N=CN=C12,28.431
128390,CNC1CN2N=NC=C12,28.664
128391,CNC=[NH+]C1=CC=N[N-]1,31.281
128392,CNC=Nc1ccno1,30.158
128393,CNC=[NH+]C1=CN=N[N-]1,30.223
128394,CNC=Nc1cnno1,29.648
128395,CNC=Nc1c[nH]nn1,30.332
128396,CNC=[NH+]C1=NC=N[N-]1,29.711
128397,CNC=Nc1ncno1,28.74
128398,CNC=Nc1nc[nH]n1,29.942
128399,CNC=Nc1cn[nH]n1,30.07
128400,CNC=Nc1n[nH]nn1,28.956
128401,CNC=Nc1ncon1,28.787
128402,CNC=Nc1nnon1,28.419
128403,CNCc1c(onn1)N,32.893
128404,C[NH2+]CC1=C([O-])C=NN1,31.904
128405,C[NH2+]CC1=C([O-])C=NO1,30.643
128406,C[NH2+]CC1=C([O-])N=NO1,34.506
128407,C[NH2+]CC1=C([O-])ON=C1,30.161
128408,C[NH2+]CC1=C([O-])ON=N1,30.028
128409,Cc1nc(on1)CNC,32.053
128410,CNCc1nc(no1)N,31.818
128411,CNCc1[nH]nc(n1)O,31.132
128412,CNCc1nc(no1)O,30.328
128413,CNCc1nccnn1,29.547
128414,CNCc1ncnnn1,29.052
128415,CNCc1ncn(n1)C,32.389
128416,CNCc1nnn(n1)C,31.467
128417,C[NH2+]CC1=N[N-]C(=O)O1,30.96
128418,Cc1[nH]nc(n1)CNC,33.036
128419,CNCc1nc([nH]n1)N,32.953
128420,C[NH2+]CC1=NNC=C1[O-],31.894
128421,C[NH2+]CC1=NOC(=N)[N-]1,30.216
128422,CNCC1=NOC(=N)O1,30.19
128423,CNCc1noc(=O)o1,28.968
128424,Cc1nc(no1)CNC,32.15
128425,CNCc1nc(on1)N,32.017
128426,C[NH2+]CC1=NOC([O-])=C1,31.125
128427,C[NH2+]CC1=NOC=C1[O-],30.624
128428,CNCc1c(non1)N,31.455
128429,C[NH2+]CC1=NON=C1[O-],29.523
128430,COC(=N)N1C=CC=N1,29.107
128431,COC(=N)N1C=CN=N1,28.279
128432,COC(=N)N1C=NC=N1,27.867
128433,COC(=N)N1C=NN=C1,28.251
128434,COC(=N)N1C=NN=N1,27.356
128435,COC(=N)N1N=CC=N1,27.789
128436,COC(=N)N1N=CN=N1,26.969
128437,COC(=N)N1N=NN=N1,26.452
128438,COC(=O)c1ccn[nH]1,28.439
