,BCCenergy_pa_composition_average,HeatVaporization_composition_average,MeltingT_difference,HeatVaporization_difference,HeatVaporization_max_value,BCCfermi_composition_average,MeltingT_max_value,BoilingT_composition_average,phi_max_value,NdValence_composition_average,HHIp_composition_average,n_ws^third_max_value,valence_composition_average,HeatFusion_composition_average,phi_difference,NValance_composition_average,n_ws^third_composition_average,GSmagmom_composition_average,GSenergy_pa_composition_average,ThermalExpansionCoefficient_composition_average,MiracleRadius_composition_average,CovalentRadii_composition_average,MeltingT_composition_average,Group_composition_average,ElasticModulus_difference,AtomicVolume_difference,BCCmagmom_composition_average,BCCvolume_padiff_composition_average,SecondIonizationEnergy_composition_average,NUnfilled_composition_average,NpUnfilled_arithmetic_average,Column_composition_average,NdUnfilled_composition_average,IonicRadii_composition_average,HeatCapacityMolar_composition_average,Density_composition_average,AtomicVolume_min_value,ICSDVolume_composition_average,HHIr_composition_average,IonicRadii_arithmetic_average,Electronegativity_composition_average,phi_composition_average,AtomicRadii_composition_average,SpaceGroupNumber_composition_average,HHIr_arithmetic_average,ICSDVolume_min_value,ICSDVolume_difference,CovalentRadius_composition_average,IonizationEnergy_composition_average,FirstIonizationEnergy_composition_average,target
5505,-3.783061205,161.00654,2695.2,686.6891,690.1,2.993536947,2750.0,1367.86,4.05,0.8,2900.0,1.64,2.8,7.063,1.95,4.9,0.469,0.0,-5.1614251775,480.62,113.70000000000002,1.12,714.126,10.9,102.0,18574.195033509084,0.0,-1.27325,27.6626,2.7,0.5,10.9,1.2,1.271,28.4598,2219.0574,18.0021329803168,29.58,2890.0,1.2675,2.555,1.252,1.1938,98.8,4400.0,17.3,75.7,115.9,1011.73,10.4614792,-4.304
5506,-3.724209810000001,125.94654,2695.2,686.6891,690.1,3.301059007,2750.0,1160.56,4.65,0.9,2360.0,1.73,2.9000000000000004,6.163,2.5500000000000003,5.0,0.478,0.0,-5.1026646785,480.38,112.4,1.104,657.126,11.0,257.0,18580.104229015506,0.0,-1.27525,27.8806,2.6,0.4,11.0,1.1,1.269,28.3348,2076.0574,12.0929374738936,28.97,2420.0,1.138,2.561,1.312,1.1758,98.8,4340.0,12.0,81.0,113.4,1010.61,10.4622452,-3.616
5507,-3.6022774880000004,126.94654,2695.2,686.6891,690.1,3.148504083,2750.0,1179.56,4.93,1.0,2290.0,1.77,2.9000000000000004,5.444,2.83,5.2,0.482,0.21106628,-4.9806414605,481.07,111.9,1.103,620.226,11.2,209.0,18580.41980151986,0.21106628,-1.27325,27.8486,2.4,0.4,11.2,1.0,1.2619999999999998,28.5098,2149.4574,11.7773649695423,28.940000000000005,2150.0,1.124,2.5780000000000003,1.34,1.175,98.8,3800.0,11.7,81.3,112.7,1021.26,10.5758342,-3.616
5508,-3.660770128,113.97054,2695.2,686.6891,690.1,3.260849008,2750.0,1099.56,4.45,0.9,2210.0,1.64,3.0,5.353999999999999,2.35,5.1,0.466,3.10120689655e-05,-5.054149549534,482.06,112.6,1.103,591.026,11.1,196.0,18579.984462023804,0.08185729,-1.2710086207,27.794600000000003,2.5,0.4,11.1,1.1,1.2739999999999998,28.6318,2109.0574,12.2127044655985,28.99,2190.0,1.148,2.55,1.292,1.1749,97.6,3880.0,12.2,80.8,113.4,1017.07,10.5289962,-3.873
5509,-3.958869006000001,165.69654,3235.2,733.5891,737.0,3.046979095,3290.0,1439.26,4.05,0.7,2280.0,1.64,2.8,7.72,1.95,6.300000000000001,0.4679999999999999,0.0,-5.3372329785,480.52,113.9,1.12,768.126,10.9,181.0,18574.195033509084,0.0,-1.27325,26.2306,2.7,0.4,10.9,1.2999999999999998,1.271,28.5358,3027.0574,18.0021329803168,29.53,2490.0,1.142,2.545,1.252,1.1939,98.8,4480.0,17.3,75.7,116.5,1021.43,10.5405512,-3.873
5510,-3.667655121,136.66654,2695.2,686.6891,690.1,3.148856938,2750.0,1234.16,4.25,0.7,2380.0,1.64,2.8,6.212999999999999,2.15,4.9,0.469,0.0,-5.0460190935,480.73,112.8,1.108,657.426,10.9,127.0,18578.35226826842,0.0,-1.27325,27.6956,2.7,0.4,10.9,1.2999999999999998,1.261,28.4888,1973.0574,13.8448982209802,29.15,2350.0,1.122,2.558,1.272,1.183,98.8,4200.0,13.8,79.2,114.8,1010.33,10.4602132,-2.135
5511,-3.87308016525,168.02404,2695.2,686.6891,690.1,3.1471858725,2750.0,1473.86,4.05,0.8,2630.0,1.64,2.6,7.56375,1.73,5.0,0.4907499999999999,0.0,-5.2514261845000005,473.6275,111.325,1.10025,784.13,11.0,91.0,18574.195033509084,0.0,-1.098,25.96065,2.6,0.5,11.0,1.2,1.2479999999999998,28.1288,2394.8574,18.0021329803168,26.39,2537.5,1.18,2.5635,1.2759999999999998,1.16605,98.7,3650.0,17.3,45.5,114.9,1022.885,10.577012450000002,-2.135
5512,-3.8583673165,159.25904,2695.2,686.6891,690.1,3.2240663875,2750.0,1422.035,4.65,0.825,2495.0,1.73,2.625,7.33875,2.3300000000000005,5.025,0.493,0.0,-5.23673605975,473.5675,111.0,1.09625,769.88,11.025,246.0,18580.104229015506,0.0,-1.0985,26.01515,2.575,0.4,11.025,1.175,1.2474999999999998,28.09755,2359.1074,12.0929374738936,26.2375,2420.0,1.068,2.565,1.291,1.16155,98.7,3740.0,12.0,50.8,114.275,1022.605,10.57720395,-4.167
5513,-3.827884236,159.50904,2695.2,686.6891,690.1,3.1859276565,2750.0,1426.785,4.93,0.85,2477.5,1.77,2.625,7.159,2.61,5.075,0.494,0.05276657,-5.20623025525,473.74,110.875,1.096,760.655,11.075,198.0,18580.41980151986,0.05276657,-1.098,26.00715,2.5250000000000004,0.4,11.075,1.15,1.24575,28.1413,2377.4574,11.7773649695423,26.23,2352.5,1.054,2.5692500000000003,1.298,1.16135,98.7,3200.0,11.7,51.1,114.1,1025.2675,10.6056012,-4.167
5514,-3.842507396,156.26504,2695.2,686.6891,690.1,3.21401388775,2750.0,1406.785,4.45,0.825,2457.5,1.64,2.65,7.1365,2.1300000000000003,5.05,0.49,7.753017241375e-06,-5.2246072775085,473.9875,111.04999999999998,1.096,753.355,11.05,185.0,18579.984462023804,0.0204643225,-1.097439655175,25.99365,2.55,0.4,11.05,1.175,1.2487499999999998,28.1718,2367.3574,12.2127044655985,26.2425,2362.5,1.078,2.56225,1.286,1.161325,98.4,3280.0,12.2,50.6,114.275,1024.22,10.5938917,-2.846
5515,-3.756725603000001,160.20904,2695.2,686.6891,690.1,3.1520351335,2750.0,1428.085,5.2,0.8999999999999999,2442.5,1.75,2.55,7.25075,2.8800000000000003,5.125,0.4935,0.0148848675,-5.1377512605,473.78,110.9,1.0955,758.58,11.125,195.0,18581.25588204769,0.00161418,-1.09775,26.05685,2.475,0.4,11.125,1.1,1.24925,28.16555,2403.3074,10.9412844417051,26.2075,2355.0,1.082,2.57125,1.30475,1.161475,98.6,3220.0,10.8,52.0,113.9,1024.7025,10.5990362,-2.846
5516,-3.718120263,158.03079,2695.2,686.6891,690.1,3.25090400275,2750.0,1420.31,4.15,0.95,2482.5,1.64,2.575,6.9925,1.8300000000000003,5.225,0.48075,0.0,-5.098119323500001,473.995,111.625,1.102,728.007,11.225,91.0,18574.195033509084,0.0,-1.299375,25.96845,2.5250000000000004,1.2000000000000002,11.225,1.05,1.24975,28.18855,2363.3574,18.0021329803168,26.6125,2357.5,1.086,2.5725,1.2785,1.170825,96.5,3240.0,17.3,45.5,114.275,1024.0,10.5916392,-4.605
5517,-3.917032115500001,169.19653999999997,3235.2,733.5891,737.0,3.1605464095,3290.0,1491.71,4.05,0.7749999999999999,2475.0,1.64,2.6,7.728,1.73,5.35,0.4904999999999999,0.0,-5.295378134750001,473.6025,111.375,1.10025,797.63,11.0,170.0,18574.195033509084,0.0,-1.098,25.60265,2.6,0.4,11.0,1.225,1.2479999999999998,28.1478,2596.8574,18.0021329803168,26.3775,2437.5,1.072,2.561,1.2759999999999998,1.166075,98.7,3880.0,17.3,45.5,115.05,1025.31,10.59678045,-4.605
5518,-3.81227882975,161.40153999999998,2695.2,686.6891,690.1,3.0990440945,2750.0,1437.435,4.05,0.75,2445.0,1.64,2.575,7.1675,1.73,4.975,0.4877499999999999,5.633333333325e-07,-5.193473824250001,473.66,111.29999999999998,1.09975,763.905,10.975,97.0,18574.560849330595,0.0,-1.09425,25.94215,2.625,0.4,10.975,1.25,1.2472499999999995,28.1403,2293.2824,17.6363171588061,26.3775,2357.5,1.066,2.5620000000000003,1.26975,1.166525,97.825,3240.0,17.3,45.5,114.8,1022.735,10.5787442,-4.805
5519,-3.84422864425,161.93903999999998,2695.2,686.6891,690.1,3.18601587025,2750.0,1440.435,4.25,0.7749999999999999,2500.0,1.64,2.6,7.351249999999999,1.93,5.0,0.4907499999999999,0.0,-5.2225746635000005,473.655,111.1,1.09725,769.955,11.0,116.0,18578.35226826842,0.0,-1.098,25.9689,2.6,0.4,11.0,1.225,1.2454999999999998,28.13605,2333.3574,13.8448982209802,26.2825,2402.5,1.052,2.56425,1.281,1.16335,98.7,3600.0,13.8,49.0,114.625,1022.535,10.57669595,-4.805
5520,-3.837514909,150.41154,2695.2,686.6891,690.1,3.303720123,2750.0,1358.01,4.65,0.85,2390.0,1.73,2.65,7.121499999999999,2.3300000000000005,5.05,0.496,0.0,-5.2160282185,473.555,110.4,1.0904999999999998,756.88,11.05,246.0,18580.104229015506,0.0,-1.132,26.0953,2.55,0.4,11.05,1.15,1.243,28.0343,2301.3574,12.0929374738936,25.915,2320.0,1.068,2.568,1.3079999999999998,1.1553,98.6,3740.0,12.0,50.8,113.15,1023.49,10.5894751,-4.862
5521,-3.776548748,150.91154,2695.2,686.6891,690.1,3.227442661,2750.0,1367.51,4.93,0.8999999999999999,2355.0,1.77,2.65,6.762,2.61,5.15,0.498,0.10553314,-5.1550166095000005,473.9,110.15,1.09,738.43,11.15,198.0,18580.41980151986,0.10553314,-1.131,26.0793,2.45,0.4,11.15,1.1,1.2394999999999998,28.1218,2338.0574,11.7773649695423,25.9,2185.0,1.054,2.5765,1.3219999999999998,1.1549,98.6,3200.0,11.7,51.1,112.79999999999998,1028.815,10.6462696,-4.862
5522,-3.805795068,144.42354,2695.2,686.6891,690.1,3.2836151235,2750.0,1327.5099999999998,4.45,0.85,2315.0,1.64,2.7,6.717,2.1300000000000003,5.1,0.49,1.550603448275e-05,-5.1917706540170006,474.395,110.5,1.09,723.83,11.1,185.0,18579.984462023804,0.040928645,-1.12987931035,26.0523,2.5,0.4,11.1,1.15,1.2454999999999998,28.1828,2317.8574,12.2127044655985,25.925,2205.0,1.078,2.5625,1.298,1.15485,98.0,3280.0,12.2,50.6,113.15,1026.72,10.6228506,-4.199
5523,-3.634231482,152.31154,2695.2,686.6891,690.1,3.159657615,2750.0,1370.11,5.2,1.0,2285.0,1.75,2.5,6.945499999999999,2.8800000000000003,5.25,0.497,0.029769735,-5.01805862,473.98,110.2,1.089,734.28,11.25,195.0,18581.25588204769,0.00322836,-1.1305,26.1787,2.35,0.4,11.25,1.0,1.2464999999999995,28.1703,2389.7574,10.9412844417051,25.855,2190.0,1.082,2.5805,1.3355,1.15515,98.4,3220.0,10.8,52.0,112.4,1027.685,10.6331396,-4.199
5524,-3.5570208020000003,147.95504,2695.2,686.6891,690.1,3.3573953535000003,2750.0,1354.56,4.15,1.1,2365.0,1.64,2.55,6.428999999999999,1.8300000000000003,5.45,0.4715,0.0,-4.938794746,474.41,111.65,1.102,673.134,11.45,91.0,18574.195033509084,0.0,-1.53375,26.0019,2.45,1.2000000000000002,11.45,0.9,1.2474999999999998,28.2163,2309.8574,18.0021329803168,26.665,2195.0,1.086,2.583,1.283,1.1738499999999998,94.2,3240.0,17.3,45.5,113.15,1026.28,10.6183456,-3.94
5525,-3.7453379355,154.69654,2695.2,686.6891,690.1,3.053675537,2750.0,1388.81,4.05,0.7,2290.0,1.64,2.55,6.779,1.73,4.95,0.4855,1.126666666665e-06,-5.1295037475,473.74,111.0,1.0975,744.93,10.95,97.0,18574.560849330595,0.0,-1.1235,25.9493,2.6500000000000004,0.4,10.95,1.3,1.2424999999999995,28.1198,2169.7074,17.6363171588061,26.195,2195.0,1.066,2.5620000000000003,1.2654999999999998,1.16525,96.85,3240.0,17.3,45.5,114.2,1023.75,10.5925556,-3.94
5526,-3.795810094,132.71654,2695.2,686.6891,690.1,3.463027594,2750.0,1229.96,4.65,0.9,2180.0,1.73,2.7,6.686999999999999,2.3300000000000005,5.1,0.502,0.0,-5.174612536,473.53,109.2,1.079,730.88,11.1,246.0,18580.104229015506,0.0,-1.1989999999999998,26.2556,2.5,0.4,11.1,1.1,1.234,27.9078,2185.8574,12.0929374738936,25.27,2120.0,1.068,2.574,1.342,1.1428,98.4,3740.0,12.0,50.8,110.9,1025.26,10.614017400000002,-3.794
5527,-3.673877772,133.71654,2695.2,686.6891,690.1,3.31047267,2750.0,1248.96,4.93,1.0,2110.0,1.77,2.7,5.968,2.61,5.300000000000001,0.506,0.21106628,-5.052589318,474.22,108.7,1.078,693.98,11.3,198.0,18580.41980151986,0.21106628,-1.197,26.2236,2.3,0.4,11.3,1.0,1.227,28.0828,2259.2574,11.7773649695423,25.24,1850.0,1.054,2.591,1.37,1.142,98.4,3200.0,11.7,51.1,110.2,1035.91,10.7276064,-3.794
5528,-3.38924324,136.51654,2695.2,686.6891,690.1,3.174902578,2750.0,1254.16,5.2,1.2000000000000002,1970.0,1.75,2.4,6.335,2.8800000000000003,5.5,0.504,0.05953947,-4.778673339,474.38,108.79999999999998,1.076,685.68,11.5,195.0,18581.25588204769,0.00645672,-1.196,26.4224,2.1,0.4,11.5,0.8,1.241,28.1798,2362.6574,10.9412844417051,25.15,1860.0,1.082,2.599,1.397,1.1425,98.0,3220.0,10.8,52.0,109.4,1033.65,10.7013464,-4.347
5529,-3.611456147,141.28654,2695.2,686.6891,690.1,2.962938422,2750.0,1291.56,4.05,0.6000000000000001,1980.0,1.64,2.5,6.002,1.73,4.9,0.4809999999999999,2.25333333333e-06,-5.001563594,473.9,110.4,1.093,706.98,10.9,97.0,18574.560849330595,0.0,-1.182,25.9636,2.7,0.4,10.9,1.4,1.233,28.0788,1922.5574,17.6363171588061,25.83,1870.0,1.066,2.5620000000000003,1.257,1.1627,94.9,3240.0,17.3,45.5,113.0,1025.78,10.6201784,-4.347
5530,-3.7392554050000006,143.43653999999998,2695.2,686.6891,690.1,3.3108255250000003,2750.0,1303.56,4.25,0.7,2200.0,1.64,2.6,6.737,1.93,5.0,0.4929999999999999,0.0,-5.117966951,473.88,109.6,1.083,731.18,11.0,116.0,18578.35226826842,0.0,-1.197,26.0706,2.6,0.4,11.0,1.2999999999999998,1.226,28.0618,2082.8574,13.8448982209802,25.450000000000003,2050.0,1.052,2.571,1.302,1.15,98.4,3600.0,13.8,49.0,112.3,1024.98,10.611985400000002,-4.143
5531,-3.9896391055,174.43403999999998,2695.2,686.6891,690.1,3.18522387075,2750.0,1522.935,4.05,0.8250000000000001,2770.0,1.64,2.625,7.66275,1.73,5.025,0.4999999999999999,0.0,-5.370970838875,473.3475,110.5,1.093,802.855,11.025,91.0,18574.195033509084,0.0,-1.060875,25.9909,2.825,0.5,11.025,1.425,1.242,28.1223,2440.9074,18.0021329803168,25.8125,2527.5,1.12,2.57025,1.2959999999999998,1.15755,97.925,3550.0,17.3,45.5,114.775,1024.5475,10.5900737,-4.143
5532,-4.100058487,180.76154,2695.2,686.6891,690.1,3.2260350895,2750.0,1559.81,4.05,0.8500000000000001,2940.0,1.64,2.65,7.7695,1.73,5.05,0.51,0.0,-5.4844977767500005,473.115,109.4,1.084,822.83,11.05,91.0,18574.195033509084,0.0,-1.05675,26.0468,3.05,0.5,11.05,1.65,1.2319999999999998,28.0838,2464.9574,18.0021329803168,25.065,2535.0,1.12,2.5785,1.318,1.1473,97.05,3550.0,17.3,45.5,114.15,1027.375,10.615214600000002,-3.072
5533,-3.860058955,167.48404,2695.2,686.6891,690.1,3.20229846675,2750.0,1461.985,4.1,1.05,2565.0,1.64,2.6,7.554699999999999,1.7799999999999998,5.25,0.5027499999999999,0.0,-5.240355842375001,473.82,109.525,1.08375,775.197,11.25,91.0,18576.9914827546,0.0,-1.06,26.134,2.6,0.5,11.25,1.2,1.235,28.0938,2507.6074,15.2056837348025,25.3675,2510.0,1.05,2.581,1.3184999999999998,1.1456,97.925,3375.0,15.1,47.7,113.075,1031.8075,10.669496175,-3.072
5534,-3.840898186,166.86154,2695.2,686.6891,690.1,3.2601842815,2750.0,1437.91,4.1,1.3,2530.0,1.64,2.6,7.5534,1.7799999999999998,5.5,0.5155,0.0,-5.22326778375,474.06,107.45000000000002,1.0655,767.514,11.5,91.0,18576.9914827546,0.0,-1.055,26.333,2.6,0.5,11.5,1.2,1.218,28.0268,2598.3574,15.2056837348025,24.175,2500.0,1.05,2.6,1.363,1.1234,97.05,3375.0,15.1,47.7,110.75,1041.895,10.77405955,-4.112
5535,-3.802576648000001,165.61654,2695.2,686.6891,690.1,3.375955911,2750.0,1389.76,4.1,1.8,2460.0,1.64,2.6,7.5508,1.7799999999999998,6.0,0.5409999999999999,0.0,-5.1890916665,474.54,103.3,1.029,752.148,12.0,91.0,18576.9914827546,0.0,-1.045,26.731,2.6,0.5,12.0,1.2,1.1839999999999995,27.8928,2779.8574,15.2056837348025,21.79,2480.0,1.05,2.638,1.452,1.079,95.3,3375.0,15.1,47.7,106.1,1062.0700000000002,10.9831863,-4.112
5536,-3.86450687525,159.34154,2695.2,686.6891,690.1,3.221293167,2750.0,1434.235,4.65,0.825,2465.0,1.73,2.625,7.330999999999999,2.3300000000000005,5.025,0.4922499999999999,0.0,-5.242753776250001,473.52,111.275,1.098,768.63,11.025,246.0,18580.104229015506,0.0,-1.0655,25.9895,2.575,0.5,11.025,1.175,1.2514999999999998,28.12955,2381.1074,12.0929374738936,26.4075,2402.5,1.02,2.5635,1.289,1.1633,98.8,3925.0,12.0,50.8,114.775,1021.44,10.5651243,-3.86
5537,-3.849794026500001,150.57654,2695.2,686.6891,690.1,3.2981736820000003,2750.0,1382.41,4.65,0.85,2330.0,1.73,2.65,7.105999999999999,2.3300000000000005,5.05,0.4945,0.0,-5.2280636515,473.46,110.95,1.094,754.38,11.05,246.0,18580.104229015506,0.0,-1.0659999999999998,26.044,2.55,0.5,11.05,1.15,1.251,28.0983,2345.3574,12.0929374738936,26.255,2285.0,1.02,2.565,1.3039999999999998,1.1588,98.8,3925.0,12.0,50.8,114.15,1021.16,10.5653158,-3.86
5538,-3.820368329,133.04654,2695.2,686.6891,690.1,3.451934712,2750.0,1278.7599999999998,4.65,0.9,2060.0,1.73,2.7,6.655999999999999,2.3300000000000005,5.1,0.4989999999999999,0.0,-5.198683402,473.34,110.3,1.086,725.88,11.1,246.0,18580.104229015506,0.0,-1.067,26.153,2.5,0.5,11.1,1.1,1.2499999999999998,28.0358,2273.8574,12.0929374738936,25.95,2050.0,1.02,2.568,1.334,1.1498000000000002,98.8,3925.0,12.0,50.8,112.9,1020.6,10.5656988,-2.434
5539,-3.83402379475,159.59154,2695.2,686.6891,690.1,3.183154436,2750.0,1438.985,4.93,0.85,2447.5,1.77,2.625,7.151249999999999,2.61,5.075,0.4932499999999999,0.05276657,-5.212247971750001,473.6925,111.15,1.09775,759.405,11.075,198.0,18580.41980151986,0.05276657,-1.065,25.9815,2.5250000000000004,0.5,11.075,1.15,1.24975,28.1733,2399.4574,11.7773649695423,26.4,2335.0,1.0025,2.56775,1.296,1.1631,98.8,3250.0,11.7,51.1,114.6,1024.1025,10.59352155,-2.434
5540,-3.7888278655,151.07654,2695.2,686.6891,690.1,3.22189622,2750.0,1391.91,4.93,0.8999999999999999,2295.0,1.77,2.65,6.746499999999999,2.61,5.15,0.4965,0.10553314,-5.1670520425,473.805,110.7,1.0935,735.93,11.15,198.0,18580.41980151986,0.10553314,-1.065,26.028,2.45,0.5,11.15,1.1,1.2474999999999998,28.1858,2382.0574,11.7773649695423,26.24,2150.0,1.0025,2.5735,1.3179999999999998,1.1584,98.8,3250.0,11.7,51.1,113.79999999999998,1026.485,10.6221103,-4.243
5541,-3.6984360070000006,134.04654,2695.2,686.6891,690.1,3.299379788,2750.0,1297.7599999999998,4.93,1.0,1990.0,1.77,2.7,5.936999999999999,2.61,5.300000000000001,0.5029999999999999,0.21106628,-5.0766601840000005,474.03,109.8,1.085,688.98,11.3,198.0,18580.41980151986,0.21106628,-1.065,26.121,2.3,0.5,11.3,1.0,1.243,28.2108,2347.2574,11.7773649695423,25.92,1780.0,1.0025,2.585,1.362,1.149,98.8,3250.0,11.7,51.1,112.2,1031.25,10.6792878,-4.243
5542,-3.7338458080000008,159.21154,2695.2,686.6891,690.1,3.13136816425,2750.0,1437.96,4.55,0.95,2520.0,1.64,2.575,7.729499999999999,2.23,5.225,0.4832499999999999,0.0,-5.120511851375,473.54,110.875,1.099,744.415,11.225,102.0,18574.195033509084,0.0,-1.169625,25.97535,2.5250000000000004,1.5,11.225,1.05,1.24925,28.12635,2335.6824,18.0021329803168,26.6625,2347.5,0.9975,2.57225,1.2865,1.166325,98.7,3375.0,17.3,45.5,114.3,1024.1725,10.5934473,-3.147
5543,-3.5884718920000003,150.31654,2695.2,686.6891,690.1,3.1183236765,2750.0,1389.86,4.55,1.1,2440.0,1.64,2.55,7.902999999999999,2.23,5.45,0.4765,0.0,-4.98357980175,473.5,110.15,1.096,705.95,11.45,102.0,18574.195033509084,0.0,-1.27425,26.0157,2.45,1.5,11.45,0.9,1.2465,28.0919,2254.5074,18.0021329803168,26.765,2175.0,0.9975,2.5825,1.299,1.16485,98.6,3375.0,17.3,45.5,113.2,1026.625,10.6219618,-3.147
5544,-3.29772406,132.52654,2695.2,686.6891,690.1,3.092234701,2750.0,1293.66,4.55,1.4,2280.0,1.64,2.5,8.249999999999998,2.23,5.9,0.4629999999999999,0.0,-4.7097157025000005,473.42,108.70000000000002,1.09,629.02,11.9,102.0,18574.195033509084,0.0,-1.4834999999999998,26.0964,2.3,1.5,11.9,0.6,1.241,28.023,2092.1574,18.0021329803168,26.97,1830.0,0.9975,2.603,1.3239999999999998,1.1619000000000002,98.4,3375.0,17.3,45.5,111.0,1031.53,10.6789908,-4.425
5545,-3.8712529197500007,167.38079,2695.2,686.6891,690.1,3.1401838645,2750.0,1482.535,4.05,0.75,2472.5,1.64,2.575,7.486,1.73,5.325,0.4852499999999999,0.0,-5.253968346125,473.545,111.975,1.1045,776.78,10.975,126.0,18574.195033509084,0.0,-1.07325,25.950125,2.625,0.5,10.975,1.25,1.2567499999999998,28.18905,2535.3574,18.0021329803168,26.667500000000004,2365.0,1.0725,2.5545,1.26275,1.171175,97.925,3550.0,17.3,45.5,115.675,1021.17,10.5665883,-4.425
5546,-3.8632861155,166.65504,2695.2,686.6891,690.1,3.135955077,2750.0,1479.01,4.05,0.7,2345.0,1.64,2.55,7.415999999999999,1.73,5.65,0.4805,0.0,-5.25049279125,473.51,112.35,1.107,770.68,10.95,126.0,18574.195033509084,0.0,-1.0815,25.96525,2.6500000000000004,0.5,10.95,1.3,1.2614999999999998,28.2173,2653.8574,18.0021329803168,26.775,2210.0,1.0725,2.547,1.2514999999999998,1.17455,97.05,3550.0,17.3,45.5,115.95,1020.62,10.5682438,-4.401
5547,-3.847352507,165.20353999999998,2695.2,686.6891,690.1,3.127497502,2750.0,1471.96,4.05,0.6000000000000001,2090.0,1.64,2.5,7.276,1.73,6.300000000000001,0.471,0.0,-5.2435416815,473.44,113.1,1.112,758.48,10.9,126.0,18574.195033509084,0.0,-1.098,25.9955,2.7,0.5,10.9,1.4,1.271,28.2738,2890.8574,18.0021329803168,26.99,1900.0,1.0725,2.532,1.229,1.1813,95.3,3550.0,17.3,45.5,116.5,1019.52,10.5715548,-4.401
5548,-3.84864695475,156.34753999999998,2695.2,686.6891,690.1,3.21124066725,2750.0,1418.985,4.45,0.825,2427.5,1.64,2.65,7.12875,2.1300000000000003,5.05,0.4892499999999999,7.753017241375e-06,-5.230624994008501,473.94,111.325,1.09775,752.105,11.05,185.0,18579.984462023804,0.0204643225,-1.064439655175,25.968,2.55,0.5,11.05,1.175,1.2527499999999998,28.2038,2389.3574,12.2127044655985,26.4125,2345.0,1.0325,2.56075,1.2839999999999998,1.163075,98.5,3350.0,12.2,50.6,114.775,1023.055,10.58181205,-4.556
5549,-3.8180741855,144.58854000000002,2695.2,686.6891,690.1,3.2780686825,2750.0,1351.91,4.45,0.85,2255.0,1.64,2.7,6.701499999999999,2.1300000000000003,5.1,0.4885,1.550603448275e-05,-5.203806087017,474.3,111.05,1.0935,721.33,11.1,185.0,18579.984462023804,0.040928645,-1.06387931035,26.001,2.5,0.5,11.1,1.15,1.2534999999999998,28.2468,2361.8574,12.2127044655985,26.265,2170.0,1.0325,2.5595,1.294,1.15835,98.2,3350.0,12.2,50.6,114.15,1024.39,10.5986913,-4.556
5550,-3.756928647000001,121.07054,2695.2,686.6891,690.1,3.411724713,2750.0,1217.76,4.45,0.9,1910.0,1.64,2.8,5.847,2.1300000000000003,5.2,0.487,3.10120689655e-05,-5.150168273034001,475.02,110.5,1.085,659.78,11.2,185.0,18579.984462023804,0.08185729,-1.0627586207,26.067,2.4,0.5,11.2,1.1,1.255,28.3328,2306.8574,12.2127044655985,25.97,1820.0,1.0325,2.557,1.314,1.1489,97.6,3350.0,12.2,50.6,112.9,1027.06,10.6324498,-4.162
5551,-3.89803938,165.61404,2841.2,686.6891,690.1,3.23779204675,2896.0,1483.435,4.65,0.825,2447.5,1.77,2.625,7.742999999999999,2.3300000000000005,5.025,0.4932499999999999,0.0,-5.276263557,473.5175,111.5,1.101,786.53,11.025,309.0,18576.6962858016,0.0,-1.065,25.988525,2.575,0.5,11.025,1.175,1.2507499999999998,28.1473,2459.6074,15.5008806878023,26.495,2432.5,1.0125,2.576,1.289,1.166125,98.8,4225.0,15.5,47.3,115.15,1022.2425,10.5732723,-4.162
5552,-3.916859036,163.12154,2841.2,686.6891,690.1,3.3311714415,2896.0,1480.81,4.65,0.85,2295.0,1.77,2.65,7.929999999999999,2.3300000000000005,5.05,0.4965,0.0,-5.295083213,473.455,111.4,1.1,790.18,11.05,309.0,18576.6962858016,0.0,-1.065,26.04205,2.55,0.5,11.05,1.15,1.2494999999999998,28.1338,2502.3574,15.5008806878023,26.43,2345.0,1.0125,2.59,1.3039999999999998,1.16445,98.8,4225.0,15.5,47.3,114.9,1022.765,10.5816118,-2.937
5553,-3.954498348,158.13654,2841.2,686.6891,690.1,3.517930231,2896.0,1475.56,4.65,0.9,1990.0,1.77,2.7,8.303999999999998,2.3300000000000005,5.1,0.5029999999999999,0.0,-5.332722525,473.33,111.20000000000002,1.098,797.48,11.1,309.0,18576.6962858016,0.0,-1.065,26.1491,2.5,0.5,11.1,1.1,1.247,28.1068,2587.8574,15.5008806878023,26.3,2170.0,1.0125,2.6180000000000003,1.334,1.1611,98.8,4225.0,15.5,47.3,114.4,1023.81,10.5982908,-2.937
5554,-3.7628651617500006,160.29154,2695.2,686.6891,690.1,3.149261913,2750.0,1440.285,5.2,0.8999999999999999,2412.5,1.75,2.55,7.242999999999999,2.8800000000000003,5.125,0.4927499999999999,0.0148848675,-5.143768977000001,473.7325,111.175,1.09725,757.33,11.125,195.0,18581.25588204769,0.00161418,-1.06475,26.0312,2.475,0.5,11.125,1.1,1.25325,28.19755,2425.3074,10.9412844417051,26.3775,2337.5,1.0375,2.56975,1.30275,1.163225,98.7,3275.0,10.8,52.0,114.4,1023.5375,10.58695655,-4.38
