,phi_composition_average,AtomicNumber_min_value,AtomicWeight_min_value,k_condition,Number_min_value,BCCvolume_padiff_composition_average,ThermalExpansionCoefficient_min_value,ElectronAffinity_difference,ShearModulus_composition_average,CovalentRadius_max_value,phi_max_value,BulkModulus_min_value,NUnfilled_composition_average,ICSDVolume_max_value,BCCfermi_max_value,HeatFusion_max_value,NpValence_composition_average,valence_composition_average,NValance_composition_average,IsBoron_arithmetic_average,CovalentRadius_arithmetic_average,n_ws^third_difference,ThermalConductivity_composition_average,GSenergy_pa_composition_average,IonizationEnergy_min_value,target
1443,2.2186274509803923,16.0,32.065,300.0,16.0,-5.317712418300653,4.8,136.42,17.614379084967318,154.0,4.65,7.7,3.908496732026144,25.7,8.63699786,37.48,2.0915032679738563,6.0,6.0,0.0,132.66666666666669,0.04,62.2197385620915,-7.2033863968627445,652.8,0.472756449
1444,4.385846007604563,14.0,28.0855,300.0,14.0,-4.320543726235742,2.6,0.0,3.6146387832699625,215.0,5.15,9.6,3.072813688212928,62.8,9.91441468,50.21,1.4832699619771863,3.5895437262357417,5.927566539923955,0.0,154.0,0.76,146.24923954372625,-4.65696599134886,502.9,0.69019608
1445,1.5607799999999998,8.0,15.9994,700.0,8.0,-1.0022259999999998,5.7,112.1,0.0,142.0,4.55,0.0,3.1988000000000003,26.1,8.39826763,36.94,2.8012,2.4012,8.8012,0.3333333333333333,109.33333333333334,0.2000000000000001,32.7744,-3.923135012102,558.3,0.69019608
1446,4.086296296296296,31.0,69.723,300.0,31.0,-2.596851851851852,5.7,0.0,0.725925925925926,215.0,4.55,9.6,3.703703703703704,62.8,4.38004256,36.94,1.4074074074074074,3.4074074074074074,11.925925925925926,0.3333333333333333,152.33333333333334,0.56,48.03333333333333,-3.7419527642592585,502.9,0.071882007
1447,2.026,11.0,22.98976928,300.0,11.0,-3.337183333165,18.8,358.15,10.7935,195.0,4.1,6.3,2.945,56.0,8.30350334,17.38,2.97,4.965,21.605,0.0,161.25,0.33,19.0358,-3.35385995710165,495.8,0.071882007
1448,1.5785714285714283,51.0,121.76,400.0,51.0,-3.348309523635714,5.2,140.15,15.342857142857143,207.0,4.4,28.0,5.050000000000002,37.4,8.38916182,19.79,2.2357142857142858,4.664285714285715,10.37857142857143,0.0,161.33333333333334,0.08,8.226071428571428,-3.955638503335072,538.1,0.025305865
1449,1.4,8.0,15.9994,400.0,8.0,-1.2505172414,21.7,0.0,17.08,176.0,4.45,17.0,2.2,44.1,7.57494268,12.91,2.4,3.0,5.4,0.0,127.0,0.7000000000000001,41.72444,-5.047854106068,589.8,0.025305865
1450,2.036,11.0,22.98976928,400.0,11.0,-3.32509999983,18.8,137.45,10.777,166.0,4.1,6.3,2.97,39.7,8.30350334,17.38,2.98,4.97,21.73,0.0,150.0,0.33,19.882,-3.3614781760683,495.8,0.985700348
1451,1.7859375,8.0,15.9994,300.0,8.0,-1.14981249999375,13.0,0.0,20.146875,176.0,5.1,6.3,1.95,44.1,8.46315729,16.2,2.30625,2.2875,6.4875,0.0,136.4,0.93,57.941725,-4.8361784634999365,495.8,0.985700348
1452,1.3439,8.0,15.9994,400.0,8.0,-1.26138965519,21.7,0.0,15.037,187.0,4.45,17.0,2.05,44.1,7.57494268,12.91,2.4,2.88,5.67,0.0,142.0,0.7000000000000001,42.536840000000005,-4.821460270957799,589.8,0.587710965
1453,1.4134,8.0,15.9994,1000.0,8.0,-1.21978390806,9.8,0.0,17.451999999999998,192.0,4.45,17.0,2.26,44.1,7.57494268,12.91,2.4,3.02,5.62,0.0,143.25,0.7000000000000001,38.04844,-5.1004358523014,581.0,0.587710965
1454,4.45483870967742,27.0,58.933195,700.0,27.0,-2.5291935483870964,7.3,51.0,44.67741935483871,164.0,5.1,58.0,4.612903225806451,27.0,9.05054728,30.0,0.6451612903225806,3.967741935483871,9.322580645161288,0.0,143.0,0.51,74.29032258064517,-7.0460634450000015,664.0,0.616944739
1455,3.86575,12.0,24.305,400.0,12.0,-1.94535,2.6,0.0,11.353333333333332,148.0,4.7,31.0,1.3316666666666666,35.3,9.91441468,50.21,0.6683333333333333,2.668333333333333,2.708333333333333,0.0,133.33333333333334,0.3400000000000001,153.0997833333333,-2.834068835658333,703.3,0.616944739
1456,4.45483870967742,27.0,58.933195,300.0,27.0,-2.5291935483870964,7.3,51.0,44.67741935483871,164.0,5.1,58.0,4.612903225806451,27.0,9.05054728,30.0,0.6451612903225806,3.967741935483871,9.322580645161288,0.0,143.0,0.51,74.29032258064517,-7.0460634450000015,664.0,-0.68697689
1457,4.5625766871165645,27.0,58.933195,400.0,27.0,-3.2398159509202453,11.0,72.0,33.12883435582822,142.0,5.1,42.0,3.03680981595092,30.2,8.39826763,19.79,2.2269938650306744,4.472392638036808,13.49079754601227,0.3333333333333333,135.66666666666669,0.5800000000000001,43.931288343558286,-4.81778805202454,558.3,-0.68697689
1458,1.5471428571428572,8.0,15.9994,700.0,8.0,-0.9671428571428572,6.9,91.1,11.428571428571429,201.0,4.45,32.0,4.142857142857142,34.2,4.378739700000001,13.6,2.2857142857142856,2.2857142857142856,6.7142857142857135,0.0,133.0,0.27,62.1528,-4.604646445714286,530.0,0.96817463
1459,3.658269230769232,11.0,22.98976928,400.0,11.0,-2.357243589742308,11.0,0.0,16.061153846153847,176.0,4.4,6.3,2.157692307692308,44.1,8.38916182,19.79,1.5384615384615383,3.5346153846153845,8.15,0.25,150.5,0.57,124.37307692307694,-3.2232510535320382,495.8,0.96817463
1460,4.385,22.0,47.867,1000.0,22.0,-2.6326666666666667,7.3,101.0,45.96,164.0,5.2,58.0,4.66,27.0,9.05054728,30.0,0.6666666666666666,3.673333333333333,9.34,0.0,146.75,0.51,59.94533333333334,-5.776320222733332,658.0,0.564666064
1461,2.2750000000000004,8.0,15.9994,1000.0,8.0,-0.8899999999999999,4.9,77.1,40.75,139.0,4.65,140.0,2.75,17.3,7.97704267,21.0,2.0,3.0,7.25,0.0,112.33333333333334,0.26,123.8087,-5.6749887925,652.8,0.564666064
1462,1.4005999999999998,8.0,15.9994,1000.0,8.0,-1.2383172414,21.7,0.0,17.13,187.0,4.45,17.0,2.2,44.1,7.57494268,12.91,2.4,3.02,5.68,0.0,142.0,0.7000000000000001,38.42244,-5.038369596368,589.8,0.98860711
1463,4.069629629629628,31.0,69.723,300.0,31.0,-2.475833333333333,5.7,0.0,0.725925925925926,215.0,4.55,9.6,3.740740740740741,62.8,4.38004256,36.94,1.3703703703703702,3.3703703703703702,11.888888888888893,0.3333333333333333,152.33333333333334,0.56,47.31851851851852,-3.68255334787037,502.9,0.98860711
1464,1.2416666666666667,8.0,15.9994,700.0,8.0,-1.3454166666666667,7.3,0.0,8.658333333333333,195.0,4.05,110.0,2.466666666666667,56.0,4.90182207,30.0,2.333333333333333,2.3666666666666667,4.7,0.0,146.25,0.7999999999999999,5.748483333333334,-4.56863967825,549.5,0.596482274
1465,4.291666666666667,28.0,58.6934,700.0,28.0,-2.810833333333333,5.7,10.0,41.83333333333333,175.0,5.2,58.0,4.666666666666666,27.0,9.05054728,27.2,0.6666666666666666,3.666666666666666,11.666666666666668,0.0,153.25,0.51,60.05,-6.252500201666668,642.0,0.596482274
1466,4.276666666666667,28.0,58.6934,300.0,28.0,-2.822583333333333,5.7,71.0,42.41666666666666,175.0,5.2,58.0,4.65,27.0,9.05054728,30.0,0.6666666666666666,3.6833333333333327,9.35,0.0,150.5,0.51,60.51666666666666,-6.0435661212500005,660.0,-0.13076828
1467,4.086296296296296,31.0,69.723,1000.0,31.0,-2.596851851851852,5.7,0.0,0.725925925925926,215.0,4.55,9.6,3.703703703703704,62.8,4.38004256,36.94,1.4074074074074074,3.4074074074074074,11.925925925925926,0.3333333333333333,152.33333333333334,0.56,48.03333333333333,-3.7419527642592585,502.9,-0.13076828
1468,1.8428571428571427,8.0,15.9994,400.0,8.0,-0.9633333332857142,13.0,88.39999999999998,21.9,166.0,5.1,6.3,2.142857142857143,39.7,6.14041474,16.2,2.2857142857142856,2.142857142857143,6.142857142857142,0.0,119.33333333333334,0.93,48.86708571428571,-4.921169613332856,495.8,0.238046103
1469,4.086296296296296,31.0,69.723,300.0,31.0,-2.596851851851852,5.7,0.0,0.725925925925926,215.0,4.55,9.6,3.703703703703704,62.8,4.38004256,36.94,1.4074074074074074,3.4074074074074074,11.925925925925926,0.3333333333333333,152.33333333333334,0.56,48.03333333333333,-3.7419527642592585,502.9,0.238046103
1470,3.866116666666666,12.0,24.305,400.0,12.0,-1.94721,2.6,0.0,11.345333333333334,148.0,4.7,31.0,1.3323333333333331,35.3,9.91441468,50.21,0.6676666666666666,2.6676666666666664,2.6916666666666664,0.0,133.33333333333334,0.3400000000000001,153.19320333333334,-2.835036318061667,703.3,0.488550717
1471,4.383333333333334,22.0,47.867,1000.0,22.0,-2.631666666666667,8.6,101.0,46.0,160.0,5.2,58.0,4.666666666666666,27.0,9.05054728,17.48,0.6666666666666666,3.666666666666666,9.333333333333334,0.0,141.0,0.51,59.73333333333333,-5.76086626,658.0,0.488550717
1472,2.87,47.0,107.8682,400.0,47.0,-2.2764444443333334,18.8,160.15,23.52,145.0,4.35,43.0,1.6,33.9,7.95791419,17.38,1.4,3.4,13.733333333333334,0.3333333333333333,142.66666666666669,0.24,261.25666666666666,-2.8578488068900003,589.3,0.301029996
1473,1.7,8.0,15.9994,400.0,8.0,-1.1538888888888892,13.0,0.0,18.311111111111117,176.0,5.1,17.0,1.7777777777777777,44.1,6.14041474,16.2,2.2222222222222223,2.2222222222222223,5.777777777777778,0.0,122.66666666666666,0.84,66.81522222222222,-4.649044105,589.8,0.301029996
1474,1.1631999999999998,8.0,15.9994,700.0,8.0,-1.2727999999999997,7.3,0.0,9.070222222222222,215.0,4.05,9.6,2.888888888888889,62.8,4.90182207,30.0,2.6666666666666665,2.666666666666667,5.333333333333334,0.0,160.0,0.8299999999999998,13.14818888888889,-5.611564940822222,502.9,0.288115025
1475,1.5678,8.0,15.9994,700.0,8.0,-1.04926,5.7,112.1,0.0,142.0,4.55,0.0,3.188,26.1,8.39826763,36.94,2.812,2.412,8.812000000000001,0.3333333333333333,109.33333333333334,0.2000000000000001,32.540040000000005,-3.94418677802,558.3,0.288115025
1476,2.002,11.0,22.98976928,300.0,11.0,-3.34769999983,18.8,358.15,10.787,195.0,4.1,6.3,2.89,56.0,8.30350334,17.38,2.94,4.93,21.21,0.0,161.25,0.33,19.2466,-3.3225538558682994,495.8,0.219044597
1477,4.564615384615385,27.0,58.933195,400.0,27.0,-3.2503076923076923,11.0,72.0,33.230769230769226,142.0,5.1,42.0,3.0307692307692307,30.2,8.39826763,19.79,2.230769230769231,4.476923076923077,13.492307692307694,0.3333333333333333,135.66666666666669,0.5800000000000001,43.815384615384616,-4.824406470769231,558.3,0.219044597
1478,1.4096,8.0,15.9994,300.0,8.0,-1.267416551744,7.3,0.0,16.796799999999998,176.0,4.45,17.0,2.24,44.1,8.46315729,30.0,2.424,3.008,5.6,0.0,138.6,0.7299999999999999,40.55444,-5.07263907498528,589.8,0.3614652920000001
1479,1.2307692307692308,8.0,15.9994,700.0,8.0,-1.3198717948717948,4.5,81.1,41.282051282051285,162.0,4.8,310.0,3.025641025641025,17.3,7.37947651,52.31,2.9743589743589745,3.025641025641025,9.589743589743591,0.0,114.0,0.0,44.81422051282051,-6.859871062692307,770.0,0.3614652920000001
1480,1.4047999999999998,8.0,15.9994,400.0,8.0,-1.258966896572,7.3,0.0,16.9384,176.0,4.45,17.0,2.22,44.1,8.46315729,30.0,2.412,3.004,5.5,0.0,138.6,0.7299999999999999,41.13944,-5.060246590526639,589.8,0.328980675
1481,4.256375,28.0,58.6934,400.0,28.0,-4.1200825,5.7,20.0,35.876,175.0,5.2,42.0,4.4995,30.2,9.05054728,27.2,1.0005,3.7505,12.2505,0.0,150.4,0.51,61.66635,-5.679715081375001,642.0,0.328980675
1482,4.451842105263158,26.0,55.845,700.0,26.0,-3.3080263157894736,5.2,77.0,32.55263157894737,204.0,5.1,22.0,4.1842105263157885,34.4,8.38916182,19.79,2.2105263157894743,5.078947368421053,12.973684210526311,0.0,150.25,0.5800000000000001,35.910526315789475,-4.997843802236842,527.8,0.280799103
1483,1.25,8.0,15.9994,700.0,8.0,-1.305,7.3,0.0,9.78,195.0,4.05,110.0,2.76,56.0,4.90182207,30.0,2.4,2.44,4.84,0.0,146.25,0.7999999999999999,6.518440000000001,-4.8384070634,549.5,0.280799103
1484,1.8428571428571427,8.0,15.9994,700.0,8.0,-0.9633333332857142,13.0,88.39999999999998,21.9,166.0,5.1,6.3,2.142857142857143,39.7,6.14041474,16.2,2.2857142857142856,2.142857142857143,6.142857142857142,0.0,119.33333333333334,0.93,48.86708571428571,-4.921169613332856,495.8,0.012837225
1485,2.2750000000000004,8.0,15.9994,700.0,8.0,-0.8899999999999999,4.9,77.1,40.75,139.0,4.65,140.0,2.75,17.3,7.97704267,21.0,2.0,3.0,7.25,0.0,112.33333333333334,0.26,123.8087,-5.6749887925,652.8,0.012837225
1486,4.291666666666667,28.0,58.6934,700.0,28.0,-2.810833333333333,5.7,10.0,41.83333333333333,175.0,5.2,58.0,4.666666666666666,27.0,9.05054728,27.2,0.6666666666666666,3.666666666666666,11.666666666666668,0.0,153.25,0.51,60.05,-6.252500201666668,642.0,0.475642138
1487,1.2886943620178042,52.0,127.6,1000.0,52.0,-3.603068743620178,5.2,140.15,15.186943620178043,207.0,3.17,28.0,4.845697329376856,37.4,7.95791419,17.38,2.373887240356083,4.780415430267063,10.715133531157267,0.0,172.5,0.0,6.882789317507418,-3.867460915961424,538.1,0.475642138
1488,1.4976190476190476,16.0,32.065,400.0,16.0,-6.692351190476191,8.6,180.42,12.190476190476188,160.0,4.15,7.7,3.571428571428571,35.3,8.46315729,14.15,2.9047619047619047,5.3809523809523805,8.809523809523807,0.0,137.66666666666669,0.3600000000000001,6.505095238095237,-4.9552874354166665,658.0,0.637465713
1489,2.2016339869281047,16.0,32.065,1000.0,16.0,-5.31410863196732,4.8,104.42,14.470588235294118,154.0,4.65,7.7,3.8235294117647056,25.7,8.63699786,37.48,2.0915032679738563,6.084967320261438,6.084967320261438,0.0,132.66666666666669,0.1599999999999999,54.922745098039215,-7.162164391858952,684.9,0.637465713
1490,2.0504999999999995,8.0,15.9994,700.0,8.0,-0.7863,23.1,96.1,21.415,122.0,4.2,70.0,1.025,17.3,7.76407342,10.71,2.005,2.005,8.954999999999998,0.3333333333333333,103.0,0.0699999999999998,58.7387,-3.0109230260250004,577.6,1.113943352
1491,2.272,8.0,15.9994,400.0,8.0,-0.889975,4.9,371.1,40.505,141.0,4.65,45.0,2.735,23.4,7.97704267,21.0,2.0,2.99,7.239999999999998,0.0,119.5,0.56,123.96445,-5.655080181924999,652.8,1.113943352
1492,1.4842857142857142,51.0,121.76,300.0,51.0,-3.3910238093428564,5.2,140.15,15.257142857142856,207.0,4.4,28.0,5.0285714285714285,37.4,8.38916182,19.79,2.257142857142857,4.685714285714286,10.4,0.0,161.33333333333334,0.08,7.755714285714285,-3.9347229354779993,538.1,0.301029996
1493,1.7831249999999998,8.0,15.9994,700.0,8.0,-1.167,13.0,0.0,20.22375,176.0,5.1,17.0,1.93125,44.1,8.46315729,16.2,2.30625,2.30625,6.50625,0.0,129.0,0.84,59.047975,-4.84908011690625,589.8,0.301029996
1494,4.572897196261682,27.0,58.933195,700.0,27.0,-3.292928348909657,11.0,72.0,33.64485981308411,142.0,5.1,42.0,3.006230529595016,30.2,8.39826763,19.79,2.2461059190031154,4.4953271028037385,13.498442367601244,0.3333333333333333,135.66666666666669,0.5800000000000001,43.344548286604365,-4.851292508286604,558.3,0.281033367
1495,1.3984,8.0,15.9994,400.0,8.0,-1.250606896572,7.3,0.0,16.92,176.0,4.45,17.0,2.208,44.1,7.57494268,30.0,2.4,2.992,5.392,0.0,136.25,0.7299999999999999,41.90796,-5.0521451311866405,589.8,0.281033367
1496,4.086296296296296,31.0,69.723,700.0,31.0,-2.596851851851852,5.7,0.0,0.725925925925926,215.0,4.55,9.6,3.703703703703704,62.8,4.38004256,36.94,1.4074074074074074,3.4074074074074074,11.925925925925926,0.3333333333333333,152.33333333333334,0.56,48.03333333333333,-3.7419527642592585,502.9,0.8512583490000001
1497,2.26,8.0,15.9994,400.0,8.0,-0.889875,4.9,371.1,39.525,141.0,4.65,45.0,2.675,23.4,7.97704267,21.0,2.0,2.95,7.2,0.0,119.5,0.56,124.58745,-5.575445739625,652.8,0.8512583490000001
1498,2.050125,8.0,15.9994,300.0,8.0,-0.7871999999999999,23.1,96.1,21.47875,122.0,4.2,70.0,1.00625,17.3,7.76407342,10.71,2.00125,2.00125,8.98875,0.3333333333333333,103.0,0.0699999999999998,58.28495,-3.00152768900625,577.6,-0.301029996
1499,2.252173913043478,32.0,72.64,400.0,32.0,-5.078297101282608,5.7,89.15,11.26086956521739,145.0,4.55,42.0,2.739130434782609,33.9,8.38916182,36.94,2.9347826086956523,4.934782608695652,14.869565217391305,0.0,135.5,0.1100000000000001,52.875,-3.725454296052392,731.0,-0.301029996
1500,1.5729999999999995,8.0,15.9994,700.0,8.0,-1.0840999999999998,5.7,112.1,0.0,142.0,4.55,0.0,3.18,26.1,8.39826763,36.94,2.82,2.42,8.82,0.3333333333333333,109.33333333333334,0.2000000000000001,32.366440000000004,-3.9597806787,558.3,1.176091259
1501,4.3100000000000005,22.0,47.867,400.0,22.0,-2.775,5.7,101.0,42.66666666666666,175.0,5.2,58.0,4.666666666666666,27.0,9.05054728,27.2,0.6666666666666666,3.666666666666666,11.2,0.0,154.6,0.51,59.98666666666666,-6.154173413333334,642.0,1.176091259
1502,2.571565,3.0,6.941,400.0,3.0,-0.8836293333292999,13.4,81.3,37.13122,128.0,5.2,11.0,1.9879,21.6,5.09579251,17.48,2.0,2.4758,7.8911,0.0,106.0,0.77,45.4111,-5.107073341814001,520.0,-0.124938737
1503,1.4396,8.0,15.9994,300.0,8.0,-1.17051724142,9.4,0.0,17.956,194.0,4.45,17.0,2.5,44.1,7.57494268,12.91,2.4,3.12,5.94,0.0,143.75,0.7000000000000001,30.39044,-5.208707393968202,564.0,-0.124938737
1504,4.383333333333334,22.0,47.867,300.0,22.0,-2.631666666666667,8.6,101.0,46.0,160.0,5.2,58.0,4.666666666666666,27.0,9.05054728,17.48,0.6666666666666666,3.666666666666666,9.333333333333334,0.0,141.0,0.51,59.73333333333333,-5.76086626,658.0,0.041392685
1505,4.086296296296296,31.0,69.723,700.0,31.0,-2.596851851851852,5.7,0.0,0.725925925925926,215.0,4.55,9.6,3.703703703703704,62.8,4.38004256,36.94,1.4074074074074074,3.4074074074074074,11.925925925925926,0.3333333333333333,152.33333333333334,0.56,48.03333333333333,-3.7419527642592585,502.9,0.041392685
1506,1.95844,8.0,15.9994,1000.0,8.0,-1.0632,8.6,121.1,32.343999999999994,160.0,4.93,110.0,2.8480000000000003,17.6,6.45149343,14.15,2.4,3.5760000000000005,6.752000000000002,0.0,119.33333333333334,0.25,31.540840000000003,-6.162145800119999,658.0,-0.356547324
1507,4.228571428571429,30.0,65.38,400.0,30.0,-1.8014285714285714,11.0,0.0,33.142857142857146,139.0,4.4,42.0,1.2857142857142858,30.2,8.38916182,19.79,1.2857142857142858,3.2857142857142856,13.285714285714285,0.0,130.5,0.06,76.7,-2.47315524,833.7,-0.356547324
1508,1.5729999999999995,8.0,15.9994,300.0,8.0,-1.0840999999999998,5.7,112.1,0.0,142.0,4.55,0.0,3.18,26.1,8.39826763,36.94,2.82,2.42,8.82,0.3333333333333333,109.33333333333334,0.2000000000000001,32.366440000000004,-3.9597806787,558.3,-0.420216403
1509,3.4219230769230773,25.0,54.938045,300.0,25.0,-2.0733687002692305,11.0,0.0,16.792307692307695,187.0,4.45,31.0,1.4615384615384617,41.1,8.38916182,19.79,1.2692307692307692,4.0,15.230769230769232,0.0,155.0,0.6900000000000001,29.37384615384615,-2.8826541580900003,603.0,-0.420216403
1510,1.2839999999999998,8.0,15.9994,700.0,8.0,-1.103,20.6,0.0,2.1,215.0,4.1,9.6,2.0,62.8,8.30350334,7.12,2.8,2.4000000000000004,9.6,0.0,142.33333333333334,0.3399999999999998,10.900439999999998,-3.964585517,502.9,-0.27572413
1511,4.572897196261682,27.0,58.933195,300.0,27.0,-3.292928348909657,11.0,72.0,33.64485981308411,142.0,5.1,42.0,3.006230529595016,30.2,8.39826763,19.79,2.2461059190031154,4.4953271028037385,13.498442367601244,0.3333333333333333,135.66666666666669,0.5800000000000001,43.344548286604365,-4.851292508286604,558.3,-0.27572413
1512,1.2107199999999998,8.0,15.9994,400.0,8.0,-1.29852,6.9,0.0,8.676,201.0,3.8,32.0,2.8960000000000004,56.0,3.44641484,14.15,2.4,2.3520000000000003,4.896,0.0,155.5,0.68,4.98724,-4.60106524956,530.0,-0.468521083
1513,1.3984,8.0,15.9994,700.0,8.0,-1.250606896572,7.3,0.0,16.92,176.0,4.45,17.0,2.208,44.1,7.57494268,30.0,2.4,2.992,5.392,0.0,136.25,0.7299999999999999,41.90796,-5.0521451311866405,589.8,-0.468521083
1514,2.25,24.0,51.9961,400.0,24.0,-2.9125,4.9,130.96,38.1,145.0,4.65,8.3,2.75,29.8,7.97704267,21.0,2.0,5.0,12.25,0.0,134.66666666666669,0.3699999999999999,131.69500000000002,-4.80317348,652.8,0.045322979
1515,1.2904,8.0,15.9994,700.0,8.0,-1.2086,20.6,0.0,2.196,215.0,4.1,9.6,2.0,62.8,8.30350334,7.43,2.8,2.4000000000000004,9.6,0.0,155.5,0.3399999999999998,9.71084,-3.9453288242,502.9,0.045322979
1516,1.7600000000000002,51.0,121.76,300.0,51.0,-5.665999999799999,11.0,89.15,17.6,139.0,4.4,42.0,2.4,33.9,8.38916182,19.79,3.6,5.6,15.6,0.0,138.5,0.0,11.13,-3.531726440002,833.7,-0.420216403
1517,4.566666666666666,27.0,58.933195,400.0,27.0,-3.2608641975308643,11.0,72.0,33.333333333333336,142.0,5.1,42.0,3.0246913580246915,30.2,8.39826763,19.79,2.2345679012345685,4.481481481481481,13.493827160493824,0.3333333333333333,135.66666666666669,0.5800000000000001,43.69876543209877,-4.831065743950617,558.3,-0.420216403
1518,2.2016339869281047,16.0,32.065,700.0,16.0,-5.31410863196732,4.8,104.42,14.470588235294118,154.0,4.65,7.7,3.8235294117647056,25.7,8.63699786,37.48,2.0915032679738563,6.084967320261438,6.084967320261438,0.0,132.66666666666669,0.1599999999999999,54.922745098039215,-7.162164391858952,684.9,-0.229147988
1519,4.5625766871165645,27.0,58.933195,700.0,27.0,-3.2398159509202453,11.0,72.0,33.12883435582822,142.0,5.1,42.0,3.03680981595092,30.2,8.39826763,19.79,2.2269938650306744,4.472392638036808,13.49079754601227,0.3333333333333333,135.66666666666669,0.5800000000000001,43.931288343558286,-4.81778805202454,558.3,-0.229147988
1520,1.413,8.0,15.9994,1000.0,8.0,-1.2282172414,11.3,0.0,17.451999999999998,190.0,4.45,17.0,2.38,44.1,7.57494268,12.91,2.4,3.02,5.42,0.0,142.75,0.7000000000000001,38.06844,-5.138179510268,589.8,0.11058971
1521,1.7531249999999998,8.0,15.9994,300.0,8.0,-1.1278125,13.0,0.0,20.1375,176.0,5.1,17.0,1.875,44.1,6.14041474,16.2,2.25,2.25,6.0,0.0,122.66666666666666,0.84,62.6504125,-4.81110452625,589.8,0.11058971
1522,1.4132,8.0,15.9994,1000.0,8.0,-1.22385057474,9.4,0.0,17.372,194.0,4.45,17.0,2.3,44.1,7.57494268,12.91,2.4,3.04,5.58,0.0,143.75,0.7000000000000001,37.94644,-5.101471868701402,564.0,0.021189299
1523,4.2683333333333335,28.0,58.6934,300.0,28.0,-2.8061,5.7,71.0,42.34666666666666,175.0,5.2,42.0,4.659999999999998,30.2,9.05054728,21.0,0.6733333333333333,3.673333333333333,9.34,0.0,144.25,0.51,59.718,-6.018818840000002,660.0,0.021189299
1524,1.256,8.0,15.9994,700.0,8.0,-1.2693,8.6,0.0,10.418,195.0,3.8,41.0,2.98,56.0,3.23208944,14.15,2.4,2.42,4.82,0.0,152.75,0.68,5.51984,-4.8413190105,549.5,0.100370545
1525,4.7767800000000005,14.0,28.0855,400.0,14.0,-3.8865366666666654,2.6,109.6,27.32866666666667,132.0,5.1,100.0,3.999333333333333,20.0,9.91441468,50.21,1.3333333333333333,4.664666666666666,5.334,0.0,123.0,0.27,125.4132,-6.377636726523333,758.0,0.100370545
1526,1.96576,8.0,15.9994,700.0,8.0,-1.12944,11.8,117.1,32.288000000000004,139.0,4.93,58.0,2.8,27.0,9.05054728,13.81,2.416,3.584,6.848000000000001,0.0,112.33333333333334,0.53,32.131640000000004,-6.133673388840001,708.6,0.021189299
1527,1.4005999999999998,8.0,15.9994,700.0,8.0,-1.2383172414,21.7,0.0,17.13,187.0,4.45,17.0,2.2,44.1,7.57494268,12.91,2.4,3.02,5.68,0.0,142.0,0.7000000000000001,38.42244,-5.038369596368,589.8,0.021189299
1528,1.96576,8.0,15.9994,300.0,8.0,-1.12944,11.8,117.1,32.288000000000004,139.0,4.93,58.0,2.8,27.0,9.05054728,13.81,2.416,3.584,6.848000000000001,0.0,112.33333333333334,0.53,32.131640000000004,-6.133673388840001,708.6,-0.3372421679999999
1529,2.036,11.0,22.98976928,300.0,11.0,-3.235933333205,18.8,142.26,9.2395,166.0,4.1,6.3,2.97,39.7,8.30350334,17.38,2.98,4.97,21.73,0.0,142.5,0.33,19.84325,-3.4026643514845496,495.8,-0.3372421679999999
